gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns
401309604,2021,3,regular,App State,Sun Belt,home,44,4,1,57,0,2,14,90,0,1,1,3,8,0,32,3,11,4,27:08,0,2,2,6-32,4.9,38,187,11.8,22-29,341,528,1-1,3-10,24,8,0,3
401301006,2021,3,regular,Florida A&M,SWAC,away,17,1,1,66,0,3,5,,,,2,2,4,0,40,2,0,4,29:38,0,1,1,8-50,4.6,29,132,5.1,25-49,248,380,1-4,5-16,20,14,0,2
401301006,2021,3,regular,South Florida,American Athletic,home,38,4,1,6,0,1,8,,,,2,2,4,0,41,1,4,5,30:22,0,1,1,5-55,5.2,46,241,6.3,12-26,163,404,0-1,6-15,18,45,0,4
401282634,2021,3,regular,Boston College,ACC,away,28,3,1,87,0,2,4,,,,0,,6,0,47,4,1,1,28:40,1,0,1,3-30,4.7,38,179,3.9,7-15,59,238,2-2,3-10,13,20,0,3
401282634,2021,3,regular,Temple,American Athletic,home,3,0,0,23,0,1,3,0,0,1,0,2,5,0,26,1,0,2,31:20,0,0,0,11-66,2.2,36,78,6.7,17-24,161,239,1-4,3-14,13,20,0,4
401282626,2021,3,regular,Louisville,ACC,home,42,3,2,,,,6,66,1,1,0,,5,1,36,2,0,2,32:27,1,0,1,4-46,5.2,37,191,7.9,24-39,310,501,1-3,6-15,24,,,
401282626,2021,3,regular,UCF,American Athletic,away,35,1,4,62,0,2,5,0,0,1,0,,4,0,39,1,4,4,27:33,1,0,1,7-55,6.2,34,212,6.8,23-30,204,416,1-1,2-10,22,5,0,1
401282635,2021,3,regular,Wake Forest,ACC,home,35,2,2,,,,9,14,0,3,3,1,9,0,32,4,0,2,39:13,1,1,2,8-74,3.9,58,225,8.4,22-31,259,484,1-2,8-18,27,20,0,2
401282635,2021,3,regular,Florida State,ACC,away,14,0,2,70,0,3,2,0,0,1,1,3,8,0,50,3,5,2,20:47,3,3,6,7-65,3.1,29,91,10.3,16-22,226,317,0-1,1-6,16,-4,0,1
401282627,2021,3,regular,Georgia Tech,ACC,away,8,0,0,16,0,1,6,,,,1,0,5,0,40,0,0,0,30:10,1,0,1,10-63,2.5,38,95,6.0,20-34,203,298,2-3,3-14,20,-2,0,1
401282627,2021,3,regular,Clemson,ACC,home,14,2,0,,,,2,0,0,1,0,3,8,0,36,4,7,3,29:50,0,1,1,8-66,3.9,41,158,5.0,18-25,126,284,0-1,9-15,19,10,0,1
401282630,2021,3,regular,Furman,Southern,away,7,0,1,,,,1,,,,1,1,1,0,39,0,3,2,27:21,1,0,1,3-33,2.9,32,92,5.0,10-21,104,196,0-0,3-14,9,3,0,1
401282630,2021,3,regular,NC State,ACC,home,45,3,3,20,0,1,9,7,0,1,0,1,4,0,21,1,7,5,32:39,0,1,1,3-25,7.0,31,218,7.8,28-37,287,505,0-0,8-13,25,48,0,4
401282631,2021,3,regular,Virginia,ACC,away,39,1,4,,,,7,66,0,1,0,2,2,0,40,1,1,1,32:41,1,1,2,9-102,1.1,22,24,9.7,40-57,553,577,2-2,8-14,27,,,
401282631,2021,3,regular,North Carolina,ACC,home,59,3,5,23,0,2,11,0,0,1,1,0,6,0,44,3,7,2,27:19,1,0,1,7-59,8.3,47,392,14.6,14-21,307,699,0-0,7-9,34,38,0,1
401282633,2021,3,regular,UAlbany,CAA,away,24,1,1,37,0,3,6,42,1,2,0,4,2,1,49,0,0,2,31:47,0,1,1,8-90,0.2,32,7,5.8,14-22,128,135,0-0,4-14,11,,,
401282633,2021,3,regular,Syracuse,ACC,home,62,6,2,45,0,3,14,,,,1,1,14,0,43,8,1,3,28:13,2,0,2,16-164,6.8,42,286,14.0,17-24,337,623,1-1,3-8,24,31,0,4
401310704,2021,3,regular,Air Force,Mountain West,home,45,5,1,4,0,4,9,8,0,1,0,1,0,0,45,2,3,4,33:59,1,1,2,5-30,6.9,63,437,15.2,6-12,182,619,1-2,8-13,23,,,
401310704,2021,3,regular,Utah State,Mountain West,away,49,2,5,90,0,4,5,8,0,1,1,0,0,0,40,1,0,2,26:01,1,0,1,7-45,4.6,39,180,9.0,31-50,448,628,2-3,14-21,26,,,
401310705,2021,3,regular,Hawai'i,Mountain West,home,13,1,0,48,0,3,7,0,0,1,1,1,5,0,45,2,2,5,31:59,0,1,1,3-33,3.4,37,127,6.2,18-39,242,369,1-1,4-18,16,1,0,1
401310705,2021,3,regular,San José State,Mountain West,away,17,0,2,51,0,2,5,,,,1,2,5,0,43,2,0,9,28:01,1,1,2,5-47,2.2,26,56,4.6,23-51,235,291,0-0,7-20,15,38,0,4
401282088,2021,4,regular,Vanderbilt,SEC,home,0,0,0,62,0,5,0,0,0,1,0,2,5,0,45,0,1,3,22:44,2,1,3,4-29,1.9,28,53,1.3,5-18,24,77,0-1,2-13,4,,,
401282088,2021,4,regular,Georgia,SEC,away,62,5,3,19,0,1,14,20,0,2,2,2,4,0,24,1,1,5,37:16,1,0,1,4-17,5.0,48,241,10.4,21-28,291,532,0-1,6-14,28,19,0,2
401282084,2021,4,regular,Tennessee,SEC,away,14,0,2,82,0,4,2,,,,1,1,5,0,29,1,4,3,24:31,0,0,0,10-85,4.0,37,148,8.9,15-31,275,423,1-2,5-13,20,,,
401282084,2021,4,regular,Florida,SEC,home,38,2,3,42,0,2,8,,,,0,1,7,0,25,4,3,3,35:29,0,1,1,6-45,7.1,40,283,7.9,22-28,222,505,0-1,9-14,25,5,0,1
401282087,2021,4,regular,Kentucky,SEC,away,16,1,0,,,,10,,,,0,4,5,0,38,2,2,2,35:36,1,2,3,4-29,5.2,44,230,4.6,15-22,102,332,0-0,6-12,22,,,
401282087,2021,4,regular,South Carolina,SEC,home,10,0,1,19,0,1,4,-1,0,1,2,0,3,0,37,0,3,3,24:24,0,0,0,5-45,2.2,26,58,6.3,17-25,158,216,0-3,3-12,12,7,0,1
401286301,2021,4,regular,Coastal Carolina,Sun Belt,home,53,4,3,68,0,3,9,,,,0,,7,0,30,3,3,3,33:54,0,0,0,5-53,6.9,45,312,9.8,15-25,246,558,2-2,6-9,30,32,0,3
401286301,2021,4,regular,Massachusetts,FBS Independents,away,3,0,0,21,0,1,3,,,,0,1,1,0,31,0,1,3,26:06,0,0,0,7-65,1.2,24,28,4.2,18-30,125,153,1-2,3-14,13,,,
401287909,2021,4,regular,Kansas State,Big 12,away,20,0,1,124,1,3,8,,,,0,2,4,1,48,1,8,1,24:54,1,1,2,4-41,2.5,25,62,6.4,14-31,198,260,1-2,2-12,13,-4,0,1
401287909,2021,4,regular,Oklahoma State,Big 12,home,31,1,2,63,0,2,7,1,0,1,2,2,7,0,33,2,9,5,35:06,0,0,0,8-79,3.2,43,137,10.1,22-34,344,481,0-0,8-17,25,12,0,4
401287907,2021,4,regular,Iowa State,Big 12,away,29,2,1,,,,11,,,,1,2,7,0,35,2,2,0,35:39,1,0,1,3-25,5.4,40,216,8.0,22-33,263,479,3-3,5-14,27,7,0,3
401287907,2021,4,regular,Baylor,Big 12,home,31,1,2,121,1,2,7,2,0,1,0,3,8,1,45,2,1,0,24:21,0,1,1,9-100,3.7,33,123,8.4,14-19,159,282,2-2,4-11,15,47,0,2
401287911,2021,4,regular,Texas,Big 12,home,70,4,5,9,0,2,10,42,1,2,0,,6,1,35,2,2,0,30:06,1,0,1,5-31,6.5,52,336,13.2,18-23,303,639,2-3,10-14,27,43,0,1
401287911,2021,4,regular,Texas Tech,Big 12,away,35,2,3,31,0,1,5,0,0,1,0,,3,0,40,1,0,2,29:54,2,0,2,7-59,3.9,33,128,11.5,26-34,392,520,3-5,5-13,20,,,
401282639,2021,4,regular,Duke,ACC,home,52,6,1,,,,10,26,0,2,0,2,4,0,28,1,3,1,29:17,1,1,2,6-65,5.4,52,279,11.3,22-29,328,607,1-1,10-16,27,,,
401282639,2021,4,regular,Kansas,Big 12,away,33,2,2,72,0,4,9,65,0,1,1,0,1,0,40,0,3,0,30:43,2,0,2,5-65,5.2,40,207,10.1,19-32,323,530,2-3,3-14,21,25,0,3
401287910,2021,4,regular,SMU,American Athletic,away,42,2,4,30,0,2,4,,,,1,0,3,0,33,2,1,4,33:52,3,0,3,4-30,6.7,52,350,8.8,17-28,245,595,0-1,8-12,29,,,
401287910,2021,4,regular,TCU,Big 12,home,34,1,3,93,0,3,10,52,0,3,0,2,4,0,51,0,4,0,26:08,0,1,1,9-61,5.7,30,170,9.9,16-28,276,446,0-1,6-12,20,,,
401287908,2021,4,regular,Oklahoma,Big 12,home,16,0,1,72,0,3,10,0,0,1,0,,5,0,33,1,3,1,27:00,1,0,1,4-35,2.0,28,57,7.1,26-36,256,313,1-2,5-13,18,2,0,1
401287908,2021,4,regular,West Virginia,Big 12,away,13,1,0,27,0,1,7,0,0,1,0,3,6,0,31,4,3,3,33:00,1,0,1,7-43,2.3,29,68,5.3,23-34,179,247,2-2,4-14,18,8,0,2
401282212,2021,4,regular,New Mexico,Mountain West,away,13,1,0,43,0,3,7,0,0,1,0,,2,0,2,2,0,0,29:52,1,1,2,8-64,3.5,35,123,4.2,17-39,165,288,2-4,5-18,17,18,0,2
401282212,2021,4,regular,UTEP,Conference USA,home,20,1,1,25,0,2,8,24,0,1,1,0,1.5,0,2,1,7,2,30:08,1,0,1,6-44,1.5,33,51,10.1,15-29,293,344,2-2,5-17,12,-2,0,1
401282210,2021,4,regular,Texas Southern,SWAC,away,34,3,1,69,0,4,10,0,0,1,3,1,3,0,48,1,0,3,24:34,1,0,1,7-62,3.0,35,104,9.9,20-36,357,461,3-3,4-15,21,10,0,1
401282210,2021,4,regular,Rice,Conference USA,home,48,6,1,103,0,4,6,5,0,1,0,2,6,0,45,2,3,3,35:19,1,2,3,8-70,6.5,53,344,11.8,18-23,271,615,1-2,2-8,30,3,0,2
401309859,2021,4,regular,Arizona,Pac-12,away,19,1,1,151,0,8,5,,,,0,,3,0,24,2,0,8,37:58,5,0,5,9-58,3.8,53,202,6.5,21-36,233,435,4-4,7-16,31,,,
401309859,2021,4,regular,Oregon,Pac-12,home,41,1,3,,,,11,76,1,5,0,,9,1,52,1,4,0,22:02,0,0,0,9-95,6.0,31,187,8.6,10-24,206,393,0-1,6-12,17,0,0,1
401309858,2021,4,regular,UCLA,Pac-12,away,35,3,2,,,,5,,,,0,,7,0,25,2,1,1,37:35,0,0,0,6-60,4.0,51,204,8.7,18-29,251,455,1-1,9-17,24,74,0,3
401309858,2021,4,regular,Stanford,Pac-12,home,24,0,3,66,0,2,6,,,,0,,5,0,36,4,4,3,22:25,0,0,0,4-25,3.0,22,67,9.2,19-32,293,360,1-1,5-14,11,15,0,1
401309857,2021,4,regular,California,Pac-12,away,24,1,2,19,0,1,6,,,,1,2,3,0,33,1,0,3,32:36,2,1,3,8-69,3.7,37,138,7.6,30-42,319,457,2-4,9-17,21,21,0,2
401309857,2021,4,regular,Washington,Pac-12,home,31,2,2,20,0,1,7,0,0,2,2,2,5,0,49,3,0,1,27:24,0,1,1,7-62,3.1,30,92,7.3,19-32,234,326,2-2,6-14,18,,,
401309860,2021,4,regular,USC,Pac-12,home,27,2,1,21,0,1,9,0,0,2,0,2,0,0,38,0,0,0,25:21,3,1,4,11-98,3.5,22,76,7.2,31-49,355,431,0-0,7-13,32,,,
401309860,2021,4,regular,Oregon State,Pac-12,away,45,2,4,,,,9,20,0,3,1,0,2,0,29,2,1,4,34:39,2,0,2,14-154,6.3,51,322,11.2,15-19,213,535,1-1,5-10,31,12,0,2
401309861,2021,4,regular,Utah,Pac-12,home,24,2,0,15,0,1,6,67,1,3,0,6,13,1,48,8,0,4,23:07,0,3,3,4-40,6.5,33,213,6.0,13-23,137,350,0-0,3-8,20,31,0,2
401309861,2021,4,regular,Washington State,Pac-12,away,13,0,1,,,,7,,,,6,0,5,0,36,1,0,1,36:53,3,0,3,7-55,1.9,37,70,6.5,25-38,248,318,2-5,4-15,22,5,0,1
401301009,2021,4,regular,South Florida,American Athletic,away,27,3,0,33,0,3,9,,,,0,2,1,0,28,0,1,0,35:37,0,1,1,3-25,3.6,48,174,7.8,17-24,186,360,4-5,6-15,23,,,
401301009,2021,4,regular,BYU,FBS Independents,home,35,2,3,17,0,1,5,,,,1,1,6,0,41,1,2,2,24:23,0,0,0,5-49,5.7,25,143,12.2,20-25,305,448,2-2,2-7,21,51,0,2
401310708,2021,4,regular,Hawai'i,Mountain West,away,41,3,1,11,0,1,11,48,0,1,3,2,9,0,54,4,4,3,22:49,1,1,2,6-32,6.5,33,215,11.1,16-25,277,492,0-0,2-9,21,,,
401310708,2021,4,regular,New Mexico State,FBS Independents,home,21,1,1,45,0,2,7,17,0,1,1,2,5,0,33,3,2,5,37:11,1,2,3,7-40,3.0,41,121,6.0,28-47,280,401,1-2,10-20,22,8,0,1
401282637,2021,4,regular,Syracuse,ACC,home,24,3,0,,,,6,,,,1,0,7,0,53,6,0,3,31:21,0,0,0,5-37,4.3,53,228,5.1,6-15,77,305,0-0,4-13,22,,,
401282637,2021,4,regular,Liberty,FBS Independents,away,21,0,3,22,0,2,3,,,,0,1,7,0,50,1,2,2,28:39,0,1,1,7-69,3.7,41,150,10.4,16-21,219,369,0-1,5-12,20,13,0,3
401282083,2021,4,regular,Georgia State,Sun Belt,away,24,1,2,,,,6,,,,1,1,5,0,47,2,2,4,40:41,1,0,1,2-20,5.7,47,267,4.9,12-24,117,384,0-0,7-16,20,,,
401282083,2021,4,regular,Auburn,SEC,home,34,0,1,165,0,5,14,36,1,1,0,2,10,1,36,3,3,4,19:19,0,1,1,6-65,4.7,35,166,5.9,22-43,253,419,1-1,9-20,21,45,1,4
401282085,2021,4,regular,Mississippi State,SEC,home,25,0,3,,,,5,-10,0,1,0,1,5,0,18,2,4,1,35:08,1,1,2,6-36,4.4,26,115,6.0,47-62,371,486,0-0,12-18,29,7,0,2
401282085,2021,4,regular,LSU,SEC,away,28,0,4,,,,4,0,0,1,1,0,2,0,45,1,1,1,24:52,1,0,1,5-32,2.3,27,63,10.4,17-27,280,343,1-1,5-13,15,26,0,2
401308834,2021,4,regular,Army,FBS Independents,home,23,3,0,0,0,1,5,0,0,1,0,3,,,,,,,39:36,0,0,0,6-80,6.1,63,384,0.0,0-5,0,384,3-3,8-18,16,13,0,1
401308834,2021,4,regular,Miami (OH),Mid-American,away,10,0,1,17,0,1,4,,,,,,,,,,,,20:24,1,0,1,2-6,1.4,20,28,7.6,12-27,204,232,1-2,2-11,13,,,
401282805,2021,4,regular,Northwestern,Big Ten,home,35,4,0,,,,9,26,0,2,2,1,4,0,48,4,3,1,31:10,0,1,1,4-32,7.3,51,373,4.4,12-20,88,461,0-0,8-15,22,13,0,1
401282805,2021,4,regular,Ohio,Mid-American,away,6,1,0,123,0,6,0,,,,2,1,4,0,56,0,2,2,28:50,2,1,3,10-68,5.8,31,179,5.3,21-32,169,348,0-1,3-13,17,13,0,2
401282765,2021,4,regular,Maryland,Big Ten,home,37,2,3,55,0,5,7,,,,1,1,11,0,61,5,0,4,29:56,1,1,2,9-120,5.1,28,142,9.4,31-41,384,526,1-2,4-11,23,12,0,1
401282765,2021,4,regular,Kent State,Mid-American,away,16,0,1,106,0,6,10,5,0,1,1,2,5,0,51,1,0,2,30:04,0,1,1,9-84,3.2,47,150,9.3,19-33,308,458,1-5,4-16,27,,,
401282811,2021,4,regular,Ohio State,Big Ten,home,59,5,2,,,,11,70,1,2,0,1,13,1,41,9,2,2,23:20,1,0,1,8-95,6.8,35,237,14.8,18-26,385,622,0-0,8-11,26,-1,0,2
401282811,2021,4,regular,Akron,Mid-American,away,7,0,1,0,0,9,1,11,0,1,0,,2,0,29,2,1,1,36:40,2,0,2,4-18,1.9,40,76,4.5,18-34,153,229,0-0,5-18,17,9,0,1
401309555,2021,4,regular,Ball State,Mid-American,home,12,0,0,31,0,2,12,24,0,1,0,2,6,0,30,3,0,1,26:57,0,1,1,7-55,3.5,35,122,5.3,21-36,190,312,1-1,7-17,17,2,0,2
401309555,2021,4,regular,Toledo,Mid-American,away,22,1,1,21,0,1,8,,,,1,0,8,0,47,4,0,4,33:03,1,0,1,7-61,6.2,44,272,8.6,12-20,172,444,0-1,4-12,19,,,
401309862,2021,4,regular,Colorado,Pac-12,away,13,1,0,47,0,3,7,,,,0,,5,0,40,0,0,1,28:55,0,0,0,8-84,4.2,44,183,3.9,7-17,67,250,1-1,5-15,18,10,0,1
401309862,2021,4,regular,Arizona State,Pac-12,home,35,4,1,46,0,3,5,,,,0,1,8,0,38,3,5,3,31:05,0,0,0,7-90,5.2,32,167,10.1,20-27,272,439,0-0,5-10,25,41,0,4
401282204,2021,4,regular,Charlotte,Conference USA,home,42,2,4,72,0,4,6,,,,0,2,2,0,23,1,8,2,34:35,0,1,1,7-62,5.5,40,220,9.4,25-36,339,559,1-1,5-12,30,5,0,2
401282204,2021,4,regular,Middle Tennessee,Conference USA,away,39,0,5,,,,7,,,,1,0,3,0,32,0,8,6,25:25,0,0,0,10-86,5.3,23,123,9.5,28-40,379,502,2-2,2-11,25,,,
401282207,2021,4,regular,Air Force,Mountain West,home,31,4,0,,,,7,0,0,1,0,1,3,0,24,1,3,7,40:57,0,0,0,3-15,6.1,73,446,14.0,2-5,70,516,4-6,3-14,24,,,
401282207,2021,4,regular,Florida Atlantic,Conference USA,away,7,1,0,44,0,2,1,,,,0,2,1,0,42,0,1,1,19:03,1,0,1,4-40,7.1,20,141,2.4,11-33,78,219,0-2,5-14,10,4,0,1
401282206,2021,4,regular,Central Michigan,Mid-American,home,31,0,4,64,0,3,7,0,0,1,1,1,8,0,29,4,6,8,33:20,1,1,2,6-60,5.1,40,202,8.1,30-49,397,599,0-2,5-16,29,9,0,3
401282206,2021,4,regular,Florida International,Conference USA,away,27,1,2,32,0,2,3,0,0,1,1,2,7,1,57,2,1,5,26:40,1,1,2,6-70,1.3,32,42,10.4,20-38,395,437,0-0,3-14,18,22,1,4
401282205,2021,4,regular,Louisiana Tech,Conference USA,home,24,2,1,65,0,3,6,,,,2,3,7,0,42,2,5,2,30:35,0,1,1,6-55,2.0,40,79,7.4,19-28,207,286,0-1,7-14,20,81,0,3
401282205,2021,4,regular,North Texas,Conference USA,away,17,1,1,76,0,4,5,,,,2,1,10,0,41,3,3,1,29:25,0,1,1,7-60,4.9,49,241,2.5,15-37,92,333,1-6,7-17,24,24,0,2
401282213,2021,4,regular,Memphis,American Athletic,home,28,2,1,52,0,2,4,,,,2,3,10,0,47,2,5,2,24:18,0,2,2,8-73,2.4,32,78,13.2,15-25,329,407,1-1,4-12,16,23,0,1
401282213,2021,4,regular,UTSA,Conference USA,away,31,3,1,,,,7,,,,4,1,7,0,34,2,1,3,35:42,0,1,1,4-46,3.3,62,205,6.5,19-30,194,399,2-4,9-20,25,7,0,1
401282214,2021,4,regular,Indiana,Big Ten,away,33,3,0,56,0,3,15,,,,0,1,3,0,31,1,1,7,38:34,0,0,0,4-20,3.4,39,134,7.0,35-53,373,507,1-1,11-18,35,0,0,1
401282214,2021,4,regular,Western Kentucky,Conference USA,home,31,1,3,72,0,3,7,,,,0,,8,0,42,3,3,3,21:26,0,0,0,9-59,4.7,20,93,8.3,31-44,365,458,1-2,4-10,24,,,
401282211,2021,4,regular,Tulane,American Athletic,home,21,0,3,20,0,1,3,13,0,1,1,2,8,0,56,3,0,0,22:44,2,2,4,5-63,3.2,28,90,6.1,28-50,305,395,3-5,7-18,24,,,
401282211,2021,4,regular,UAB,Conference USA,away,28,1,3,16,0,1,4,21,0,2,2,1,4,0,50,0,0,6,37:16,1,1,2,6-90,4.0,48,193,8.9,19-27,240,433,0-0,11-18,25,,,
401282081,2021,4,regular,Southern Miss,Conference USA,away,14,0,2,59,0,3,2,13,0,1,0,,4,0,38,2,1,0,31:18,1,0,1,5-36,2.5,33,82,5.5,11-24,131,213,0-1,5-15,11,18,0,1
401282081,2021,4,regular,Alabama,SEC,home,63,1,6,177,2,3,9,6,0,1,0,1,6,2,32,2,9,1,28:42,1,0,1,7-62,6.4,33,211,15.2,23-26,395,606,1-1,6-10,22,-2,0,1
401282082,2021,4,regular,Texas A&M,SEC,away,10,1,0,32,0,1,4,,,,0,1,8,0,39,2,3,2,29:10,1,0,1,11-75,5.3,23,121,4.2,20-36,151,272,0-1,4-14,15,,,
401282082,2021,4,regular,Arkansas,SEC,home,20,0,2,,,,8,0,0,1,0,2,9,0,31,3,8,2,30:50,0,0,0,10-65,4.0,49,197,12.9,9-19,246,443,0-1,3-13,20,3,0,3
401309554,2021,4,regular,San José State,Mountain West,away,3,0,0,18,0,1,3,,,,0,2,8,0,52,4,0,5,22:04,1,2,3,8-74,2.0,30,60,2.3,9-26,59,119,0-1,2-13,11,23,0,2
401309554,2021,4,regular,Western Michigan,Mid-American,home,23,1,2,,,,5,14,0,1,4,2,10,0,32,8,5,3,37:56,0,0,0,11-120,3.4,43,147,7.1,17-28,200,347,2-4,3-14,19,-2,0,1
401309557,2021,4,regular,Texas State,Sun Belt,away,21,0,3,121,0,6,3,,,,0,2,4,0,34,2,5,6,25:52,0,1,1,7-95,3.1,37,113,7.5,16-25,187,300,1-2,3-11,18,0,0,1
401309557,2021,4,regular,Eastern Michigan,Mid-American,home,59,4,4,37,0,2,11,,,,2,1,9,0,32,4,4,1,34:08,0,0,0,1-5,5.5,44,242,7.3,22-35,257,499,0-0,11-15,33,1,0,2
401309556,2021,4,regular,Maine,CAA,away,14,2,0,112,0,5,2,17,0,1,1,1,3,0,38,0,0,0,26:30,0,1,1,5-65,4.2,30,125,6.3,14-26,165,290,0-1,2-11,13,0,0,1
401309556,2021,4,regular,Northern Illinois,Mid-American,home,41,4,1,25,0,2,11,,,,1,2,4,0,35,0,2,5,33:30,1,1,2,7-58,6.5,45,292,11.8,17-24,282,574,1-1,2-9,29,5,0,2
401282208,2021,4,regular,App State,Sun Belt,home,31,3,1,59,0,2,7,,,,0,1,5,0,34,2,2,3,33:22,1,1,2,4-41,5.2,54,283,7.3,24-39,283,566,1-2,4-12,39,9,0,2
401282208,2021,4,regular,Marshall,Conference USA,away,30,1,1,172,1,5,12,35,0,1,1,1,6,1,51,1,5,3,26:38,0,0,0,8-70,4.5,28,127,8.2,18-33,270,397,0-0,5-13,20,6,0,1
401286190,2021,4,regular,Wyoming,Mountain West,away,24,2,1,77,0,4,6,7,0,1,0,1,4,0,39,3,15,3,35:29,2,0,2,10-99,4.5,45,203,5.7,15-26,149,352,0-0,9-15,22,2,0,1
401286190,2021,4,regular,UConn,FBS Independents,home,22,1,1,106,0,5,10,10,0,2,0,,2,0,44,0,1,5,24:31,1,0,1,7-45,3.9,28,110,4.4,19-39,171,281,0-0,3-13,19,31,0,1
401282209,2021,4,regular,Old Dominion,Conference USA,home,34,4,1,22,0,1,4,,,,2,3,1,0,23,0,2,3,22:28,1,2,3,10-86,4.6,45,209,5.5,24-41,224,433,1-2,7-15,27,98,0,7
401282209,2021,4,regular,Buffalo,Mid-American,away,35,2,1,109,0,5,5,11,0,1,4,1,10,0,38,5,4,4,37:32,0,1,1,9-110,2.8,38,106,7.3,17-26,191,297,0-0,7-15,17,-1,0,1
401282792,2021,4,regular,Minnesota,Big Ten,home,10,1,0,45,0,2,4,10,0,1,1,2,6,0,33,4,2,7,31:30,2,1,3,7-71,4.0,45,182,4.5,5-13,59,241,1-2,5-14,12,27,0,3
401282792,2021,4,regular,Bowling Green,Mid-American,away,14,2,0,,,,2,0,0,2,1,1,7,0,40,4,0,2,28:30,1,1,2,4-30,0.9,25,22,4.7,19-36,170,192,1-1,2-14,12,7,0,2
401282086,2021,4,regular,Boston College,ACC,home,41,3,2,,,,11,-4,0,2,0,,1,0,36,0,2,3,34:11,1,0,1,4-37,5.6,49,275,6.0,18-29,175,450,2-2,10-16,23,-1,0,1
401282086,2021,4,regular,Missouri,SEC,away,34,3,1,68,0,3,10,0,0,1,0,,4,0,46,1,4,2,25:49,2,0,2,3-30,3.8,23,88,7.2,30-42,303,391,1-1,8-12,22,4,0,1
401282784,2021,4,regular,Nebraska,Big Ten,away,20,2,0,13,0,1,8,0,0,1,0,2,9,0,31,3,0,3,37:28,1,1,2,6-40,3.9,50,194,6.9,25-36,248,442,2-2,7-20,26,-1,0,1
401282784,2021,4,regular,Michigan State,Big Ten,home,23,0,1,84,0,3,11,62,0,1,1,0,11,1,44,7,0,2,22:32,1,0,1,5-44,2.4,30,71,8.0,14-23,183,254,0-1,1-11,12,62,1,1
401282775,2021,4,regular,Michigan,Big Ten,home,20,2,0,78,0,4,8,,,,2,0,6,0,49,1,2,3,27:23,0,0,0,6-59,2.9,38,112,10.2,9-16,163,275,0-0,4-11,15,29,0,1
401282775,2021,4,regular,Rutgers,Big Ten,away,13,0,1,,,,7,,,,0,1,2,0,38,0,1,2,32:37,0,1,1,7-42,4.7,42,196,5.0,18-31,156,352,1-4,7-16,21,8,0,1
401282817,2021,4,regular,Villanova,CAA,away,17,0,2,,,,5,2,0,1,0,,8,0,45,3,0,1,31:15,1,0,1,4-50,2.2,26,58,6.5,20-34,222,280,1-1,4-14,15,,,
401282817,2021,4,regular,Penn State,Big Ten,home,38,1,4,57,0,3,8,15,0,1,0,,8,0,39,3,2,4,28:45,1,0,1,3-35,2.4,34,80,13.8,22-31,429,509,2-2,3-12,20,21,0,4
401301010,2021,4,regular,Temple,American Athletic,home,41,3,2,25,0,1,11,4,0,1,0,1,8,0,46,2,0,1,29:06,0,1,1,4-30,4.0,29,115,8.8,22-33,292,407,1-1,4-11,22,-3,0,2
401301010,2021,4,regular,Wagner,NEC,away,7,1,0,57,0,3,1,,,,2,5,5,0,37,2,1,1,30:54,1,0,1,5-58,2.6,48,123,4.0,4-9,36,159,2-2,2-15,8,0,0,1
401282707,2021,4,regular,Notre Dame,FBS Independents,away,41,0,2,132,1,3,11,143,2,4,1,2,4,3,45,1,5,2,31:23,0,1,1,11-93,0.1,32,3,6.5,21-37,239,242,1-1,5-16,17,20,0,3
401282707,2021,4,regular,Wisconsin,Big Ten,home,13,0,1,87,0,5,7,,,,1,2,12,0,44,6,3,5,28:37,4,1,5,5-33,2.8,28,78,5.9,18-41,240,318,0-1,1-14,16,16,0,3
401282756,2021,4,regular,Colorado State,Mountain West,away,14,1,1,46,0,2,2,62,0,1,0,2,8,0,40,3,2,1,31:18,0,1,1,7-54,2.0,48,95,5.2,16-30,155,250,1-5,11-23,12,6,0,3
401282756,2021,4,regular,Iowa,Big Ten,home,24,1,2,45,0,2,6,,,,2,1,9,0,44,3,3,6,28:42,1,0,1,2-20,1.7,32,54,9.7,15-23,224,278,0-0,4-13,12,66,0,4
401282716,2021,4,regular,Purdue,Big Ten,home,13,0,1,,,,7,,,,0,,9,0,44,2,0,4,26:15,2,0,2,1-15,1.5,26,38,6.9,24-40,277,315,0-0,7-14,17,7,0,1
401282716,2021,4,regular,Illinois,Big Ten,away,9,0,0,,,,9,0,0,2,0,1,4,0,39,3,0,4,33:45,0,0,0,1-10,4.2,42,175,3.7,14-27,100,275,0-1,5-16,17,7,0,2
401301011,2021,4,regular,Tulsa,American Athletic,home,41,2,3,15,0,1,11,0,0,1,1,0,10,0,38,6,2,4,34:24,1,0,1,10-84,6.3,49,308,14.2,17-25,355,663,1-1,5-14,26,8,0,5
