gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected
401644684,2024,6,regular,Toledo,Mid-American,home,30,1,2,21,0,1,15,39,0,1,0,4,29:49,2,0,2,6-40,2.1,37,78,8.2,27-39,318,396,2-2,5-14,25,35,0,5,3,0,35,2,5,7
401644684,2024,6,regular,Miami (OH),Mid-American,away,20,0,2,68,0,5,8,11,0,2,0,2,30:11,1,0,1,5-43,2.3,23,54,6.4,23-46,296,350,0-0,10-18,18,24,0,3,7,0,37,1,3,3
401644741,2024,6,regular,Western Michigan,Mid-American,away,45,3,3,46,0,2,9,0,0,2,1,2,32:30,0,1,1,7-84,4.9,40,197,9.1,26-29,264,461,1-3,6-13,23,,,,4,0,38,2,1,4
401644741,2024,6,regular,Ball State,Mid-American,home,42,1,4,188,1,7,6,,,,1,2,27:30,2,1,3,6-45,2.3,30,68,9.4,22-35,329,397,1-2,7-13,23,,,,3,1,37,2,0,1
401628381,2024,6,regular,Georgia,SEC,home,31,2,2,25,0,2,7,,,,0,,31:28,0,0,0,7-85,3.8,37,141,8.3,23-29,240,381,2-2,7-13,21,5,0,1,5,0,34,3,0,2
401628381,2024,6,regular,Auburn,SEC,away,13,1,0,102,0,5,7,,,,0,,28:32,0,0,0,5-25,4.4,31,137,7.4,16-27,200,337,1-3,4-13,18,,,,3,0,51,2,0,0
401628379,2024,6,regular,Tennessee,SEC,away,14,2,0,24,0,1,2,,,,0,1,24:31,0,0,0,10-60,4.8,36,174,5.4,17-29,158,332,0-2,7-16,16,,,,7,0,33,2,3,2
401628379,2024,6,regular,Arkansas,SEC,home,19,2,0,,,,7,,,,0,2,35:29,0,0,0,6-45,3.0,44,134,9.9,21-30,297,431,1-3,6-16,23,13,0,2,4,0,29,4,3,3
401628383,2024,6,regular,Texas A&M,SEC,home,41,5,0,,,,11,,,,0,,33:13,0,0,0,10-79,6.6,36,236,12.5,18-22,276,512,0-0,7-12,20,5,0,1,8,0,34,6,6,5
401628383,2024,6,regular,Missouri,SEC,away,10,0,1,94,0,3,4,,,,0,,26:47,0,0,0,6-35,2.3,30,68,6.0,13-31,186,254,1-4,5-15,13,,,,5,0,42,1,3,1
401628382,2024,6,regular,South Carolina,SEC,home,3,0,0,,,,3,,,,1,1,32:38,1,1,2,8-80,3.5,43,151,4.9,20-33,162,313,1-4,5-16,19,4,0,1,7,0,43,1,4,5
401628382,2024,6,regular,Ole Miss,SEC,away,27,3,0,,,,9,0,0,1,1,2,27:22,0,1,1,8-65,3.4,41,140,10.6,14-27,285,425,1-3,3-13,17,10,0,2,10,0,54,6,4,5
401628384,2024,6,regular,Alabama,SEC,away,35,4,1,75,0,3,5,,,,0,1,17:52,1,1,2,6-57,4.0,21,84,12.9,18-24,310,394,1-1,3-6,17,,,,7,0,40,0,0,2
401628384,2024,6,regular,Vanderbilt,SEC,home,40,2,2,5,0,1,10,29,1,1,1,0,42:08,0,0,0,3-20,3.1,54,166,12.0,16-21,252,418,1-1,12-18,26,-2,0,1,4,1,25,2,0,3
401675117,2024,6,regular,Northwestern State,Southland,away,17,1,1,8,0,1,5,,,,1,1,28:41,3,1,4,3-30,1.7,27,46,10.6,19-31,330,376,0-1,5-14,13,5,0,2,,,,,,
401675117,2024,6,regular,Stephen F. Austin,Southland,home,59,2,5,81,0,4,11,35,0,2,2,2,25:08,0,1,1,7-51,8.3,28,232,10.5,27-35,367,599,1-1,6-12,22,7,0,2,,,,,,
401628646,2024,6,regular,Brown,Ivy,home,35,2,0,40,0,2,2,,,,0,,11:03,0,0,0,4-50,3.9,17,67,4.6,6-12,55,122,0-0,3-6,9,,,,,,,,,
401628646,2024,6,regular,Bryant,Coastal Athletic,away,42,0,2,39,0,2,8,,,,0,1,18:57,0,0,0,4-30,3.9,20,77,7.9,15-23,181,258,2-2,5-10,15,,,,,,,,,
401633984,2024,6,regular,Charleston Southern,Big South-OVC,home,20,2,1,36,0,2,2,0,0,1,0,,25:35,2,0,2,9-60,7.4,45,331,5.8,5-11,64,395,1-2,5-9,19,,,,,,,,,
401633984,2024,6,regular,Western Illinois,Big South-OVC,away,31,1,2,74,0,3,7,38,1,2,0,,17:33,1,0,1,3-26,4.2,28,117,8.6,17-23,197,314,0-1,6-10,16,,,,,,,,,
401643722,2024,6,regular,Air Force,Mountain West,home,7,0,1,,,,1,,,,0,2,29:26,1,0,1,4-35,3.3,48,158,12.8,5-9,115,273,1-3,3-13,14,0,0,1,1,0,34,0,2,0
401643722,2024,6,regular,Navy,American Athletic,away,34,5,0,,,,4,21,0,1,0,,30:34,0,0,0,5-45,6.7,49,329,8.9,9-15,134,463,2-2,4-12,21,2,0,2,4,0,30,2,0,2
401635569,2024,6,regular,Clemson,ACC,away,29,0,2,,,,17,9,0,1,0,,31:13,0,0,0,3-30,6.6,40,265,6.9,19-34,235,500,0-0,6-15,28,37,0,2,6,0,26,2,4,7
401635569,2024,6,regular,Florida State,ACC,home,13,0,2,22,0,1,1,,,,0,4,28:47,1,0,1,7-75,1.0,23,22,5.6,23-41,228,250,4-4,4-16,14,2,0,1,5,0,35,1,5,3
401635570,2024,6,regular,Duke,ACC,away,14,0,2,67,0,1,2,,,,0,,20:33,1,0,1,7-55,3.7,20,74,6.6,18-31,205,279,1-2,3-11,15,44,0,3,6,0,47,1,1,1
401635570,2024,6,regular,Georgia Tech,ACC,home,24,1,2,55,0,3,6,15,0,1,0,,39:27,0,0,0,5-45,5.0,49,245,5.4,23-31,167,412,3-3,7-16,25,,,,4,0,27,1,1,4
401635567,2024,6,regular,Virginia,ACC,home,24,0,1,11,0,2,10,27,0,2,1,0,29:32,0,0,0,5-28,3.3,37,121,7.8,17-28,218,339,1-2,7-16,20,13,0,1,5,1,32,3,2,3
401635567,2024,6,regular,Boston College,ACC,away,14,0,2,,,,2,,,,0,2,30:28,2,1,3,8-85,2.2,29,65,8.5,22-30,254,319,1-2,6-13,17,13,0,1,6,0,32,2,2,4
401635638,2024,6,regular,Wake Forest,ACC,away,34,2,2,,,,10,0,0,1,1,2,24:08,1,1,2,4-42,5.2,31,161,4.8,16-32,154,315,3-3,3-11,21,15,0,1,6,0,39,1,5,2
401635638,2024,6,regular,NC State,ACC,home,30,1,2,,,,12,0,0,1,1,1,35:52,1,1,2,5-52,3.6,29,105,6.7,31-47,314,419,0-0,8-15,28,3,0,1,7,0,26,3,12,3
401635572,2024,6,regular,Pittsburgh,ACC,away,34,1,3,21,0,1,10,,,,0,2,29:19,1,0,1,5-43,4.0,35,139,9.1,25-42,381,520,1-1,9-16,23,9,0,2,6,0,41,1,11,7
401635572,2024,6,regular,North Carolina,ACC,home,24,1,1,75,0,2,6,84,1,1,0,,30:41,0,0,0,5-50,4.2,35,147,6.0,24-45,269,416,2-6,5-15,23,4,0,2,5,1,39,0,4,6
401634779,2024,6,regular,UNLV,Mountain West,home,41,1,3,,,,11,1,0,1,0,1,20:22,1,0,1,9-108,5.1,25,127,9.1,21-25,227,354,0-0,3-7,19,74,1,3,3,1,45,0,0,8
401634779,2024,6,regular,Syracuse,ACC,away,44,3,3,21,0,2,8,1,0,1,0,,39:38,1,0,1,7-56,4.2,33,137,5.6,40-63,355,492,2-3,11-18,34,0,0,1,4,0,30,2,0,0
401643725,2024,6,regular,Hawai'i,Mountain West,away,24,0,3,63,0,4,6,,,,0,1,30:56,1,0,1,7-66,2.9,29,84,6.2,26-44,272,356,1-2,8-14,24,11,0,1,10,0,48,2,1,0
401643725,2024,6,regular,San Diego State,Mountain West,home,27,2,1,47,0,2,9,-5,0,1,0,,29:04,0,0,0,9-104,2.9,34,99,6.8,24-33,224,323,3-3,6-16,19,34,0,3,8,0,41,5,1,4
401643726,2024,6,regular,Nevada,Mountain West,away,31,2,2,76,0,4,7,,,,0,,35:03,1,0,1,8-90,5.3,36,190,7.3,23-31,226,416,1-2,8-14,23,,,,4,0,29,0,2,8
401643726,2024,6,regular,San José State,Mountain West,home,35,2,3,60,0,3,5,0,0,1,0,,24:57,0,0,0,8-90,4.2,27,114,7.8,23-42,327,441,1-1,8-12,26,,,,4,0,33,2,2,3
401643723,2024,6,regular,Utah State,Mountain West,away,30,1,3,83,0,6,6,0,0,1,0,1,25:34,0,1,1,7-42,4.0,34,135,9.1,27-41,372,507,1-3,10-19,21,9,0,1,4,0,58,2,1,1
401643723,2024,6,regular,Boise State,Mountain West,home,62,4,3,111,1,2,14,,,,1,0,34:26,1,0,1,4-37,7.0,42,296,9.5,26-32,303,599,1-1,7-13,27,0,0,2,7,1,47,1,4,5
401654575,2024,6,regular,Yale,Ivy,home,23,2,1,42,0,3,5,0,0,1,0,,24:30,0,0,0,9-71,6.9,27,185,4.7,16-31,146,331,0-0,6-14,18,,,,,,,,,
401654575,2024,6,regular,Central Connecticut,NEC,away,22,0,2,82,0,4,10,,,,0,1,31:55,2,0,2,8-81,4.0,42,167,9.7,15-25,242,409,0-1,7-13,23,8,0,2,,,,,,
401654489,2024,6,regular,Princeton,Ivy,away,17,1,1,,,,5,,,,0,1,20:25,2,1,3,2-30,4.3,26,111,6.5,15-26,168,279,0-2,7-13,15,4,0,1,,,,,,
401654489,2024,6,regular,Columbia,Ivy,home,34,2,1,15,0,1,9,4,0,2,1,0,30:02,0,0,0,2-25,6.1,33,201,5.9,18-29,171,372,1-3,7-14,19,22,0,2,,,,,,
401628645,2024,6,regular,UAlbany,Coastal Athletic,away,31,0,1,72,0,3,10,,,,0,,25:59,0,0,0,4-56,5.2,30,156,7.4,15-24,178,334,2-3,3-10,19,28,0,3,,,,,,
401628645,2024,6,regular,Cornell,Ivy,home,10,0,1,34,0,2,4,,,,0,,17:45,0,0,0,5-29,4.7,15,70,5.7,18-24,136,206,0-1,4-9,10,,,,,,,,,
401654472,2024,6,regular,Pennsylvania,Ivy,away,17,2,0,55,0,2,5,,,,1,0,22:22,0,0,0,5-55,3.5,25,88,4.2,10-25,104,192,1-1,3-10,15,,,,,,,,,
401654472,2024,6,regular,Dartmouth,Ivy,home,20,0,2,42,0,2,8,,,,0,1,26:57,0,0,0,8-93,5.4,30,163,7.6,21-28,212,375,1-1,7-13,16,-3,0,1,,,,,,
401638664,2024,6,regular,Marist,Pioneer,away,19,0,3,39,0,2,1,,,,0,1,22:59,1,0,1,7-38,5.7,20,113,7.4,18-42,312,425,2-4,4-15,14,,,,,,,,,
401638664,2024,6,regular,Davidson,Pioneer,home,42,3,3,23,0,2,6,20,0,1,0,2,37:01,0,0,0,13-120,5.9,65,384,14.2,9-11,156,540,2-3,8-15,24,22,0,2,,,,,,
401638663,2024,6,regular,Valparaiso,Pioneer,home,3,0,0,79,0,4,3,0,0,1,0,,28:18,1,1,2,6-35,-0.1,32,-4,3.8,11-22,84,80,1-2,4-14,10,-6,0,2,,,,,,
401638663,2024,6,regular,Drake,Pioneer,away,27,1,1,,,,9,49,0,1,1,0,29:46,1,0,1,5-41,4.1,31,128,7.9,19-29,228,356,0-0,5-13,17,28,0,4,,,,,,
401633985,2024,6,regular,Southeast Missouri State,Big South-OVC,away,38,2,3,26,0,2,8,,,,0,1,34:02,1,0,1,5-50,2.0,30,61,8.5,30-43,364,425,0-0,7-12,26,37,0,2,,,,,,
401633985,2024,6,regular,Eastern Illinois,Big South-OVC,home,27,2,2,52,0,4,3,27,0,1,0,1,25:58,0,0,0,6-41,0.9,21,19,8.7,27-42,366,385,1-4,4-13,19,,,,,,,,,
401638343,2024,6,regular,The Citadel,Southern,home,16,0,1,,,,10,,,,1,0,37:46,1,0,1,4-35,3.0,51,154,4.5,11-23,103,257,0-1,6-18,16,21,0,3,,,,,,
401638343,2024,6,regular,Furman,Southern,away,17,0,2,17,0,1,5,,,,0,1,22:14,0,1,1,5-50,1.3,23,29,7.5,23-33,246,275,0-0,5-12,17,2,0,2,,,,,,
401633986,2024,6,regular,UT Martin,Big South-OVC,home,35,4,1,24,0,2,5,0,0,1,0,1,30:39,0,0,0,9-69,6.0,39,235,6.7,15-25,167,402,1-2,10-16,21,44,0,2,,,,,,
401633986,2024,6,regular,Gardner-Webb,Big South-OVC,away,17,1,1,56,0,3,5,,,,0,1,29:21,1,0,1,6-42,4.3,34,146,6.5,15-24,157,303,2-3,1-12,17,15,0,1,,,,,,
401628641,2024,6,regular,Rhode Island,Coastal Athletic,away,46,4,2,46,0,4,8,0,0,1,0,2,24:29,2,1,3,8-58,6.8,40,273,8.2,17-33,271,544,1-2,5-13,29,1,0,1,,,,,,
401628641,2024,6,regular,Hampton,Coastal Athletic,home,44,1,4,40,0,3,8,0,0,2,1,0,35:31,1,0,1,10-97,3.6,48,172,8.6,25-31,266,438,0-0,9-16,21,11,0,1,,,,,,
401633987,2024,6,regular,Tennessee State,Big South-OVC,away,24,2,1,13,0,1,6,,,,3,1,31:33,1,0,1,7-65,2.2,40,89,7.5,14-26,196,285,0-1,4-14,15,18,0,1,,,,,,
401633987,2024,6,regular,Lindenwood,Big South-OVC,home,20,0,1,54,0,2,8,15,1,1,0,3,28:27,0,3,3,4-40,5.0,36,181,5.0,11-20,99,280,0-2,3-12,14,-8,0,3,,,,,,
401634053,2024,6,regular,Weber State,Big Sky,away,55,0,3,135,1,3,7,,,,1,2,21:54,0,1,1,9-85,5.0,33,166,11.1,10-14,156,322,0-1,1-7,15,,,,,,,,,
401634053,2024,6,regular,Montana,Big Sky,home,48,3,1,147,0,5,6,,,,1,1,25:42,0,1,1,5-45,4.7,24,112,7.9,23-34,268,380,0-2,7-12,17,10,0,1,,,,,,
401634054,2024,6,regular,Northern Colorado,Big Sky,away,17,0,2,,,,5,,,,1,2,25:20,1,2,3,1-5,2.7,38,101,8.7,18-30,261,362,1-1,4-14,20,21,0,2,,,,,,
401634054,2024,6,regular,Montana State,Big Sky,home,55,3,5,25,0,1,7,0,0,1,2,1,34:40,0,1,1,6-57,4.8,48,232,17.4,11-16,278,510,3-3,5-12,21,120,0,7,,,,,,
401628642,2024,6,regular,Richmond,Coastal Athletic,home,20,2,0,34,0,2,8,,,,1,1,27:20,0,0,0,6-53,8.2,35,286,6.9,10-18,124,410,0-1,1-8,18,,,,,,,,,
401628642,2024,6,regular,North Carolina A&T,Coastal Athletic,away,17,0,2,49,0,2,5,,,,0,1,32:40,0,1,1,4-16,3.1,28,88,9.7,22-27,261,349,1-2,4-11,14,,,,,,,,,
401638666,2024,6,regular,San Diego,Pioneer,home,27,0,3,71,0,3,3,,,,1,,29:29,0,0,0,14-124,1.4,23,32,5.0,21-43,214,246,0-0,6-16,17,12,0,1,,,,,,
401638666,2024,6,regular,Presbyterian,Pioneer,away,21,2,1,41,0,2,3,,,,0,,30:23,0,1,1,7-56,5.1,38,194,6.7,13-22,148,342,1-2,4-13,17,4,0,1,,,,,,
401628643,2024,6,regular,Villanova,Coastal Athletic,away,42,5,1,,,,6,0,0,1,1,1,28:02,0,1,1,4-20,7.2,39,280,8.0,9-19,152,432,0-1,3-10,19,22,0,2,,,,,,
401628643,2024,6,regular,Stony Brook,Coastal Athletic,home,24,3,0,91,0,4,6,,,,1,4,31:58,1,1,2,8-84,3.9,42,163,4.6,22-32,147,310,2-2,4-15,18,-1,0,1,,,,,,
401628644,2024,6,regular,William & Mary,Coastal Athletic,away,27,2,1,99,0,4,9,14,0,1,0,2,31:06,1,2,3,6-75,3.8,44,168,8.7,14-28,244,412,2-3,5-11,26,,,,,,,,,
401628644,2024,6,regular,Towson,Coastal Athletic,home,34,1,2,27,0,2,10,0,0,1,2,1,26:49,1,0,1,14-112,5.9,35,206,7.7,17-24,185,391,0-0,4-10,25,4,0,1,,,,,,
401634153,2024,6,regular,Wofford,Southern,away,17,1,1,,,,5,0,0,2,0,1,28:34,0,1,1,4-25,4.5,31,139,5.4,19-40,216,355,1-4,8-17,19,,,,,,,,,
401634153,2024,6,regular,Western Carolina,Southern,home,21,2,0,43,0,3,7,,,,1,0,30:41,2,0,2,5-39,5.9,37,219,6.6,29-39,257,476,0-1,8-15,27,17,0,1,,,,,,
401644599,2024,7,regular,Cornell,Ivy,home,20,1,2,17,0,1,2,,,,0,,24:26,0,0,0,2-25,5.8,25,146,5.4,22-31,168,314,3-4,2-11,18,,,,,,,,,
401644599,2024,7,regular,Harvard,Ivy,away,38,0,5,0,0,1,8,,,,0,,35:34,0,0,0,2-25,3.7,42,157,10.5,24-32,335,492,3-5,6-13,27,74,0,3,,,,,,
401634100,2024,7,regular,Montana State,Big Sky,home,38,3,2,,,,8,0,0,1,1,1,37:00,0,0,0,4-25,6.8,53,361,7.4,12-17,125,486,0-2,9-13,27,-2,0,2,,,,,,
401634100,2024,7,regular,Idaho,Big Sky,away,7,0,0,17,0,1,,,,,0,1,19:43,1,1,2,4-45,3.5,23,80,4.1,12-26,107,187,2-5,1-11,10,4,0,1,,,,,,
401628389,2024,7,regular,Missouri,SEC,away,45,4,2,29,0,2,9,80,0,1,1,0,31:41,0,0,0,4-35,6.1,38,231,9.6,17-24,230,461,1-1,5-10,22,6,0,3,6,0,19,3,1,3
401628389,2024,7,regular,Massachusetts,FBS Independents,home,3,0,0,51,0,2,3,,,,0,3,28:19,1,1,2,6-45,3.1,31,95,5.7,15-25,142,237,1-1,2-14,13,0,0,1,4,0,24,1,0,0
401636894,2024,7,regular,Colorado,Big 12,home,28,1,3,,,,4,59,0,1,0,,25:00,1,0,1,5-20,-1.5,19,-29,9.7,34-40,388,359,2-3,4-11,20,,,,4,0,52,4,0,3
401636894,2024,7,regular,Kansas State,Big 12,away,31,2,2,70,0,3,7,24,0,1,0,,35:00,1,0,1,5-19,4.7,40,188,9.2,17-26,238,426,2-3,5-13,21,20,0,1,6,0,44,6,3,0
401636896,2024,7,regular,West Virginia,Big 12,home,16,1,1,33,0,1,4,,,,0,,26:57,2,0,2,6-42,4.8,31,150,6.4,18-32,206,356,0-0,9-13,23,,,,4,0,44,2,4,2
401636896,2024,7,regular,Iowa State,Big 12,away,28,3,1,22,0,1,4,21,0,2,0,,33:03,0,0,0,1-10,3.0,43,130,10.2,18-26,265,395,2-2,9-14,24,,,,5,0,32,0,2,4
401678917,2024,7,regular,Eastern Kentucky,UAC,away,21,1,1,54,0,2,7,,,,0,1,23:18,1,0,1,9-77,3.1,22,69,5.8,24-36,207,276,0-1,4-8,23,12,0,1,,,,,,
401678917,2024,7,regular,Southern Utah,UAC,home,42,3,3,,,,6,0,0,1,1,0,36:42,0,0,0,11-126,5.2,53,278,8.9,13-23,204,482,2-2,8-13,27,,,,,,,,,
401632114,2024,7,regular,Tarleton State,UAC,home,42,5,1,47,0,1,7,12,0,1,1,0,28:14,1,0,1,5-47,8.1,27,220,11.3,11-18,204,424,0-0,2-6,19,2,0,1,,,,,,
401632114,2024,7,regular,Utah Tech,UAC,away,0,0,0,,,,0,0,0,1,0,1,41:12,1,1,2,7-35,2.8,30,85,3.5,16-35,124,209,1-2,6-17,13,,,,,,,,,
401654596,2024,7,regular,Long Island University,NEC,home,31,3,1,13,0,1,7,9,0,1,2,0,41:28,0,0,0,5-60,5.9,60,353,5.8,4-13,75,428,1-3,8-14,25,15,0,1,,,,,,
401654596,2024,7,regular,Stonehill,NEC,away,7,0,1,25,0,3,1,,,,0,2,18:32,1,1,2,3-26,1.0,23,23,8.6,8-13,112,135,0-1,1-6,9,-12,0,1,,,,,,
401634174,2024,7,regular,Indiana State,MVFC,home,31,3,1,38,0,2,7,,,,0,1,31:21,0,0,0,4-40,4.9,38,188,6.4,25-34,218,406,0-0,3-11,23,21,0,2,,,,,,
401634174,2024,7,regular,Murray State,MVFC,away,27,1,2,17,0,1,9,,,,0,,28:39,0,0,0,5-60,3.8,38,146,6.7,20-38,256,402,2-3,5-17,22,,,,,,,,,
401632113,2024,7,regular,North Alabama,UAC,home,47,3,4,32,0,2,5,29,0,1,1,3,28:22,1,0,1,3-35,7.5,38,286,9.2,17-24,220,506,1-2,4-11,23,41,0,2,,,,,,
401632113,2024,7,regular,Abilene Christian,UAC,away,34,4,1,193,0,6,4,11,0,1,0,1,31:38,1,1,2,12-83,7.1,27,193,5.7,30-48,275,468,0-1,8-15,26,32,0,1,,,,,,
401632136,2024,7,regular,West Georgia,UAC,away,33,0,3,46,0,3,9,,,,0,2,24:27,1,1,2,10-90,4.0,24,95,6.5,32-58,375,470,2-2,4-16,26,2,0,4,,,,,,
401632136,2024,7,regular,Central Arkansas,UAC,home,34,2,1,105,0,5,4,89,1,1,2,0,25:18,0,0,0,4-34,5.0,26,130,7.0,17-29,203,333,0-1,3-13,13,-1,0,3,,,,,,
401634254,2024,7,regular,Bethune-Cookman,SWAC,away,12,1,0,44,0,5,0,91,1,1,0,1,23:12,0,1,1,9-69,3.0,25,74,4.0,12-27,107,181,0-2,5-14,10,,,,,,,,,
401634254,2024,7,regular,Alabama A&M,SWAC,home,56,6,1,25,0,2,8,,,,1,1,36:48,1,0,1,4-27,6.6,50,331,12.8,18-29,370,701,1-1,8-12,30,,,,,,,,,
401641030,2024,7,regular,UTEP,Conference USA,away,17,0,1,185,1,6,5,1,0,1,0,,30:23,1,0,1,2-13,3.7,41,152,7.4,14-24,178,330,0-3,8-15,18,-1,0,1,7,1,36,3,2,2
401641030,2024,7,regular,Western Kentucky,Conference USA,home,44,2,3,19,0,1,14,38,0,1,0,1,29:37,1,0,1,5-50,5.2,42,218,9.8,18-27,264,482,4-4,6-14,20,6,0,1,8,0,35,3,3,2
401641009,2024,7,regular,Middle Tennessee,Conference USA,away,21,1,2,,,,3,,,,1,2,25:37,1,1,2,6-38,2.9,21,60,7.1,24-39,276,336,0-1,5-11,17,,,,6,0,32,3,0,0
401641009,2024,7,regular,Louisiana Tech,Conference USA,home,48,1,6,64,0,2,6,23,0,1,1,3,34:23,0,1,1,6-82,4.9,45,222,11.8,21-28,329,551,1-1,12-16,27,26,0,3,3,0,23,2,0,5
401640982,2024,7,regular,Liberty,Conference USA,home,31,4,0,84,0,3,7,1,0,1,1,2,30:32,0,1,1,9-90,5.6,50,281,7.8,9-16,125,406,0-0,4-11,21,2,0,1,5,0,37,1,0,1
401640982,2024,7,regular,Florida International,Conference USA,away,24,3,0,93,0,3,6,,,,1,2,29:28,1,1,2,3-30,2.9,34,99,8.4,19-29,245,344,2-3,4-13,18,-2,0,1,3,0,39,2,0,2
401636348,2024,7,regular,Mississippi Valley State,SWAC,away,17,1,1,213,0,7,5,,,,1,1,32:43,1,0,1,2-13,1.3,39,50,5.4,13-20,108,158,1-2,3-15,10,9,0,1,,,,,,
401636348,2024,7,regular,Alabama State,SWAC,home,54,2,4,71,0,3,12,1,0,1,0,2,27:17,0,1,1,7-55,3.6,34,124,14.6,15-23,335,459,0-2,6-12,18,112,1,6,,,,,,
401636357,2024,7,regular,Prairie View A&M,SWAC,away,17,0,1,93,0,5,9,,,,0,2,31:43,1,0,1,7-76,3.0,32,97,7.2,25-38,275,372,0-2,5-14,20,22,0,2,,,,,,
401636357,2024,7,regular,Arkansas-Pine Bluff,SWAC,home,21,2,1,15,0,1,3,0,0,1,0,1,28:17,0,0,0,4-40,3.3,35,115,9.6,14-26,250,365,0-2,3-11,18,,,,,,,,,
401636384,2024,7,regular,Alcorn State,SWAC,away,17,1,1,5,0,1,5,21,0,1,1,2,27:01,1,1,2,8-75,4.6,34,156,7.5,14-24,179,335,0-0,6-14,17,31,0,1,,,,,,
401636384,2024,7,regular,Grambling,SWAC,home,15,1,0,68,0,3,9,0,0,1,1,2,32:59,1,1,2,7-80,3.7,43,157,5.3,16-28,149,306,1-2,7-18,16,47,0,2,,,,,,
401643731,2024,7,regular,Nevada,Mountain West,home,42,5,0,,,,6,74,1,4,0,,26:03,0,0,0,6-69,8.4,42,353,5.3,6-13,69,422,0-1,4-7,20,,,,2,1,44,2,2,4
401643731,2024,7,regular,Oregon State,Pac-12,away,37,4,1,26,0,1,7,,,,0,2,33:57,4,0,4,2-15,5.0,43,214,8.3,27-42,348,562,0-1,12-16,35,,,,3,0,31,0,0,2
401643730,2024,7,regular,Fresno State,Mountain West,home,17,1,1,45,0,4,5,0,0,1,1,0,32:44,2,0,2,12-91,4.4,27,118,6.1,24-36,220,338,0-1,4-10,22,38,0,2,,,,,,
401643730,2024,7,regular,Washington State,Pac-12,away,25,2,0,,,,7,60,1,2,0,1,27:16,1,0,1,5-57,3.6,34,123,4.9,17-35,172,295,1-1,5-12,23,,,,,,,,,
401643803,2024,7,regular,Coastal Carolina,Sun Belt,away,7,0,1,22,0,1,1,,,,1,2,21:06,2,0,2,6-58,3.0,26,79,3.9,9-26,102,181,0-0,3-14,8,16,0,1,2,0,41,1,4,4
401643803,2024,7,regular,James Madison,Sun Belt,home,39,1,3,40,0,1,7,35,1,2,0,1,38:54,0,1,1,9-62,5.3,42,222,7.1,16-28,199,421,1-2,6-14,20,67,0,4,3,1,19,0,6,7
401643804,2024,7,regular,Georgia Southern,Sun Belt,home,24,2,1,72,0,3,4,0,0,1,2,1,24:25,1,1,2,6-50,3.0,31,94,8.2,26-40,329,423,1-2,5-15,21,,,,5,0,43,1,2,2
401643804,2024,7,regular,Marshall,Sun Belt,away,23,0,2,20,0,1,11,4,0,1,1,2,35:35,1,2,3,11-79,4.7,43,200,6.5,18-29,189,389,0-0,6-14,18,9,0,1,7,0,49,4,2,4
401654547,2024,7,regular,Texas Southern,SWAC,home,19,1,0,110,0,5,5,18,1,1,0,,36:37,0,0,0,7-70,4.5,33,149,3.0,13-30,90,239,0-2,1-14,14,18,0,3,,,,,,
401654547,2024,7,regular,Southern,SWAC,away,22,1,1,76,0,4,20,,,,0,,23:23,1,0,1,10-114,4.1,41,167,5.5,14-34,187,354,0-1,4-15,19,2,0,2,,,,,,
401643808,2024,7,regular,Arkansas State,Sun Belt,away,9,0,0,10,0,1,9,,,,0,1,24:56,1,1,2,5-35,5.2,33,171,5.5,25-39,213,384,1-1,7-17,20,,,,2,0,37,0,2,4
401643808,2024,7,regular,Texas State,Sun Belt,home,41,1,4,25,0,1,11,0,0,1,1,0,35:04,0,0,0,7-48,6.6,41,271,11.0,24-29,320,591,0-1,6-10,28,,,,6,0,44,3,3,5
401643805,2024,7,regular,Georgia State,Sun Belt,home,14,0,2,39,0,2,2,8,0,1,0,3,27:15,1,1,2,4-40,2.0,28,57,5.7,28-46,260,317,0-2,5-15,19,4,0,3,5,0,47,1,1,1
401643805,2024,7,regular,Old Dominion,Sun Belt,away,21,2,1,,,,3,0,0,1,1,0,32:45,1,0,1,7-60,5.0,42,210,6.1,14-23,141,351,0-1,6-15,18,41,0,4,9,0,52,3,0,6
401643806,2024,7,regular,Louisiana,Sun Belt,home,34,2,2,95,0,5,10,18,0,4,1,1,29:20,1,0,1,6-52,4.9,34,168,8.6,14-23,198,366,1-1,6-13,19,-3,0,2,2,0,41,1,6,5
401643806,2024,7,regular,App State,Sun Belt,away,24,0,3,60,0,3,6,0,0,1,0,1,30:40,4,1,5,4-28,4.9,34,165,5.6,20-42,236,401,1-1,8-14,25,6,0,1,3,0,41,0,0,2
401643807,2024,7,regular,Southern Miss,Sun Belt,away,21,1,0,47,0,3,7,,,,0,1,26:45,1,1,2,11-69,4.8,38,182,6.3,9-26,165,347,2-4,1-13,18,0,1,1,4,1,23,0,2,3
