gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected
401767631,2025,10,regular,St. Thomas (MN),Pioneer,home,45,4,33,0,4,2,0,0,1,7,46,0,3,2,0,34:34,0,0,0,5-55,2.6,42,109,11.0,18-27,297,406,2-3,2-12,21,,,,,,
401767631,2025,10,regular,Marist,Pioneer,away,0,0,9,0,2,0,55,0,5,,,,,0,3,25:26,3,2,5,7-55,3.0,27,81,4.2,14-24,101,182,0-1,3-13,9,,,,,,
401767494,2025,10,regular,Northwestern State,Southland,away,3,0,-4,0,1,0,110,0,6,3,39,0,1,1,2,27:45,1,1,2,3-15,3.1,32,99,2.7,10-29,79,178,0-1,5-16,11,,,,,,
401767494,2025,10,regular,McNeese,Southland,home,50,6,0,0,1,1,31,0,2,6,-3,0,1,1,0,32:15,1,0,1,0-0,6.8,46,313,7.0,13-21,148,461,2-2,4-10,21,,,,,,
401767102,2025,10,regular,Weber State,Big Sky,home,17,0,36,0,3,2,23,0,1,5,,,,0,1,34:52,1,1,2,5-45,3.5,33,114,5.1,25-42,213,327,1-4,6-17,21,,,,,,
401767102,2025,10,regular,Montana,Big Sky,away,38,3,9,0,2,2,,,,8,0,0,1,1,0,25:08,0,0,0,10-85,5.5,35,193,9.4,18-35,329,522,1-2,4-13,24,,,,,,
401767109,2025,10,regular,Northern Colorado,Big Sky,home,7,1,,,,0,57,0,4,1,,,,0,2,35:22,1,1,2,2-30,3.0,35,104,3.9,24-40,157,261,1-4,5-18,17,,,,,,
401767109,2025,10,regular,Montana State,Big Sky,away,55,3,16,0,1,3,,,,13,90,1,1,1,1,24:38,0,0,0,7-65,5.0,38,189,14.9,17-23,343,532,0-0,3-8,23,,,,,,
401767275,2025,10,regular,Towson,Coastal Athletic,away,62,4,40,1,3,3,32,0,1,14,18,0,2,,,26:37,0,0,0,7-93,6.3,23,146,11.6,23-33,382,528,0-0,5-10,19,,,,,,
401767275,2025,10,regular,North Carolina A&T,Coastal Athletic,home,9,1,,,,0,157,0,10,3,,,,0,1,33:23,2,0,2,11-105,4.0,36,143,3.6,15-32,116,259,0-1,6-16,14,,,,,,
401767642,2025,10,regular,Valparaiso,Pioneer,away,14,1,,,,1,71,0,3,2,38,0,1,1,3,26:47,0,2,2,2-25,-0.1,27,-2,8.7,17-26,225,223,0-0,5-13,12,,,,,,
401767642,2025,10,regular,Presbyterian,Pioneer,home,43,2,53,0,4,3,26,0,2,7,,,,2,1,33:13,1,1,2,9-77,4.1,36,149,8.5,28-35,297,446,1-1,6-12,29,,,,,,
401767335,2025,10,regular,William & Mary,Coastal Athletic,home,37,2,6,0,1,2,12,0,1,7,7,0,1,0,1,36:48,0,0,0,4-60,4.0,44,175,6.7,27-40,267,442,3-3,8-18,26,,,,,,
401767335,2025,10,regular,UAlbany,Coastal Athletic,away,7,1,0,0,1,0,,,,1,,,,0,1,23:12,1,0,1,8-48,3.4,29,99,4.4,9-30,133,232,2-4,3-13,15,,,,,,
401767706,2025,11,regular,Columbia,Ivy,home,14,0,8,0,1,2,,,,0,,,,1,0,34:15,2,0,2,4-27,3.4,31,105,5.4,21-41,220,325,3-4,8-17,18,,,,,,
401767706,2025,11,regular,Harvard,Ivy,away,31,2,-2,0,2,2,13,0,1,7,36,0,2,0,1,25:45,0,1,1,2-20,5.1,33,168,8.5,16-25,213,381,2-2,5-12,16,,,,,,
401767095,2025,11,regular,UC Davis,Big Sky,away,28,1,20,0,2,3,47,0,2,4,15,0,1,1,0,32:03,2,0,2,6-49,4.9,41,200,9.2,21-27,248,448,1-2,4-11,25,,,,,,
401767095,2025,11,regular,Idaho,Big Sky,home,14,0,,,,2,48,0,2,2,27,0,2,0,2,27:57,1,1,2,6-54,5.1,26,133,7.6,20-39,297,430,2-6,1-11,18,,,,,,
401756944,2025,11,regular,TCU,Big 12,home,17,1,,,,1,82,0,4,5,0,0,2,0,3,32:36,2,1,3,6-45,3.8,30,113,6.4,34-50,319,432,2-3,7-14,30,5,0,25,1,4,3
401756944,2025,11,regular,Iowa State,Big 12,away,20,1,79,1,1,1,23,0,1,,0,0,2,1,0,27:24,2,0,2,7-69,3.9,41,161,4.6,9-24,111,272,2-3,8-16,15,7,1,38,0,4,4
401756945,2025,11,regular,BYU,Big 12,away,7,0,6,0,3,1,36,0,2,1,,,,0,2,30:35,1,2,3,5-37,2.5,27,67,4.9,23-38,188,255,1-3,3-14,14,6,0,39,4,1,5
401756945,2025,11,regular,Texas Tech,Big 12,home,29,1,,,,1,,,,17,8,0,1,2,0,29:25,0,0,0,6-50,3.5,43,149,6.8,17-32,219,368,0-1,7-18,17,4,0,36,1,5,7
401756943,2025,11,regular,Arizona,Big 12,home,24,1,1,0,1,2,,,,6,,,,0,1,24:30,0,0,0,3-32,5.7,29,165,5.1,16-31,158,323,0-0,5-13,18,5,0,26,0,3,6
401756943,2025,11,regular,Kansas,Big 12,away,20,1,0,0,2,1,,,,8,,,,0,1,35:30,0,0,0,5-55,4.3,40,170,6.6,15-30,199,369,2-2,6-17,19,6,0,31,5,2,5
401756947,2025,11,regular,Colorado,Big 12,away,22,0,3,0,2,2,59,0,3,10,30,0,2,1,2,29:24,0,1,1,6-60,1.3,38,51,8.5,22-35,299,350,1-2,5-17,19,7,0,49,2,0,3
401756947,2025,11,regular,West Virginia,Big 12,home,29,2,3,0,1,1,23,0,1,9,,,,1,2,30:36,2,1,3,3-36,3.2,53,167,7.2,17-28,202,369,3-4,7-17,21,15,0,53,7,1,8
401767283,2025,11,regular,Eastern Kentucky,UAC,home,17,1,1,0,1,1,35,0,1,5,,,,1,0,21:51,1,0,1,5-19,5.3,26,139,7.2,9-16,115,254,1-2,2-9,13,,,,,,
401767283,2025,11,regular,Southern Utah,UAC,away,27,3,8,0,2,0,34,0,3,9,10,0,1,0,2,38:09,0,1,1,9-79,5.2,46,239,10.2,18-25,256,495,2-2,8-16,25,,,,,,
401767245,2025,11,regular,Abilene Christian,UAC,home,31,1,27,0,2,1,29,0,1,7,66,2,4,,,31:24,0,0,0,6-62,5.3,38,202,6.1,19-31,190,392,0-1,8-17,19,,,,,,
401767245,2025,11,regular,Utah Tech,UAC,away,10,1,1,0,1,0,,,,4,,,,,,28:36,4,0,4,4-30,4.0,28,113,4.1,18-34,139,252,0-0,5-14,12,,,,,,
401767747,2025,11,regular,Central Connecticut,NEC,home,40,3,1,0,2,2,62,0,3,10,,,,,,29:23,0,0,0,7-62,7.8,34,266,8.3,21-32,267,533,0-0,12-14,28,,,,,,
401767747,2025,11,regular,Stonehill,NEC,away,10,0,,,,1,97,0,5,4,,,,,,30:37,0,0,0,3-35,2.1,29,60,5.9,16-27,160,220,1-2,6-14,15,,,,,,
401767500,2025,11,regular,Northern Iowa,MVFC,home,31,3,,,,1,20,0,2,7,0,0,1,0,2,32:55,0,0,0,8-85,6.5,47,307,12.1,8-11,133,440,0-0,7-11,23,,,,,,
401767500,2025,11,regular,Murray State,MVFC,away,14,1,11,0,1,1,40,0,3,2,,,,0,1,27:05,1,0,1,5-60,5.3,37,197,7.6,13-21,159,356,1-4,4-11,19,,,,,,
401767254,2025,11,regular,Central Arkansas,UAC,away,38,2,0,0,1,3,16,0,2,8,,,,2,2,23:27,0,2,2,5-44,6.9,29,199,6.1,19-35,213,412,0-1,3-12,19,,,,,,
401767254,2025,11,regular,Austin Peay,UAC,home,41,3,16,0,3,2,136,0,6,11,,,,2,2,36:33,0,2,2,6-51,3.6,50,179,9.4,23-32,301,480,3-4,6-17,25,,,,,,
401767289,2025,11,regular,West Georgia,UAC,away,24,1,7,0,3,2,13,0,2,6,0,0,1,0,3,31:38,0,1,1,7-76,5.3,35,186,7.8,26-35,274,460,0-0,8-16,21,,,,,,
401767289,2025,11,regular,North Alabama,UAC,home,17,1,12,0,2,1,15,0,1,5,,,,1,2,28:22,1,0,1,4-40,1.8,38,68,9.0,9-18,162,230,0-0,3-14,13,,,,,,
401767356,2025,11,regular,Prairie View A&M,SWAC,away,48,2,16,0,2,5,30,0,2,6,,,,0,1,26:55,1,0,1,7-60,5.6,38,213,17.1,17-23,394,607,0-1,5-9,27,,,,,,
401767356,2025,11,regular,Alabama A&M,SWAC,home,5,0,0,0,1,0,47,0,2,3,0,0,1,0,2,33:05,0,0,0,5-52,3.1,33,103,2.6,18-39,101,204,1-1,7-20,15,,,,,,
401757297,2025,11,regular,Jacksonville State,Conference USA,away,30,1,,,,1,14,0,1,12,93,1,1,,,30:27,1,0,1,11-66,7.1,39,275,5.8,15-31,181,456,0-1,4-12,23,5,1,32,0,8,1
401757297,2025,11,regular,UTEP,Conference USA,home,27,2,18,0,1,2,,,,3,0,0,1,0,2,29:33,1,0,1,5-50,3.4,37,126,7.6,16-32,244,370,5-7,2-13,20,4,0,32,0,3,1
401757295,2025,11,regular,Delaware,Conference USA,home,25,0,5,0,1,2,15,0,1,13,0,0,1,,,29:56,2,0,2,12-114,4.0,24,95,5.8,26-52,304,399,0-1,4-15,21,6,0,23,2,5,2
401757295,2025,11,regular,Louisiana Tech,Conference USA,away,24,2,11,0,1,0,26,0,2,6,34,1,2,,,30:04,1,0,1,9-98,3.9,34,131,8.1,18-25,202,333,1-1,4-11,22,4,1,26,0,11,3
401757296,2025,11,regular,Middle Tennessee,Conference USA,home,30,0,1,0,3,4,126,0,6,6,0,0,2,0,3,31:33,1,2,3,8-83,1.4,24,33,6.1,33-54,331,364,2-5,5-17,18,4,0,30,2,3,5
401757296,2025,11,regular,Florida International,Conference USA,away,56,4,7,0,1,4,13,0,1,8,19,0,1,2,1,28:27,2,0,2,6-61,3.8,38,144,9.2,17-28,257,401,1-1,5-12,23,7,0,46,3,6,8
401767365,2025,11,regular,Texas Southern,SWAC,away,24,1,11,0,1,2,136,0,6,6,,,,0,1,42:08,0,0,0,8-85,5.5,46,255,6.0,26-36,217,472,1-2,5-14,30,,,,,,
401767365,2025,11,regular,Alabama State,SWAC,home,42,3,3,0,1,1,149,1,4,6,,,,,,17:52,0,0,0,4-40,5.4,22,118,16.5,9-13,215,333,0-0,0-4,14,,,,,,
401767386,2025,11,regular,Florida A&M,SWAC,away,31,2,15,0,2,2,70,0,4,7,,,,,,33:05,1,0,1,8-79,5.4,38,206,9.4,17-25,235,441,3-3,7-13,21,,,,,,
401767386,2025,11,regular,Arkansas-Pine Bluff,SWAC,home,28,0,9,0,1,4,62,0,2,4,0,0,1,,,26:55,0,0,0,7-55,3.4,28,95,9.1,27-38,345,440,0-3,9-14,23,,,,,,
401767392,2025,11,regular,Bethune-Cookman,SWAC,away,23,1,11,0,4,1,38,0,2,11,30,0,1,0,3,27:27,0,2,2,7-57,0.9,29,26,10.2,24-29,297,323,0-1,2-11,18,,,,,,
401767392,2025,11,regular,Grambling,SWAC,home,31,0,8,0,1,4,93,0,5,7,,,,2,1,32:33,1,0,1,10-108,4.8,41,197,11.0,12-20,220,417,0-0,6-14,18,,,,,,
401767424,2025,11,regular,Mississippi Valley State,SWAC,home,3,0,,,,0,15,0,1,3,,,,1,3,28:30,1,1,2,6-70,1.9,28,53,3.6,15-35,126,179,1-2,3-14,13,,,,,,
401767424,2025,11,regular,Jackson State,SWAC,away,42,3,41,0,5,2,14,0,1,6,60,1,1,1,1,31:30,0,1,1,4-44,4.8,45,217,8.9,21-27,241,458,1-1,5-11,29,,,,,,
401752944,2025,11,regular,Sam Houston,Conference USA,away,21,0,46,1,1,1,135,1,3,3,60,0,2,1,0,22:05,1,0,1,6-58,3.0,24,72,3.5,9-24,85,157,0-1,3-13,8,6,2,48,2,3,4
401752944,2025,11,regular,Oregon State,Pac-12,home,17,2,6,0,1,0,78,0,3,5,8,0,1,0,1,37:55,2,1,3,4-35,4.7,40,188,6.8,29-42,286,474,0-3,6-15,28,7,0,25,1,7,8
401761646,2025,11,regular,Marshall,Sun Belt,home,23,1,10,0,1,1,54,0,2,9,3,0,1,,,31:57,0,0,0,6-55,5.0,50,248,4.6,17-36,166,414,2-4,6-17,25,6,0,21,1,7,1
401761646,2025,11,regular,James Madison,Sun Belt,away,35,2,,,,3,,,,5,,,,,,28:03,1,0,1,3-32,4.0,35,139,11.3,14-24,270,409,0-0,5-12,20,5,0,38,1,8,9
401767376,2025,11,regular,Alcorn State,SWAC,home,35,3,17,0,3,2,35,0,2,5,,,,1,3,28:30,2,0,2,7-65,5.4,48,259,5.4,12-22,119,378,1-1,5-13,23,,,,,,
401767376,2025,11,regular,Southern,SWAC,away,17,1,12,0,2,0,85,0,4,5,0,1,2,0,2,31:30,0,1,1,9-62,2.6,28,74,5.4,15-34,183,257,1-3,5-17,11,,,,,,
401761648,2025,11,regular,Louisiana,Sun Belt,home,42,3,,,,3,86,0,5,6,4,0,1,1,0,37:58,2,0,2,8-65,3.7,52,192,7.1,17-27,192,384,1-1,12-19,27,5,0,45,3,1,2
401761648,2025,11,regular,Texas State,Sun Belt,away,39,2,11,0,1,3,98,0,6,9,5,0,2,0,2,22:02,1,1,2,11-114,7.0,24,168,10.9,26-33,360,528,1-2,2-8,22,8,0,41,0,1,3
401761644,2025,11,regular,App State,Sun Belt,home,23,1,,,,2,90,0,4,,,,,0,2,27:40,1,0,1,6-65,3.3,23,77,6.8,34-51,348,425,4-6,4-14,23,2,0,19,2,1,6
401761644,2025,11,regular,Georgia Southern,Sun Belt,away,25,1,14,0,2,1,18,0,1,,0,0,1,,,32:20,0,0,0,6-40,3.7,38,142,9.5,25-37,352,494,1-1,6-15,25,4.5,0,25,3,3,6
401761645,2025,11,regular,Georgia State,Sun Belt,away,27,2,,,,2,23,0,1,3,,,,0,2,30:56,1,1,2,6-40,3.5,37,130,7.7,25-38,293,423,2-5,3-13,20,4,0,55,2,0,1
401761645,2025,11,regular,Coastal Carolina,Sun Belt,home,40,1,27,0,2,3,,,,16,11,0,1,1,1,29:04,0,0,0,5-40,6.9,47,324,6.7,11-18,120,444,1-1,6-15,19,5,0,54,2,3,2
401761647,2025,11,regular,Southern Miss,Sun Belt,away,27,1,,,,2,19,0,1,9,45,0,5,1,0,29:45,2,0,2,12-100,4.1,42,172,10.2,24-35,356,528,0-1,7-17,22,4,0,36,1,1,4
401761647,2025,11,regular,Arkansas State,Sun Belt,home,21,0,5,0,1,3,34,0,1,3,-2,0,2,0,1,30:15,5,1,6,2-10,3.5,34,119,6.4,38-53,337,456,0-0,9-15,28,6,0,41,3,4,6
401762851,2025,11,regular,Akron,Mid-American,home,44,3,5,0,1,2,44,0,2,,,,,3,1,35:13,0,1,1,7-74,5.2,46,237,10.5,14-22,230,467,0-0,6-11,25,5,1,11,1,0,2
401762851,2025,11,regular,Massachusetts,Mid-American,away,10,0,-6,0,1,1,12,0,1,,,,,1,4,24:47,0,3,3,6-60,2.9,27,77,3.3,16-28,92,169,1-2,2-12,14,0,0,3,0,0,1
401757299,2025,11,regular,Liberty,Conference USA,home,17,2,8,0,1,0,24,0,2,5,,,,1,1,33:25,1,1,2,7-77,4.7,43,202,5.6,18-35,196,398,0-0,8-18,21,5,0,42,4,2,6
401757299,2025,11,regular,Missouri State,Conference USA,away,21,1,22,0,1,2,47,0,2,3,4,0,1,1,1,26:35,0,1,1,5-22,1.9,24,46,8.7,20-33,286,332,0-0,4-11,20,3,0,54,1,0,7
401767518,2025,11,regular,Nicholls,Southland,away,21,2,5,0,1,1,17,0,1,3,20,0,1,0,2,32:23,0,2,2,1-5,3.1,41,126,5.7,20-35,201,327,3-5,6-17,20,,,,,,
401767518,2025,11,regular,UT Rio Grande Valley,Southland,home,28,2,,,,2,23,0,2,4,,,,2,0,27:37,1,0,1,9-72,4.5,32,145,8.2,20-30,247,392,0-0,8-14,19,,,,,,
401767724,2025,11,regular,Georgetown,Patriot,home,24,2,,,,1,74,0,3,6,,,,1,4,38:17,0,1,1,9-63,2.6,46,118,7.5,16-24,180,298,1-2,6-16,17,,,,,,
401767724,2025,11,regular,Richmond,Patriot,away,31,2,6,0,2,2,101,0,4,7,,,,1,4,21:43,0,1,1,6-44,4.6,27,124,7.4,17-29,214,338,0-1,4-13,13,,,,,,
401783279,2025,11,regular,Merrimack,FCS Independents,away,31,2,12,0,1,2,80,0,3,7,,,,,,35:36,1,0,1,7-66,3.3,50,165,8.3,13-24,200,365,0-1,4-12,23,,,,,,
401783279,2025,11,regular,New Haven,NEC,home,41,1,6,0,1,4,41,0,4,11,0,0,1,,,24:24,0,0,0,10-112,4.3,29,126,12.3,16-27,331,457,0-1,3-10,20,,,,,,
401767669,2025,11,regular,Fordham,Patriot,home,19,1,-6,0,1,2,73,0,4,1,,,,0,5,25:06,1,2,3,6-55,3.1,36,111,5.7,14-30,170,281,3-6,5-16,16,,,,,,
401767669,2025,11,regular,Bucknell,Patriot,away,37,0,41,1,3,3,38,0,2,13,12,0,1,2,1,34:54,0,0,0,8-74,2.4,41,99,7.5,17-22,166,265,0-0,6-14,16,,,,,,
401769849,2025,11,regular,Lafayette,Patriot,home,59,3,,,,5,57,0,2,11,73,0,3,,,28:14,1,0,1,7-55,8.9,34,301,7.7,19-30,232,533,0-0,7-11,27,,,,,,
401769849,2025,11,regular,Colgate,Patriot,away,42,1,11,0,1,5,56,0,2,6,3,0,1,,,31:46,3,0,3,4-36,4.5,28,126,6.3,33-49,310,436,1-1,3-10,28,,,,,,
401767731,2025,11,regular,Lehigh,Patriot,home,38,2,23,0,5,3,,,,8,,,,,,32:04,2,0,2,7-64,7.6,45,344,9.7,8-18,174,518,0-1,4-11,23,,,,,,
401767731,2025,11,regular,Holy Cross,Patriot,away,3,0,7,0,1,0,55,0,5,3,0,0,2,,,27:56,0,0,0,12-92,0.7,27,20,5.7,19-34,195,215,1-2,3-17,9,,,,,,
401767487,2025,11,regular,SE Louisiana,Southland,away,12,1,,,,0,59,0,3,6,,,,2,1,25:36,1,0,1,5-44,6.6,36,236,3.7,5-15,56,292,1-3,1-11,11,,,,,,
401767487,2025,11,regular,Lamar,Southland,home,14,1,,,,1,36,0,2,2,0,0,1,0,2,34:24,0,2,2,3-13,3.0,53,160,5.9,8-16,95,255,0-0,7-17,16,,,,,,
401754590,2025,11,regular,Duke,ACC,away,34,2,15,0,1,3,99,0,3,4,,,,0,1,26:47,2,1,3,6-63,4.9,34,168,7.2,22-31,222,390,2-2,3-8,26,6,0,48,2,3,5
401754590,2025,11,regular,UConn,FBS Independents,home,37,1,7,0,2,3,47,0,2,11,5,0,2,1,0,33:13,0,0,0,5-60,5.2,30,156,7.8,27-40,311,467,2-2,3-12,25,4,0,30,2,6,3
401767599,2025,11,regular,Morehead State,Pioneer,home,31,2,,,,2,101,0,4,7,27,0,2,1,1,25:36,0,1,1,6-45,1.8,26,46,9.6,23-31,298,344,1-1,3-9,20,,,,,,
401767599,2025,11,regular,Butler,Pioneer,away,30,2,7,0,1,0,100,1,1,12,,,,1,2,34:24,2,1,3,9-93,4.4,44,195,5.0,17-27,135,330,2-3,6-14,22,,,,,,
401767077,2025,11,regular,Idaho State,Big Sky,home,27,2,5,0,1,1,26,0,1,9,2,0,1,,,29:38,0,0,0,2-13,5.0,35,176,7.4,27-37,275,451,0-0,8-13,28,,,,,,
401767077,2025,11,regular,Cal Poly,Big Sky,away,17,1,0,0,1,1,23,0,2,5,,,,0,1,30:22,1,0,1,5-40,5.9,40,237,5.9,18-29,172,409,4-4,4-14,23,,,,,,
401756946,2025,11,regular,UCF,Big 12,home,27,2,35,0,2,0,62,0,3,9,81,1,3,1,1,25:22,2,0,2,9-75,4.9,30,146,4.5,15-30,136,282,0-0,5-15,14,6,1,48,2,1,4
401756946,2025,11,regular,Houston,Big 12,away,30,0,15,0,3,2,,,,12,45,1,2,0,3,34:38,3,1,4,3-25,4.3,49,210,7.2,20-31,223,433,1-3,8-16,26,6,1,42,1,3,3
401767507,2025,11,regular,North Dakota,MVFC,home,10,1,40,0,3,0,52,0,3,4,22,0,1,,,34:42,3,0,3,5-23,2.7,43,116,4.5,21-38,170,286,2-4,6-16,23,,,,,,
401767507,2025,11,regular,North Dakota State,MVFC,away,15,1,5,0,1,0,59,0,3,9,10,0,3,,,25:18,1,0,1,11-98,4.0,36,143,8.3,8-15,125,268,1-1,2-12,10,,,,,,
401767769,2025,11,regular,Mercyhurst,NEC,away,16,1,7,0,3,1,109,0,4,4,,,,0,2,22:28,0,2,2,13-103,5.3,20,106,7.3,22-32,234,340,2-3,3-11,16,,,,,,
401767769,2025,11,regular,Saint Francis,NEC,home,15,0,,,,0,82,0,4,15,,,,2,2,37:32,0,0,0,4-40,3.5,36,126,5.4,21-36,193,319,0-1,6-18,20,,,,,,
401767443,2025,11,regular,Indiana State,MVFC,home,20,1,,,,2,16,0,2,2,,,,0,1,19:18,2,0,2,2-30,3.1,22,68,7.3,17-28,204,272,1-2,4-11,12,,,,,,
401767443,2025,11,regular,Illinois State,MVFC,away,52,3,6,0,4,4,13,0,2,10,0,0,2,,,40:42,0,0,0,7-70,4.6,52,241,9.2,29-34,314,555,0-2,10-15,33,,,,,,
401767755,2025,11,regular,Duquesne,NEC,away,11,0,18,0,2,1,68,0,3,3,15,0,1,0,2,34:14,2,0,2,7-73,4.3,47,203,3.8,13-31,119,322,0-2,7-16,24,,,,,,
401767755,2025,11,regular,Long Island University,NEC,home,29,1,10,0,1,2,59,0,3,3,41,1,2,,,25:46,1,0,1,6-59,4.6,41,188,7.2,9-17,122,310,0-1,7-13,21,,,,,,
401767548,2025,11,regular,Youngstown State,MVFC,home,48,3,1,0,1,4,57,0,3,6,,,,0,2,34:43,0,1,1,7-70,8.7,35,303,9.9,26-35,345,648,0-0,10-13,29,,,,,,
401767548,2025,11,regular,Southern Illinois,MVFC,away,38,2,,,,3,7,0,2,6,,,,1,2,25:17,0,0,0,7-55,6.1,29,176,8.6,23-42,361,537,0-1,6-12,25,,,,,,
401767766,2025,11,regular,Robert Morris,NEC,home,20,0,7,0,2,2,93,0,5,8,-18,0,1,0,1,27:24,0,0,0,3-40,3.0,30,91,7.6,18-38,289,380,0-3,5-15,20,,,,,,
401767766,2025,11,regular,Wagner,NEC,away,24,3,8,0,1,0,,,,6,,,,0,1,32:36,1,0,1,5-44,6.2,52,320,3.3,6-13,43,363,2-4,2-12,18,,,,,,
401767347,2025,11,regular,Morgan State,MEAC,home,12,1,,,,0,56,0,3,6,30,0,2,0,3,28:01,0,1,1,4-30,4.6,38,173,4.7,10-24,112,285,0-1,3-14,16,,,,,,
401767347,2025,11,regular,Delaware State,MEAC,away,14,2,0,0,1,0,37,0,2,2,,,,2,2,31:59,2,0,2,5-45,3.1,37,114,6.8,16-25,169,283,1-2,4-14,13,,,,,,
401767396,2025,11,regular,South Carolina State,MEAC,home,42,2,16,0,1,1,,,,6,27,1,1,,,29:16,2,0,2,10-85,3.7,31,116,8.5,16-26,221,337,0-0,5-11,17,,,,,,
401767396,2025,11,regular,Howard,MEAC,away,12,0,64,0,2,1,113,0,3,4,0,0,2,0,1,30:44,1,0,1,8-85,1.7,37,63,4.9,9-30,146,209,0-1,6-18,13,,,,,,
401767409,2025,11,regular,North Carolina Central,MEAC,home,31,0,44,0,2,3,39,0,3,11,25,0,1,1,0,33:06,1,0,1,10-93,2.3,35,80,6.8,25-40,270,350,0-0,7-17,24,,,,,,
401767409,2025,11,regular,Norfolk State,MEAC,away,28,1,-1,0,2,3,90,0,4,4,0,0,1,0,1,26:54,1,1,2,20-167,5.9,28,164,6.8,22-35,239,403,0-1,5-12,21,,,,,,
401767542,2025,11,regular,South Dakota State,MVFC,away,17,1,38,0,2,1,54,0,2,5,,,,0,1,27:24,1,0,1,10-87,6.0,32,191,5.8,13-24,139,330,0-1,5-13,16,,,,,,
401767542,2025,11,regular,South Dakota,MVFC,home,24,2,3,0,1,1,22,0,2,6,0,0,1,,,32:36,0,0,0,6-45,4.3,41,175,7.5,14-21,158,333,1-1,4-11,20,,,,,,
401762502,2025,11,regular,Rice,American Athletic,home,24,1,12,0,1,2,37,0,2,6,,,,0,1,34:51,0,1,1,3-22,3.4,57,191,2.7,11-15,41,232,4-5,5-17,18,6,0,33,5,3,2
401762502,2025,11,regular,UAB,American Athletic,away,17,0,28,0,2,2,33,0,2,5,,,,1,0,25:09,0,0,0,11-95,3.5,29,102,6.3,18-34,213,315,0-3,5-14,18,7,0,46,1,1,1
401762505,2025,11,regular,Tulsa,American Athletic,away,21,2,32,0,1,0,21,0,1,9,,,,1,1,36:47,2,1,3,4-15,3.7,53,196,5.1,24-46,235,431,4-7,10-23,27,6,0,33,1,1,3
401762505,2025,11,regular,Florida Atlantic,American Athletic,home,40,0,,,,4,,,,10,20,0,2,1,2,23:13,0,1,1,6-60,4.4,25,109,9.7,23-32,311,420,2-3,4-13,15,8,1,57,5,6,6
401762504,2025,11,regular,East Carolina,American Athletic,home,48,3,10,0,1,2,35,0,2,12,45,1,1,1,1,34:02,0,1,1,1-15,4.2,44,183,5.1,26-44,224,407,2-4,6-16,29,9,1,29,4,4,2
401762504,2025,11,regular,Charlotte,American Athletic,away,22,0,,,,3,63,0,3,2,,,,1,1,25:58,1,1,2,6-52,1.4,28,40,7.9,21-36,284,324,1-5,4-14,13,6,0,37,3,1,4
401762500,2025,11,regular,South Florida,American Athletic,home,55,3,2,0,1,2,,,,13,40,1,1,1,2,20:13,0,1,1,5-56,7.4,32,238,12.9,16-18,233,471,0-0,2-8,20,12,2,37,6,4,2
401762500,2025,11,regular,UTSA,American Athletic,away,23,0,,,,2,,,,11,,,,1,1,39:47,1,1,2,10-70,1.9,38,72,7.0,29-44,309,381,2-2,7-18,25,7,0,28,1,0,1
401757298,2025,11,regular,Kennesaw State,Conference USA,away,24,0,24,0,4,3,,,,6,0,0,2,1,1,29:16,2,0,2,13-128,4.7,44,208,7.3,14-30,219,427,0-0,8-17,21,14,0,49,6,1,4
401757298,2025,11,regular,New Mexico State,Conference USA,home,21,1,1,0,1,2,72,0,2,3,10,0,2,0,1,30:44,2,1,3,5-30,2.1,36,75,5.2,28-46,241,316,2-2,8-18,26,2,0,38,0,0,5
401767465,2025,11,regular,McNeese,Southland,away,35,3,20,0,2,1,,,,5,24,1,3,1,3,35:26,1,0,1,8-55,5.8,53,310,9.5,10-18,171,481,1-1,8-16,22,,,,,,
401767465,2025,11,regular,East Texas A&M,Southland,home,20,0,57,0,2,1,109,1,2,8,0,0,1,0,2,24:34,3,1,4,6-65,5.3,28,149,6.5,20-36,234,383,0-1,2-10,19,,,,,,
401767562,2025,11,regular,Samford,Southern,home,14,0,4,0,2,2,61,0,3,2,,,,0,3,30:01,1,0,1,5-50,1.5,37,56,6.6,21-39,256,312,3-3,4-19,16,,,,,,
401767562,2025,11,regular,East Tennessee State,Southern,away,38,2,8,0,3,3,15,0,1,8,0,0,1,,,29:59,0,0,0,7-75,6.2,38,237,10.1,23-36,363,600,0-0,6-14,25,,,,,,
401767578,2025,11,regular,Western Carolina,Southern,home,47,0,4,0,2,7,94,0,4,5,,,,0,1,29:28,1,1,2,5-55,1.3,36,48,11.2,33-49,551,599,0-1,10-18,33,,,,,,
401767578,2025,11,regular,Mercer,Southern,away,49,3,3,0,2,3,51,0,3,11,0,0,1,1,0,30:32,0,0,0,8-72,4.0,31,125,11.4,23-39,443,568,0-0,7-15,23,,,,,,
