gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
401418829,2022,3,regular,Eastern Illinois,OVC,away,7,0,,,,1,104,0,6,1,12,0,2,0,4,,,,,,,31:20,3,2,5,8-67,1.1,38,40,4.9,17-26,127,167,0-0,5-13,16
401425456,2022,3,regular,Sacramento State,Big Sky,away,37,3,16,0,2,1,,,,13,57,0,1,2,2,,,,,,,31:46,0,0,0,7-64,4.5,38,170,6.2,27-41,254,424,0-0,6-14,25
401425456,2022,3,regular,Northern Iowa,MVFC,home,21,1,,,,2,35,0,2,3,,,,0,3,,,,,,,28:14,1,2,3,3-20,4.3,31,133,7.5,20-36,270,403,0-0,5-11,23
401420779,2022,3,regular,Morgan State,MEAC,home,24,2,19,0,1,1,26,0,1,6,23,0,2,0,,,,,,,,29:25,1,0,1,11-114,4.4,34,148,4.3,13-32,137,285,1-2,3-12,20
401420779,2022,3,regular,Sacred Heart,NEC,away,9,0,53,0,3,1,87,0,4,1,0,0,1,0,,,,,,,,30:35,2,0,2,10-186,2.1,29,60,4.6,22-38,175,235,0-5,2-14,17
401405083,2022,3,regular,Northwestern,Big Ten,home,24,2,,,,1,40,0,2,6,0,0,1,0,4,10,0,44,3,0,4,28:58,2,2,4,6-45,3.8,44,167,5.0,27-43,213,380,4-5,6-17,24
401405083,2022,3,regular,Southern Illinois,MVFC,away,31,1,,,,3,57,0,3,7,19,0,2,4,0,6,0,63,3,2,5,31:02,1,0,1,4-42,2.7,35,96,7.1,25-37,261,357,3-3,5-16,22
401420878,2022,3,regular,Southern Utah,Western Athletic,away,17,1,55,0,4,1,34,0,2,5,45,0,3,3,1,,,,,,,29:50,1,0,1,10-78,3.5,34,120,6.9,20-33,227,347,1-4,1-13,16
401420878,2022,3,regular,Western Illinois,MVFC,home,10,1,9,0,1,0,55,0,3,4,0,0,1,0,2,,,,,,,30:10,3,2,5,3-25,2.3,49,115,6.3,20-37,232,347,2-3,4-15,27
401425514,2022,3,regular,Virginia Lynchburg,,away,19,0,7,0,1,2,71,0,5,7,10,0,1,1,3,,,,,,,26:59,0,3,3,8-60,-1.0,21,-21,10.3,19-33,341,320,2-4,2-12,12
401425514,2022,3,regular,Delaware State,MEAC,home,35,1,10,0,1,4,109,0,4,5,,,,3,1,,,,,,,33:01,1,1,2,10-83,4.9,39,192,11.7,13-18,210,402,1-1,4-9,21
401420789,2022,3,regular,Hampton,CAA,away,17,0,,,,2,15,0,1,5,8,0,2,0,,,,,,,,28:09,2,0,2,5-40,2.9,32,92,10.8,13-22,238,330,0-0,3-10,14
401420789,2022,3,regular,Norfolk State,MEAC,home,7,0,,,,1,-6,0,1,1,9,0,2,0,,,,,,,,31:51,2,0,2,9-65,3.1,33,101,6.1,19-28,170,271,1-3,6-15,13
401420799,2022,3,regular,New Hampshire,CAA,home,27,0,,,,4,74,0,6,3,,,,0,1,,,,,,,24:41,1,1,2,4-31,2.8,23,65,6.6,26-45,296,361,1-3,4-8,28
401420799,2022,3,regular,North Carolina Central,MEAC,away,45,3,,,,2,42,0,4,9,33,1,1,1,0,,,,,,,35:19,0,0,0,6-56,5.0,41,205,7.2,18-27,194,399,0-0,12-15,25
401415171,2022,3,regular,Northern Arizona,Big Sky,home,24,1,,,,2,40,0,2,6,,,,0,,,,,,,,28:45,1,0,1,5-50,3.5,35,124,6.8,33-48,324,448,1-1,9-16,28
401415171,2022,3,regular,North Dakota,MVFC,away,27,0,9,0,1,2,54,0,2,9,0,1,1,0,1,,,,,,,31:15,0,0,0,6-61,4.5,25,112,6.2,21-33,206,318,1-1,3-11,19
401415219,2022,3,regular,Hawai'i,Mountain West,home,24,2,28,0,2,0,67,0,3,6,73,1,3,0,3,5,1,39,1,0,6,22:53,1,1,2,8-75,3.6,25,91,4.4,14-21,93,184,1-1,4-10,13
401415219,2022,3,regular,Duquesne,NEC,away,14,0,,,,1,17,0,1,6,0,0,1,1,,6,0,31,3,1,0,37:02,3,0,3,3-17,3.5,38,134,5.3,22-43,230,364,1-1,7-17,24
401420869,2022,3,regular,East Texas A&M,Southland,away,17,1,0,0,1,0,42,0,3,5,41,1,1,0,2,,,,,,,28:03,1,1,2,7-65,1.7,32,54,6.8,13-25,169,223,1-2,5-14,14
401420869,2022,3,regular,Sam Houston,Western Athletic,home,27,2,7,0,1,1,66,0,2,9,10,0,1,1,1,,,,,,,31:57,1,0,1,9-73,5.2,47,246,3.7,11-27,101,347,1-3,6-14,27
401421157,2022,3,regular,Furman,Southern,away,27,1,14,0,3,2,21,0,1,9,3,0,3,1,2,,,,,,,30:23,0,1,1,5-43,5.8,33,191,5.5,24-40,218,409,0-1,3-13,21
401421157,2022,3,regular,East Tennessee State,Southern,home,14,0,2,0,2,2,12,0,1,2,,,,1,2,,,,,,,29:37,3,1,4,6-52,2.8,29,80,6.2,22-44,272,352,0-1,5-16,20
401421139,2022,3,regular,The Citadel,Southern,away,0,0,11,0,1,0,28,0,3,0,,,,2,1,,,,,,,32:39,0,1,1,1-15,2.0,46,92,3.5,7-17,59,151,1-2,4-15,14
401421139,2022,3,regular,Mercer,Southern,home,17,0,5,0,2,2,,,,5,,,,1,3,,,,,,,27:21,0,2,2,4-55,4.6,32,147,9.3,16-24,224,371,1-1,5-13,16
401415404,2022,3,regular,Cornell,Ivy,away,28,1,3,0,1,2,0,0,1,4,28,1,2,1,1,,,,,,,38:59,1,0,1,3-20,3.0,53,159,4.9,13-22,107,266,1-1,10-18,20
401415404,2022,3,regular,VMI,Southern,home,22,2,15,0,1,1,49,0,4,2,40,0,1,0,1,,,,,,,21:01,2,1,3,6-58,-0.1,25,-2,10.8,24-33,358,356,0-2,3-10,16
401421122,2022,3,regular,Central Connecticut,NEC,away,6,0,,,,1,92,0,5,0,,,,0,2,,,,,,,25:44,1,1,2,6-66,3.5,31,109,5.5,10-19,105,214,0-2,1-10,9
401421122,2022,3,regular,SE Louisiana,Southland,home,70,6,46,0,5,3,23,0,1,10,14,1,1,1,0,,,,,,,34:16,0,0,0,2-15,6.5,47,305,11.4,18-26,296,601,1-2,7-11,32
401420881,2022,3,regular,Tarleton State,Western Athletic,home,41,3,-32,0,3,2,35,0,2,11,6,0,1,4,0,,,,,,,34:31,1,0,1,4-45,4.1,39,161,8.4,21-37,312,473,1-1,4-15,22
401420881,2022,3,regular,Eastern New Mexico,Lone Star,away,6,0,5,0,1,0,63,0,3,6,0,0,1,0,2,,,,,,,25:29,1,2,3,5-40,1.8,32,58,1.7,7-33,55,113,1-3,3-16,9
401404070,2022,3,regular,Oklahoma,Big 12,away,49,4,61,0,4,3,,,,7,0,0,1,1,3,9,0,40,4,1,3,29:36,0,1,1,6-65,5.8,54,312,8.9,19-30,268,580,1-2,10-16,31
401404070,2022,3,regular,Nebraska,Big Ten,home,14,1,-1,0,1,1,,,,2,,,,1,2,5,0,46,2,3,1,30:24,1,1,2,5-40,3.6,45,163,5.3,21-31,164,327,0-2,6-17,21
401405082,2022,3,regular,Nevada,Mountain West,away,0,0,6,0,2,0,32,0,1,0,,,,0,,6,0,40,3,0,4,30:03,1,0,1,3-35,1.9,36,69,2.9,14-28,82,151,1-1,6-19,10
401405082,2022,3,regular,Iowa,Big Ten,home,27,2,41,0,3,1,19,0,1,9,0,0,1,0,,11,0,31,4,4,4,29:57,0,0,0,5-25,4.6,35,162,6.7,14-26,175,337,0-0,7-16,15
401405084,2022,3,regular,Syracuse,ACC,home,32,0,13,0,3,3,27,0,1,6,17,1,1,0,2,3,1,42,1,7,5,27:35,0,0,0,9-74,3.6,35,125,6.0,13-30,181,306,1-1,3-12,23
401405084,2022,3,regular,Purdue,Big Ten,away,29,1,21,0,2,3,,,,5,,,,0,,3,0,37,1,3,7,32:25,1,0,1,13-138,2.8,22,61,7.7,39-55,424,485,1-2,10-17,25
401404136,2022,3,regular,Villanova,CAA,away,10,0,-10,0,1,1,67,0,2,4,,,,0,1,2,0,31,1,0,1,29:17,2,0,2,7-55,4.9,35,173,3.4,12-22,74,247,2-3,1-9,15
401404136,2022,3,regular,Army,FBS Independents,home,49,6,74,1,2,0,17,0,3,7,0,0,2,0,1,3,1,32,3,1,2,30:43,0,0,0,7-80,8.6,55,472,0.0,0-1,0,472,3-3,4-10,20
401411109,2022,3,regular,Louisville,ACC,home,31,3,14,0,3,1,33,0,2,7,20,0,2,0,2,10,0,35,4,2,2,29:12,1,2,3,11-81,5.7,44,252,7.1,21-34,243,495,1-2,5-14,25
401411109,2022,3,regular,Florida State,ACC,away,35,1,9,0,2,4,21,0,1,5,0,0,1,2,0,4,0,52,2,3,4,30:48,2,0,2,6-39,5.1,37,189,9.9,19-27,266,455,0-0,6-14,21
401411110,2022,3,regular,Maine,CAA,away,17,0,2,0,1,2,168,0,6,5,,,,0,1,7,0,36,3,6,2,26:43,2,1,3,7-60,3.1,29,89,6.7,21-43,289,378,0-2,6-15,17
401411110,2022,3,regular,Boston College,ACC,home,38,3,25,0,3,2,78,0,3,8,49,0,2,2,0,3,0,40,3,6,6,33:17,0,0,0,2-15,3.4,33,111,8.6,25-37,320,431,0-0,6-14,22
401411114,2022,3,regular,Wofford,Southern,away,7,1,1,0,1,0,,,,1,,,,0,1,4,0,44,1,1,5,25:02,0,0,0,3-26,1.6,24,38,8.1,14-20,161,199,0-0,3-11,12
401411114,2022,3,regular,Virginia Tech,ACC,home,27,1,11,0,3,2,42,0,2,9,,,,0,,4,0,26,3,1,2,34:58,0,0,0,5-60,3.2,41,133,9.0,28-38,342,475,0-1,7-13,29
401415218,2022,3,regular,UT Martin,OVC,away,7,0,11,0,1,1,58,0,3,1,,,,1,3,9,0,47,3,1,2,20:57,0,1,1,11-67,1.3,20,26,4.5,15-28,126,152,1-1,1-11,9
401415218,2022,3,regular,Boise State,Mountain West,home,30,1,69,0,5,2,58,0,2,12,,,,1,2,6,0,30,1,6,3,39:11,0,1,1,3-30,2.7,46,123,8.2,18-25,204,327,1-1,8-16,20
401415217,2022,3,regular,Air Force,Mountain West,away,14,0,,,,2,,,,2,15,0,1,0,,4,0,36,0,2,2,29:26,0,0,0,0-0,4.3,40,171,7.2,7-14,101,272,1-1,6-13,14
401415217,2022,3,regular,Wyoming,Mountain West,home,17,1,0,0,1,1,,,,5,,,,0,,5,0,33,1,4,1,30:34,1,0,1,3-20,5.1,35,180,7.0,18-23,162,342,0-0,6-11,18
401415196,2022,3,regular,Marist,Pioneer,home,3,0,1,0,1,0,25,0,2,3,,,,0,,,,,,,,26:54,2,0,2,6-36,2.5,22,55,5.3,22-46,242,297,0-5,3-14,18
401415196,2022,3,regular,Columbia,Ivy,away,38,2,11,0,2,2,,,,8,57,1,2,0,,,,,,,,33:06,0,0,0,9-95,5.1,44,226,5.3,23-34,179,405,2-2,8-16,22
401418603,2022,3,regular,Valparaiso,Pioneer,away,13,1,,,,0,130,0,6,7,,,,1,0,,,,,,,30:45,0,0,0,11-113,3.0,25,74,5.4,21-35,189,263,0-2,7-14,16
401418603,2022,3,regular,Dartmouth,Ivy,home,35,5,,,,0,,,,5,,,,0,1,,,,,,,29:15,0,1,1,7-63,6.8,45,308,8.5,8-10,85,393,0-0,5-7,27
401423145,2022,3,regular,St. Andrews,,away,6,0,0,0,1,1,76,0,6,,,,,1,0,,,,,,,35:29,1,0,1,8-63,3.4,34,117,5.0,12-27,135,252,1-5,4-14,11
401423145,2022,3,regular,Davidson,Pioneer,home,56,6,44,0,2,1,0,0,2,8,9,1,1,0,2,,,,,,,24:31,0,1,1,8-82,9.2,45,414,9.9,6-11,109,523,0-0,8-10,24
401424394,2022,3,regular,Gardner-Webb,Big South,away,24,1,,,,2,,,,6,12,0,1,4,2,,,,,,,24:55,0,2,2,2-5,1.6,33,54,5.8,21-38,221,275,0-1,7-19,16
401424394,2022,3,regular,Elon,CAA,home,30,0,49,0,2,3,12,0,1,12,,,,4,2,,,,,,,35:05,1,2,3,11-80,4.4,49,214,11.3,16-23,260,474,2-2,2-12,24
401424404,2022,3,regular,Monmouth,CAA,home,45,5,2,0,2,1,44,0,2,9,0,0,1,2,0,,,,,,,33:23,0,0,0,9-90,5.2,39,202,8.3,21-32,264,466,1-1,5-12,24
401424404,2022,3,regular,Georgetown,Patriot,away,6,0,12,0,2,0,45,0,4,6,,,,0,2,,,,,,,26:37,1,1,2,2-15,2.1,28,60,4.9,21-39,191,251,0-1,3-14,19
401423157,2022,3,regular,Kentucky Christian,,away,14,0,,,,1,101,0,5,2,62,1,2,0,1,,,,,,,35:47,2,1,3,5-33,2.0,29,57,7.8,28-46,361,418,0-3,3-15,20
401423157,2022,3,regular,Morehead State,Pioneer,home,49,3,50,0,4,4,82,0,3,7,17,0,2,1,0,,,,,,,24:13,2,0,2,2-20,6.0,35,210,8.8,17-33,290,500,1-3,7-14,20
401421118,2022,3,regular,Southeast Missouri State,OVC,home,42,2,69,1,4,3,20,0,1,6,0,0,1,0,,,,,,,,30:25,1,0,1,4-53,5.1,32,164,8.7,23-35,304,468,1-1,8-13,23
401421118,2022,3,regular,Nicholls,Southland,away,16,0,,,,2,103,0,6,4,0,0,1,0,,,,,,,,29:35,1,0,1,6-45,1.8,28,50,6.1,29-41,249,299,2-2,4-13,23
401422976,2022,3,regular,Western Carolina,Southern,home,77,5,7,0,1,6,125,0,4,11,,,,0,,,,,,,,26:29,0,0,0,10-115,10.7,36,384,11.6,26-33,382,766,1-1,4-9,30
401422976,2022,3,regular,Presbyterian,Pioneer,away,21,2,,,,1,20,0,1,3,,,,0,3,,,,,,,33:31,0,0,0,3-35,2.3,44,100,9.0,12-21,188,288,0-0,4-15,14
401423413,2022,3,regular,Stetson,Pioneer,home,14,0,1,0,1,2,147,0,6,2,,,,1,3,,,,,,,20:37,1,2,3,8-80,-0.5,19,-10,7.2,23-35,253,243,0-1,3-13,12
401423413,2022,3,regular,Princeton,Ivy,away,39,3,,,,2,49,0,3,7,16,0,1,2,4,,,,,,,39:23,0,1,1,8-65,4.1,39,161,7.8,23-33,256,417,3-4,5-13,22
401420857,2022,3,regular,Weber State,Big Sky,home,44,1,105,0,9,4,65,0,3,14,65,0,3,2,5,,,,,,,27:01,0,2,2,9-80,5.9,43,255,10.2,25-36,368,623,0-1,3-12,34
401420857,2022,3,regular,Utah Tech,Western Athletic,away,14,0,,,,2,,,,2,,,,1,1,,,,,,,32:59,3,1,4,10-116,3.1,28,86,4.3,24-57,245,331,3-4,4-20,19
401415187,2022,4,regular,Brown,Ivy,home,28,1,58,0,5,3,15,0,1,4,,,,0,2,,,,,,,30:44,1,0,1,2-20,3.0,36,109,5.1,31-56,284,393,3-4,13-26,24
401415187,2022,4,regular,Harvard,Ivy,away,35,1,0,0,3,4,65,0,4,5,30,0,1,0,,,,,,,,29:16,0,0,0,8-86,5.8,32,186,9.7,20-29,282,468,1-1,6-15,17
401413247,2022,4,regular,Northern Arizona,Big Sky,home,10,0,,,,1,47,0,2,4,,,,0,1,,,,,,,18:32,1,0,1,2-15,2.6,22,57,3.7,15-34,127,184,2-3,7-15,15
401413247,2022,4,regular,Idaho,Big Sky,away,27,2,28,0,1,1,,,,9,0,0,1,0,,,,,,,,41:28,0,0,0,8-65,3.9,48,185,10.2,19-21,214,399,2-2,3-11,24
401418632,2022,4,regular,Eastern Kentucky,Atlantic Sun,away,20,0,28,0,1,1,30,0,2,8,44,1,2,0,,,,,,,,27:17,1,0,1,1-5,4.8,24,116,5.9,21-36,213,329,0-1,3-14,16
401418632,2022,4,regular,Austin Peay,Atlantic Sun,home,31,3,50,0,2,1,100,0,5,7,-8,0,1,0,,,,,,,,32:43,2,0,2,2-30,6.1,53,322,5.2,17-33,172,494,1-2,11-20,24
401425452,2022,4,regular,Southeast Missouri State,OVC,home,35,1,4,0,1,2,185,0,6,5,,,,2,2,,,,,,,36:40,1,1,2,3-30,4.5,46,205,8.1,17-31,252,457,1-2,8-15,27
401425452,2022,4,regular,Central Arkansas,Atlantic Sun,away,27,1,,,,1,77,0,3,9,0,0,1,2,1,,,,,,,23:20,0,1,1,5-70,0.7,24,16,11.7,20-31,364,380,0-1,5-13,14
401403895,2022,4,regular,Kent State,Mid-American,away,22,1,,,,1,57,0,3,10,0,0,1,4,0,3,0,52,1,0,2,23:00,1,0,1,4-22,3.1,30,93,8.5,15-22,188,281,1-1,3-11,14
401403895,2022,4,regular,Georgia,SEC,home,39,4,10,0,2,0,102,0,5,13,7,0,1,0,2,5,0,37,3,0,3,37:00,1,2,3,2-25,6.3,41,257,7.6,27-36,272,529,2-2,7-12,29
401403901,2022,4,regular,Tennessee,SEC,home,38,3,,,,2,61,0,2,8,5,0,1,1,2,4,0,47,1,13,1,25:03,0,2,2,6-50,5.4,42,227,12.5,22-28,349,576,0-2,6-9,27
401403901,2022,4,regular,Florida,SEC,away,33,3,,,,2,44,0,3,3,,,,2,1,5,0,43,3,2,1,34:57,1,1,2,10-47,3.4,42,141,10.1,24-45,453,594,5-6,7-15,31
401426564,2022,4,regular,Charlotte,Conference USA,away,20,0,,,,3,77,0,5,2,-1,0,1,1,1,5,0,50,1,4,1,33:26,3,0,3,6-51,2.7,29,79,6.1,20-35,213,292,0-0,8-14,21
401426564,2022,4,regular,South Carolina,SEC,home,56,6,8,0,2,1,52,0,2,12,18,0,3,0,1,5,0,44,1,12,4,26:34,1,1,2,10-67,7.4,40,295,9.6,19-26,250,545,1-1,5-8,28
401403896,2022,4,regular,Northern Illinois,Mid-American,away,23,1,,,,2,42,0,1,5,,,,2,0,6,0,33,5,2,3,26:17,0,0,0,6-45,3.9,33,128,7.7,14-26,199,327,1-1,6-15,14
401403896,2022,4,regular,Kentucky,SEC,home,31,0,6,0,2,4,23,0,4,7,,,,0,2,1,0,29,0,2,4,33:43,0,1,1,2-8,2.9,35,103,11.7,18-26,303,406,2-2,10-16,18
401403892,2022,4,regular,Alabama,SEC,home,55,3,88,0,6,4,,,,13,,,,0,4,8,0,26,5,3,4,32:17,0,1,1,6-55,6.7,34,228,9.3,30-43,400,628,1-2,7-12,34
401403892,2022,4,regular,Vanderbilt,SEC,away,3,0,9,0,1,0,16,0,2,3,,,,1,1,3,0,40,0,4,2,27:43,0,0,0,6-36,0.5,26,14,4.4,13-26,115,129,0-1,1-13,9
401414781,2022,4,regular,Temple,American Athletic,home,28,1,25,0,3,2,15,0,1,4,62,1,2,0,2,8,1,48,4,2,5,26:43,2,2,4,3-25,3.1,34,107,8.2,14-25,206,313,1-2,3-11,18
401414781,2022,4,regular,Massachusetts,FBS Independents,away,0,0,,,,0,18,0,2,0,2,0,2,2,1,6,0,41,1,1,4,33:17,2,0,2,11-83,3.9,46,179,3.1,11-26,80,259,1-4,3-18,13
401404081,2022,4,regular,Oklahoma,Big 12,home,34,0,,,,4,10,0,1,10,,,,0,,4,0,44,0,4,6,24:56,0,0,0,11-87,6.5,34,220,8.5,26-39,330,550,1-2,4-13,26
401404081,2022,4,regular,Kansas State,Big 12,away,41,4,,,,1,58,0,1,11,,,,0,,3,0,37,1,1,4,35:04,0,0,0,6-37,5.6,49,275,6.9,21-34,234,509,2-2,8-17,28
401404080,2022,4,regular,Iowa State,Big 12,home,24,1,2,0,1,2,21,0,1,6,,,,0,1,7,0,42,2,1,0,25:21,2,0,2,8-78,2.4,27,66,7.9,23-36,284,350,1-2,8-15,17
401404080,2022,4,regular,Baylor,Big 12,away,31,1,-2,0,2,3,66,0,5,7,0,0,2,0,,8,0,34,4,3,3,34:39,0,0,0,3-30,2.9,42,123,9.2,19-26,238,361,2-3,5-13,23
401404082,2022,4,regular,Texas,Big 12,away,34,2,7,0,1,2,30,0,1,10,,,,0,1,8,0,68,2,0,5,24:06,1,1,2,5-41,5.0,30,149,9.2,20-30,277,426,1-2,3-9,20
401404082,2022,4,regular,Texas Tech,Big 12,home,37,2,21,0,1,2,66,0,3,13,25,0,1,2,2,3,0,38,1,1,1,35:54,0,0,0,5-31,3.4,44,148,5.9,38-56,331,479,6-8,7-20,31
401404079,2022,4,regular,Duke,ACC,away,27,2,,,,1,76,0,3,9,,,,1,0,2,0,46,1,1,1,30:28,0,0,0,5-34,4.0,35,139,9.0,24-36,324,463,2-4,5-15,23
401404079,2022,4,regular,Kansas,Big 12,home,35,1,20,0,2,4,,,,5,,,,0,1,4,0,51,1,1,5,29:32,0,1,1,7-83,5.2,39,204,14.1,19-23,324,528,1-2,6-10,23
401404078,2022,4,regular,SMU,American Athletic,home,34,3,,,,2,0,0,3,4,,,,0,1,9,0,46,5,1,2,28:42,2,0,2,3-25,2.8,37,104,7.6,27-49,372,476,4-4,10-20,27
401404078,2022,4,regular,TCU,Big 12,away,42,3,15,0,1,3,85,0,3,6,32,0,2,0,1,7,0,43,3,2,4,31:18,0,0,0,10-94,5.5,35,191,9.9,23-30,296,487,0-1,5-11,21
401411116,2022,4,regular,Virginia Tech,ACC,home,10,0,,,,1,30,0,3,4,,,,2,1,5,0,37,1,0,2,21:16,1,0,1,15-132,1.9,18,35,5.5,16-35,193,228,0-2,2-10,14
401411116,2022,4,regular,West Virginia,Big 12,away,33,1,-2,0,1,1,,,,15,27,1,1,0,2,3,1,20,1,5,3,38:44,0,1,1,6-69,4.7,46,218,6.8,20-30,203,421,1-1,4-13,31
401415223,2022,4,regular,Wyoming,Mountain West,away,24,1,0,0,1,2,66,0,2,6,,,,0,1,6,0,39,1,2,2,29:37,0,0,0,2-20,3.6,34,124,5.7,14-27,154,278,0-1,3-11,22
401415223,2022,4,regular,BYU,FBS Independents,home,38,1,30,0,3,4,19,0,1,8,,,,0,1,7,0,32,2,2,4,30:23,0,0,0,11-109,6.3,30,188,10.2,26-33,337,525,0-1,7-13,19
401413217,2022,4,regular,Nicholls,Southland,home,21,1,24,0,1,2,45,0,1,3,,,,0,,,,,,,,33:18,2,0,2,6-50,5.2,46,239,5.0,19-36,179,418,1-5,8-17,21
401413217,2022,4,regular,Jacksonville State,Atlantic Sun,away,52,5,4,0,3,2,,,,10,24,0,2,0,,,,,,,,26:42,0,0,0,3-30,6.2,47,292,19.6,10-13,255,547,0-0,4-8,24
401409237,2022,4,regular,Hawai'i,Mountain West,away,26,2,4,0,1,1,0,0,2,8,0,0,1,0,,1,0,38,0,2,2,32:47,0,0,0,6-39,4.1,37,150,6.7,22-39,261,411,4-5,4-16,23
401409237,2022,4,regular,New Mexico State,FBS Independents,home,45,5,38,0,2,1,,,,9,,,,0,,4,0,42,1,4,3,27:13,1,0,1,8-69,7.9,45,357,5.4,8-15,81,438,1-1,6-11,19
401404160,2022,4,regular,Akron,Mid-American,away,12,0,52,0,3,1,30,0,1,6,20,0,1,1,1,5,0,29,2,3,2,31:08,1,0,1,8-79,1.9,28,52,5.2,29-52,269,321,1-3,6-18,19
401404160,2022,4,regular,Liberty,FBS Independents,home,21,1,9,0,2,2,66,0,3,3,0,0,1,0,1,7,0,29,5,7,3,28:52,1,1,2,8-59,4.2,37,157,5.4,13-28,152,309,1-1,7-16,18
401413205,2022,4,regular,Wofford,Southern,away,22,2,8,0,1,1,67,0,4,4,,,,4,0,,,,,,,28:24,2,0,2,5-41,1.3,27,35,9.0,25-40,358,393,2-2,5-13,21
401413205,2022,4,regular,Kennesaw State,Atlantic Sun,home,24,2,2,0,1,0,57,0,3,6,104,1,2,0,2,,,,,,,31:36,0,2,2,5-18,4.5,49,221,7.6,11-14,107,328,1-1,8-14,20
401441991,2022,4,regular,Long Island University,NEC,home,29,2,1,0,1,0,74,0,4,17,0,0,1,2,1,,,,,,,32:27,0,1,1,8-81,4.0,40,159,7.9,21-32,253,412,0-0,9-17,22
401441991,2022,4,regular,Bryant,Big South,away,31,3,1,0,1,0,75,0,4,7,,,,1,1,,,,,,,27:33,1,0,1,4-34,4.6,36,165,6.0,19-30,180,345,1-2,7-12,24
401420842,2022,4,regular,UT Martin,OVC,home,56,5,15,0,2,2,43,0,2,8,41,1,1,1,0,,,,,,,22:43,0,0,0,7-80,12.3,28,343,7.3,19-27,198,541,0-0,5-8,23
401420842,2022,4,regular,Lindenwood,OVC,away,26,1,3,0,2,2,58,0,4,8,,,,0,1,,,,,,,37:17,1,1,2,4-30,2.1,30,63,7.2,30-51,366,429,1-2,6-14,25
401403894,2022,4,regular,Missouri,SEC,away,14,2,-1,0,2,0,16,0,1,2,,,,0,2,12,0,47,5,2,1,27:18,1,1,2,7-45,3.4,39,133,7.5,14-24,179,312,1-1,4-13,14
401403894,2022,4,regular,Auburn,SEC,home,17,2,9,0,2,0,,,,5,19,0,1,2,2,7,0,35,4,2,2,32:42,0,0,0,4-26,1.8,45,82,6.4,14-21,135,217,3-4,3-16,15
401403897,2022,4,regular,New Mexico,Mountain West,away,0,0,,,,0,56,0,3,,,,,2,1,5,0,41,4,0,1,22:50,0,0,0,2-14,1.6,26,41,6.7,5-7,47,88,0-0,1-10,2
401403897,2022,4,regular,LSU,SEC,home,38,4,31,0,5,1,23,0,1,8,,,,0,2,8,0,15,4,0,1,37:10,0,1,1,5-60,5.3,41,219,10.6,33-39,414,633,2-3,7-13,28
401405093,2022,4,regular,Northwestern,Big Ten,home,14,2,0,0,1,0,,,,2,,,,0,2,6,0,42,3,1,5,27:49,0,2,2,6-62,3.5,31,107,5.8,26-44,257,364,1-2,7-17,17
401405093,2022,4,regular,Miami (OH),Mid-American,away,17,1,33,0,3,1,,,,5,,,,4,1,2,0,50,0,3,8,32:11,0,0,0,8-55,4.9,44,216,3.3,7-19,62,278,0-0,5-15,13
401416606,2022,4,regular,Fordham,Patriot,away,52,1,,,,6,69,0,4,10,,,,4,1,10,0,33,3,6,4,23:13,0,1,1,11-111,4.2,33,137,14.4,27-35,503,640,2-2,5-11,28
401416606,2022,4,regular,Ohio,Mid-American,home,59,2,3,0,1,4,167,1,7,9,,,,2,3,4,1,30,1,1,4,36:47,0,2,2,11-117,4.8,32,155,10.7,41-50,537,692,0-2,9-13,33
401415224,2022,4,regular,San Diego State,Mountain West,home,17,2,13,0,2,0,76,0,3,5,3,0,3,2,0,6,0,41,2,0,4,28:13,1,0,1,11-103,6.6,33,217,2.7,13-24,65,282,0-0,1-12,14
401415224,2022,4,regular,Toledo,Mid-American,away,14,1,24,0,2,1,35,0,2,2,0,0,1,0,1,7,0,28,1,0,3,31:47,3,1,4,6-53,3.6,34,122,6.4,22-40,254,376,0-0,6-13,24
401423440,2022,4,regular,Florida A&M,SWAC,home,38,2,9,0,1,3,22,0,5,8,29,0,2,0,,,,,,,,21:38,0,1,1,8-63,3.1,25,78,8.2,26-45,367,445,1-1,5-12,27
401423440,2022,4,regular,Alabama A&M,SWAC,away,25,2,,,,1,16,0,2,5,,,,1,0,,,,,,,36:39,2,0,2,10-81,5.8,35,202,6.5,20-33,213,415,0-1,3-12,22
401426565,2022,4,regular,Florida International,Conference USA,away,0,0,,,,0,61,0,6,,0,0,1,0,2,2,0,38,1,1,1,30:32,1,1,2,7-74,1.8,33,61,3.5,19-35,124,185,2-4,2-16,10
401426565,2022,4,regular,Western Kentucky,Conference USA,home,73,3,,,,6,,,,13,0,0,1,1,0,3,0,36,0,3,4,29:28,1,0,1,4-25,7.8,27,210,10.6,37-45,478,688,0-1,4-8,32
401426571,2022,4,regular,Boise State,Mountain West,away,10,0,-2,0,1,1,42,0,2,4,,,,0,,4,0,23,1,1,0,19:25,0,0,0,4-21,4.4,19,84,2.7,13-34,93,177,0-1,4-12,14
