gameId,season,week,seasonType,team,conference,homeAway,points,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,fumblesRecovered,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,totalFumbles
401247299,2020,8,regular,Michigan State,Big Ten,home,27,11,0,40,2,4,3,2,0,3,65,0,4,9,23,0,1,28:57,2,5,7,7-62,1.6,38,60,7.3,31-44,319,379,2-4,7-17,23,18,0,2,
401247298,2020,8,regular,Northwestern,Big Ten,home,43,6,0,32,2,4,3,1,4,1,,,,13,0,0,3,37:21,0,0,0,5-48,6.1,53,325,7.1,23-30,212,537,3-3,8-16,31,1,0,1,
401247298,2020,8,regular,Maryland,Big Ten,away,3,5,0,48,0,3,3,0,0,0,149,0,8,3,,,,18:33,3,1,4,6-60,3.2,18,57,4.2,16-27,114,171,0-0,4-11,12,5,0,1,
401247294,2020,8,regular,Minnesota,Big Ten,home,24,2,0,37,1,0,2,0,2,1,58,0,3,6,,,,35:08,1,1,2,5-39,3.1,41,129,6.4,18-31,197,326,1-3,6-14,21,17,0,1,
401247294,2020,8,regular,Michigan,Big Ten,away,49,8,1,45,5,1,4,1,5,1,61,0,5,7,18,0,1,24:40,0,0,0,7-80,8.2,31,253,9.0,15-25,225,478,0-1,4-8,18,,,,
401247295,2020,8,regular,Indiana,Big Ten,home,36,6,0,57,1,2,3,1,3,1,,,,8,31,0,2,19:35,1,1,2,4-36,1.6,26,41,4.7,19-36,170,211,0-1,4-12,16,21,0,1,
401247295,2020,8,regular,Penn State,Big Ten,away,35,6,0,37,3,1,2,1,2,3,33,0,3,5,0,0,1,40:22,2,1,3,10-100,4.8,52,250,6.8,24-35,238,488,1-2,9-17,27,,,,
401240116,2020,8,regular,Army,FBS Independents,home,49,7,1,27,1,1,1,0,5,1,39,0,1,7,79,1,3,35:10,0,0,0,4-29,4.7,63,297,21.0,2-3,63,360,4-4,8-14,21,22,0,2,
401240116,2020,8,regular,Mercer,Southern,away,3,5,0,34,2,0,1,0,0,0,46,0,3,3,,,,23:50,3,0,3,3-40,3.7,32,118,4.5,16-24,108,226,0-0,6-12,14,9,0,1,
401247297,2020,8,regular,Illinois,Big Ten,away,7,7,1,52,2,0,0,1,0,0,89,0,6,1,,,,15:47,1,1,2,5-60,5.6,24,134,4.0,8-22,87,221,0-3,2-10,8,8,0,1,
401247297,2020,8,regular,Wisconsin,Big Ten,home,45,6,0,30,3,2,2,1,1,5,28,0,2,9,10,0,1,43:28,0,1,1,3-15,3.4,54,182,11.8,20-21,248,430,1-1,8-14,23,0,0,1,
401247296,2020,8,regular,Purdue,Big Ten,home,24,2,0,51,1,0,2,2,0,3,33,0,2,6,,,,30:11,2,0,2,3-21,3.9,27,104,5.6,31-50,282,386,1-1,6-16,24,,,,
401247296,2020,8,regular,Iowa,Big Ten,away,20,5,0,42,2,0,3,0,2,0,65,0,3,8,16,0,2,29:49,0,2,2,10-100,5.4,36,195,6.8,22-39,265,460,1-2,4-13,19,37,0,3,
401234622,2020,8,regular,Pittsburgh,ACC,home,3,12,0,50,2,11,3,0,0,0,81,0,4,3,,,,19:01,3,0,3,12-93,2.2,20,44,3.6,12-33,118,162,0-0,3-13,10,-8,0,2,
401234622,2020,8,regular,Notre Dame,ACC,away,45,6,1,24,3,6,2,0,2,3,17,0,1,9,16,0,3,40:48,0,0,0,7-63,2.4,50,118,9.7,17-33,319,437,1-1,11-18,28,32,1,3,
401240642,2020,8,regular,App State,Sun Belt,home,45,12,0,47,6,3,5,0,2,4,,,,9,44,0,2,29:04,1,1,2,8-98,6.9,44,305,9.4,16-23,216,521,1-1,10-15,22,3,0,1,
401240642,2020,8,regular,Arkansas State,Sun Belt,away,17,6,0,36,1,0,1,1,2,0,165,0,6,5,0,0,1,30:52,2,0,2,10-74,2.1,35,73,7.0,22-42,295,368,1-3,4-16,24,-10,0,2,
401250784,2020,8,regular,South Alabama,Sun Belt,home,38,4,1,33,3,0,2,0,1,3,30,0,2,8,95,1,1,31:31,1,0,1,4-37,3.8,44,169,14.5,11-17,246,415,3-3,8-14,20,0,0,1,
401250784,2020,8,regular,UL Monroe,Sun Belt,away,14,7,0,43,4,2,1,0,1,1,25,0,1,0,5,0,1,26:50,1,0,1,2-30,3.4,27,92,8.5,22-33,282,374,1-3,3-10,20,,,,
401215317,2020,8,regular,Georgia State,Sun Belt,away,36,5,0,42,3,1,6,2,2,2,,,,12,59,0,2,37:42,1,2,3,6-76,3.8,56,210,5.6,20-30,169,379,2-2,8-19,23,,,,
401215317,2020,8,regular,Troy,Sun Belt,home,34,8,1,43,1,5,3,2,0,3,142,0,7,4,35,1,1,21:35,2,2,4,7-61,2.1,19,40,8.5,32-48,407,447,1-2,3-10,23,5,0,1,
401215316,2020,8,regular,Coastal Carolina,Sun Belt,home,28,6,0,28,4,4,2,0,1,3,40,0,2,4,30,0,2,32:17,2,0,2,5-49,3.2,41,130,9.0,15-28,252,382,1-2,5-13,20,47,0,2,
401215316,2020,8,regular,Georgia Southern,Sun Belt,away,14,9,1,34,3,2,4,0,1,0,39,0,2,2,0,0,2,27:43,2,0,2,5-31,3.2,37,119,4.5,8-22,99,218,0-1,2-12,12,46,1,2,
401212479,2020,8,regular,Tulsa,American Athletic,away,42,8,1,52,1,1,2,2,4,1,28,0,2,6,38,1,1,28:33,1,0,1,5-40,6.1,37,227,9.4,17-25,235,462,0-0,7-12,21,14,0,2,
401212479,2020,8,regular,South Florida,American Athletic,home,13,6,0,43,0,1,2,0,0,1,84,0,5,7,31,0,1,31:27,1,2,3,6-30,3.6,34,122,5.1,22-36,183,305,3-4,2-15,18,64,0,2,
401212516,2020,8,regular,Memphis,American Athletic,home,41,10,0,54,4,0,5,1,1,4,36,0,2,11,20,0,3,26:32,1,2,3,7-71,4.3,41,176,8.7,17-36,313,489,2-2,8-17,24,9,0,1,
401212516,2020,8,regular,Temple,American Athletic,away,29,4,0,43,0,1,2,2,0,4,44,0,2,5,0,0,1,33:28,3,1,4,6-75,3.4,33,113,6.1,41-63,387,500,2-4,8-19,30,,,,
401212552,2020,8,regular,Navy,American Athletic,home,21,6,0,35,1,3,3,1,1,2,,,,1,,,,30:49,1,0,1,6-55,3.3,50,166,11.4,10-18,206,372,3-3,8-17,16,,,,
401212552,2020,8,regular,Houston,American Athletic,away,37,7,0,43,2,3,2,0,1,3,14,0,1,13,0,0,1,29:11,0,1,1,9-77,2.8,31,86,9.0,26-37,334,420,2-2,6-13,23,20,0,1,
401212524,2020,8,regular,Tulane,American Athletic,away,34,4,0,58,2,1,2,0,2,3,67,0,3,4,,,,25:46,1,0,1,2-10,3.3,38,125,9.0,14-24,215,340,1-1,3-9,21,54,0,1,
401212524,2020,8,regular,UCF,American Athletic,home,51,11,0,35,5,0,4,0,2,5,21,0,4,9,0,0,1,34:14,0,0,0,4-20,4.5,59,267,10.6,26-40,422,689,3-4,10-17,36,0,0,1,
401212488,2020,8,regular,SMU,American Athletic,home,13,3,0,39,0,0,3,2,0,1,85,0,4,7,,,,32:15,1,0,1,7-87,2.3,38,88,4.7,24-46,215,303,1-4,7-20,21,18,0,2,
401212488,2020,8,regular,Cincinnati,American Athletic,away,42,9,0,60,4,1,5,0,5,1,43,0,2,6,-2,0,1,27:15,0,2,2,11-120,8.9,35,313,6.0,13-21,126,439,1-1,7-13,17,,,,
401234619,2020,8,regular,Louisville,ACC,home,48,6,0,43,2,3,12,0,4,2,45,0,2,12,17,0,1,25:51,0,1,1,7-67,7.9,37,291,11.6,16-24,278,569,0-0,5-9,22,-15,0,1,
401234619,2020,8,regular,Florida State,ACC,away,16,5,0,37,1,3,3,1,1,1,158,0,8,2,,,,34:09,1,0,1,11-104,6.6,40,265,3.4,14-41,141,406,1-5,7-18,19,8,0,1,
401234617,2020,8,regular,Georgia Tech,ACC,away,27,4,0,32,0,0,1,0,2,2,102,0,5,3,,,,26:05,1,2,3,10-62,3.2,33,106,8.0,18-32,256,362,2-4,2-12,19,,,,
401234617,2020,8,regular,Boston College,ACC,home,48,7,1,32,4,0,2,2,3,2,0,0,1,12,0,0,1,33:25,0,0,0,10-102,6.0,44,264,6.9,13-21,145,409,0-0,3-9,23,,,,
401234618,2020,8,regular,Syracuse,ACC,away,21,4,1,55,1,2,8,0,1,1,24,0,1,3,39,1,1,28:49,3,1,4,5-35,4.7,32,150,6.7,10-26,175,325,0-1,4-13,11,28,0,3,
401234618,2020,8,regular,Clemson,ACC,home,47,7,1,32,2,3,2,1,3,2,73,0,2,11,66,0,3,31:11,1,0,1,4-25,4.0,37,147,6.6,29-47,308,455,1-1,8-17,27,,,,
401234621,2020,8,regular,North Carolina,ACC,home,48,3,0,33,3,3,4,1,5,1,24,0,1,12,13,0,3,39:08,0,0,0,9-70,5.9,55,326,8.7,18-29,252,578,0-0,7-12,34,8,0,1,
401234621,2020,8,regular,NC State,ACC,away,21,7,0,47,3,2,2,0,1,2,,,,3,,,,20:52,3,1,4,5-41,1.8,19,34,8.1,27-44,358,392,1-2,4-10,23,11,0,1,
401234623,2020,8,regular,Virginia Tech,ACC,away,16,9,0,43,3,2,1,0,0,1,41,0,2,10,,,,30:18,3,0,3,10-112,4.9,43,210,6.4,17-35,223,433,2-2,5-16,28,-4,0,1,
401234623,2020,8,regular,Wake Forest,ACC,home,23,6,0,47,3,1,4,0,2,0,25,0,1,11,0,0,3,29:34,0,0,0,6-79,4.8,49,236,6.5,12-17,110,346,3-3,3-14,18,,,,
401234620,2020,8,regular,Virginia,ACC,away,14,11,0,44,5,0,3,0,0,2,76,0,3,2,,,,28:38,0,1,1,6-48,5.3,35,185,5.6,16-32,180,365,2-3,7-16,18,19,0,1,
401234620,2020,8,regular,Miami,ACC,home,19,2,0,32,1,2,5,1,1,1,26,0,2,7,,,,31:22,0,0,0,6-38,2.6,47,123,10.7,21-30,322,445,1-1,8-17,23,,,,
401248997,2020,8,regular,Boise State,Mountain West,home,42,7,0,45,3,0,4,0,3,3,49,0,3,6,,,,30:00,0,0,0,2-14,4.9,35,171,8.7,22-32,279,450,1-1,5-11,25,2,0,1,
401248997,2020,8,regular,Utah State,Mountain West,away,13,6,0,47,3,0,1,0,2,0,60,0,3,1,,,,28:23,0,0,0,3-20,2.6,43,111,3.5,14-26,92,203,3-4,8-19,12,,,,
401248998,2020,8,regular,Nevada,Mountain West,home,37,6,0,42,2,0,2,0,1,3,116,0,6,7,0,0,1,34:58,0,2,2,12-101,2.6,25,66,8.1,37-50,405,471,0-1,5-13,23,,,,
401248998,2020,8,regular,Wyoming,Mountain West,away,34,8,0,53,3,0,4,2,2,1,36,0,2,14,,,,25:02,1,0,1,2-6,3.7,35,128,7.3,17-32,233,361,1-1,3-16,19,14,0,1,
401248993,2020,8,regular,San José State,Mountain West,home,17,4,0,41,0,0,4,2,0,2,35,0,2,5,,,,30:36,1,0,1,6-45,2.3,30,68,7.8,22-29,226,294,0-1,5-12,19,2,0,1,
401248993,2020,8,regular,Air Force,Mountain West,away,6,4,0,39,0,1,3,0,0,1,32,0,1,0,0,0,1,29:24,0,2,2,4-55,4.2,49,206,5.4,9-17,92,298,1-2,9-16,17,,,,
401248994,2020,8,regular,Hawai'i,Mountain West,away,34,6,0,43,3,0,4,1,4,0,92,0,5,10,5,0,3,32:56,0,1,1,7-44,6.1,53,323,7.6,20-30,229,552,0-0,11-16,27,,,,
401248994,2020,8,regular,Fresno State,Mountain West,home,19,6,0,55,4,0,3,1,1,1,14,0,1,7,,,,27:04,3,1,4,7-50,3.2,37,120,9.3,17-31,289,409,0-1,5-12,22,37,0,2,
401248996,2020,8,regular,UNLV,Mountain West,away,6,6,0,42,1,0,7,1,0,1,83,0,3,0,,,,28:46,0,1,1,6-40,2.3,35,80,3.7,17-29,106,186,3-4,1-15,11,14,0,2,
401248996,2020,8,regular,San Diego State,Mountain West,home,34,14,0,43,5,2,5,1,3,1,51,0,2,10,,,,31:14,0,1,1,6-40,6.2,46,287,5.5,12-25,137,424,1-2,6-15,21,38,0,5,
401237117,2020,9,regular,Kentucky,SEC,home,3,1,0,32,0,0,1,0,0,0,,,,3,4,0,2,35:00,0,1,1,6-55,3.5,39,138,3.6,15-25,91,229,2-3,7-16,15,,,,
401237117,2020,9,regular,Georgia,SEC,away,14,4,0,30,4,4,5,1,2,0,,,,2,,,,25:00,2,0,2,2-19,5.0,43,215,9.4,9-14,131,346,1-2,5-9,20,,,,
401237116,2020,9,regular,Missouri,SEC,away,17,4,1,34,0,4,6,1,1,0,44,0,3,5,59,1,1,27:00,0,2,2,9-62,1.7,23,40,5.2,26-40,208,248,1-1,3-15,16,,,,
401237116,2020,9,regular,Florida,SEC,home,41,6,0,31,3,6,6,2,1,4,,,,11,,,,33:00,1,1,2,8-65,4.8,35,169,9.6,21-36,345,514,2-2,4-13,25,18,0,2,
401237123,2020,9,regular,Ole Miss,SEC,away,54,5,0,47,1,4,3,2,1,7,42,0,2,4,21,0,1,29:52,0,1,1,8-75,4.6,42,192,12.1,32-37,449,641,1-1,6-9,35,,,,1
401237123,2020,9,regular,Vanderbilt,SEC,home,21,6,0,44,1,2,2,1,1,2,37,0,7,3,,,,30:08,1,2,3,6-50,3.0,34,102,7.8,31-41,319,421,1-1,8-14,24,7,0,1,3
401236017,2020,9,regular,Texas,Big 12,away,41,12,1,56,5,0,4,3,1,3,165,1,5,9,41,0,1,29:42,0,0,0,13-142,3.0,40,118,4.8,18-35,169,287,2-2,2-15,17,1,0,1,
401236017,2020,9,regular,Oklahoma State,Big 12,home,34,8,0,48,5,5,5,0,0,4,,,,10,,,,30:18,1,3,4,8-79,2.6,49,127,10.0,27-40,400,527,0-1,3-12,32,20,0,3,
401236015,2020,9,regular,West Virginia,Big 12,home,37,3,1,22,1,0,9,0,1,2,20,0,1,13,14,1,3,34:14,0,1,1,5-50,4.2,44,184,8.9,22-34,301,485,1-2,9-18,23,1,0,1,
401236015,2020,9,regular,Kansas State,Big 12,away,10,9,0,53,2,5,2,1,0,1,135,0,7,4,,,,24:24,3,0,3,5-28,1.6,22,36,5.0,19-37,184,220,0-0,6-14,13,15,0,2,
401236013,2020,9,regular,TCU,Big 12,away,33,11,1,35,5,0,6,0,2,1,82,0,3,9,0,0,1,31:23,0,1,1,7-64,5.6,44,247,6.0,14-23,138,385,1-2,2-13,20,71,1,5,
401236013,2020,9,regular,Baylor,Big 12,home,23,7.5,0,42,2.5,3,4,1,1,2,169,0,7,5,,,,28:37,1,0,1,6-58,2.3,33,75,5.5,17-37,203,278,1-3,3-16,15,,,,
401236014,2020,9,regular,Kansas,Big 12,home,22,3,1,42,1,5,4,0,2,0,189,1,8,2,12,0,1,28:47,1,1,2,3-25,2.1,34,73,5.1,18-33,167,240,1-1,7-17,15,-3,0,1,
401236014,2020,9,regular,Iowa State,Big 12,away,52,11,0,48,5,2,5,1,4,3,4,0,1,8,0,0,1,31:13,1,0,1,4-45,7.4,35,258,8.2,25-36,294,552,1-2,7-13,26,29,0,2,
401236016,2020,9,regular,Oklahoma,Big 12,away,62,9,0,36,2,4,4,1,6,2,,,,14,19,0,2,36:23,0,0,0,2-15,5.5,39,213,9.1,27-38,346,559,0-0,8-14,29,11,0,1,
401236016,2020,9,regular,Texas Tech,Big 12,home,28,6,0,44,0,4,1,0,2,2,43,0,2,4,,,,23:37,2,1,3,11-85,4.6,29,134,8.3,19-32,266,400,0-1,4-11,18,17,0,2,
401207166,2020,9,regular,Southern Miss,Conference USA,home,6,3,0,26,1,1,1,1,0,0,26,0,3,6,,,,23:08,1,2,3,4-25,3.6,28,100,7.3,17-23,169,269,0-2,5-12,11,13,0,1,
401207166,2020,9,regular,Rice,Conference USA,away,30,5,0,18,1,0,0,2,0,4,29,0,2,6,0,0,1,36:52,0,1,1,1-5,3.6,50,179,13.7,12-17,233,412,1-2,9-15,22,4,0,2,
401239887,2020,9,regular,Western Kentucky,Conference USA,away,10,1,0,29,0,3,7,0,0,1,42,0,3,4,28,0,1,33:04,0,1,1,10-96,4.6,34,156,3.4,19-31,106,262,1-3,6-13,17,3,0,1,
401239887,2020,9,regular,BYU,FBS Independents,home,41,3,0,28,2,2,3,1,2,3,,,,11,,,,26:56,1,0,1,3-35,5.2,32,166,6.6,21-37,244,410,2-2,7-13,25,4,0,1,
401237121,2020,9,regular,LSU,SEC,away,11,5,0,45,0,2,0,1,0,1,85,0,3,3,,,,28:22,2,1,3,2-25,1.2,27,32,6.6,28-48,315,347,1-2,5-17,20,,,,
401237121,2020,9,regular,Auburn,SEC,home,48,7,1,37,4,5,2,1,3,3,,,,6,48,0,2,31:38,0,1,1,3-13,4.7,44,206,11.5,18-26,299,505,0-0,8-13,23,29,0,2,
401207162,2020,9,regular,UTSA,Conference USA,away,3,14,0,32,2,2,2,0,0,0,22,0,1,3,,,,27:54,0,0,0,6-77,2.8,37,104,3.6,14-35,126,230,1-3,5-18,16,17,0,2,
401207162,2020,9,regular,Florida Atlantic,Conference USA,home,24,10,0,32,7,6,4,0,2,1,,,,6,,,,32:06,0,0,0,6-40,3.9,50,196,6.8,11-20,136,332,1-1,5-15,19,28,0,3,
401207163,2020,9,regular,UAB,Conference USA,away,34,8,0,39,0,3,3,0,4,0,108,0,4,10,6,0,1,32:44,2,1,3,12-105,6.6,51,338,6.4,11-23,147,485,2-2,2-13,20,,,,
401207163,2020,9,regular,Louisiana Tech,Conference USA,home,37,6,1,34,0,2,1,1,0,3,73,0,3,13,81,0,2,42:16,1,0,1,6-52,1.7,29,49,7.2,29-46,332,381,1-2,6-19,20,21,0,2,
401234625,2020,9,regular,Duke,ACC,home,53,8,0,57,5,3,6,2,6,1,21,0,1,9,,,,17:33,1,0,1,6-35,8.1,34,274,7.5,10-17,127,401,0-1,3-7,16,36,0,2,
401234625,2020,9,regular,Charlotte,Conference USA,away,19,2,0,31,1,0,0,0,2,1,105,0,6,1,0,0,1,42:27,0,2,2,5-35,3.5,51,177,4.8,18-36,171,348,3-4,10-23,22,2,0,1,
401237119,2020,9,regular,Mississippi State,SEC,away,0,4,0,43,1,1,1,1,0,0,72,0,4,,,,,28:18,2,1,3,9-85,2.5,15,37,3.4,28-48,163,200,2-2,2-15,12,,,,
401237119,2020,9,regular,Alabama,SEC,home,41,6,1,32,2,8,9,1,0,4,17,0,1,11,26,1,2,31:27,0,1,1,10-71,5.3,40,210,8.8,24-33,291,501,1-2,7-14,26,26,0,4,
401237120,2020,9,regular,Texas A&M,SEC,home,42,7,0,41,4,2,4,0,3,3,20,0,1,6,,,,32:32,0,0,0,9-100,5.1,36,182,10.0,21-26,260,442,0-0,7-11,25,23,0,3,
401237120,2020,9,regular,Arkansas,SEC,away,31,6,0,36,0,0,2,0,1,3,,,,7,,,,27:01,0,0,0,5-51,5.3,42,222,7.5,23-32,239,461,1-2,3-12,29,,,,
401247306,2020,9,regular,Penn State,Big Ten,home,25,5,0,41,2,0,2,0,0,3,16,0,1,7,,,,22:48,1,0,1,5-31,1.6,27,44,9.5,17-29,275,319,0-1,3-9,20,,,,
401247306,2020,9,regular,Ohio State,Big Ten,away,38,7,0,25,5,1,2,0,1,4,,,,8,31,0,1,37:01,0,0,0,9-80,4.6,45,208,9.4,28-34,318,526,2-3,10-18,24,,,,
401247305,2020,9,regular,Michigan,Big Ten,home,24,2,0,16,0,0,2,0,3,0,88,0,4,6,,,,33:47,0,0,0,10-86,4.5,34,152,5.8,32-52,300,452,1-1,7-17,28,31,0,2,
401247305,2020,9,regular,Michigan State,Big Ten,away,27,5,0,51,1,2,7,0,0,3,19,0,1,9,,,,26:13,0,0,0,5-65,3.3,38,126,10.1,17-32,323,449,1-1,5-14,20,,,,
401247302,2020,9,regular,Minnesota,Big Ten,away,44,1,0,40,1,0,3,1,5,1,72,0,4,8,21,0,1,33:12,0,0,0,3-21,5.2,50,262,12.6,10-15,189,451,1-1,5-11,24,,,,
401247302,2020,9,regular,Maryland,Big Ten,home,45,3,0,42,1,0,2,0,3,3,65,0,6,9,,,,25:36,1,1,2,10-97,9.1,31,281,11.3,26-35,394,675,1-1,3-8,28,,,,
401247300,2020,9,regular,Indiana,Big Ten,away,37,8,0,42,4,3,6,0,1,3,30,0,2,13,2,0,3,31:01,0,0,0,11-118,3.1,37,114,9.2,17-26,238,352,0-0,2-11,20,-1,0,2,
401247300,2020,9,regular,Rutgers,Big Ten,home,21,7,0,32,1,4,2,0,1,2,163,0,7,1,,,,25:38,3,0,3,8-61,3.7,33,123,3.9,21-34,134,257,0-3,3-14,20,,,,
401247303,2020,9,regular,Northwestern,Big Ten,away,21,6,0,32,1,1,3,0,3,0,18,0,1,3,11,0,3,32:33,1,2,3,6-45,2.6,58,150,7.2,11-18,130,280,2-2,10-19,18,-8,0,1,
401247303,2020,9,regular,Iowa,Big Ten,home,20,7,0,48,3,3,0,2,1,1,33,0,1,8,5,0,1,26:27,3,0,3,3-20,3.3,23,77,4.2,26-51,216,293,2-3,6-17,20,8,0,2,
401247301,2020,9,regular,Purdue,Big Ten,away,31,4,1,42,2,3,3,2,1,2,14,0,1,7,21,0,2,30:07,0,2,2,11-104,2.7,31,84,10.6,29-35,371,455,0-1,5-11,25,,,,
401247301,2020,9,regular,Illinois,Big Ten,home,24,8,0,35,4,0,2,2,1,2,74,0,3,6,,,,29:22,2,2,4,7-75,4.1,43,177,8.9,20-33,295,472,2-4,4-14,27,16,0,1,
401234626,2020,9,regular,Georgia Tech,ACC,home,13,7,1,40,2,1,0,1,1,0,10,0,1,1,,,,23:06,0,1,1,6-50,2.7,33,88,5.8,15-26,150,238,0-2,5-12,17,3,0,3,
401234626,2020,9,regular,Notre Dame,ACC,away,31,9,0,35,5,2,2,1,3,1,39,0,2,7,,,,36:45,0,1,1,5-50,5.2,44,228,7.7,18-26,199,427,0-0,10-15,24,,,,
401215320,2020,9,regular,Troy,Sun Belt,away,38,3,1,46,1,0,9,1,2,2,20,0,1,8,,,,33:10,0,0,0,6-41,1.9,36,68,9.3,33-45,419,487,1-2,9-17,27,,,,
401215320,2020,9,regular,Arkansas State,Sun Belt,home,10,8,0,57,4,0,1,0,0,1,14,0,3,4,,,,26:50,0,1,1,5-51,4.0,27,108,5.5,28-49,271,379,0-1,3-14,21,1,0,1,
401215322,2020,9,regular,Texas State,Sun Belt,home,34,1,0,45,0,2,0,3,4,1,171,0,8,4,0,0,1,26:54,3,0,3,4-26,5.1,40,204,5.4,15-33,178,382,3-4,2-13,26,23,0,3,
401215322,2020,9,regular,Louisiana,Sun Belt,away,44,6,0,50,3,6,2,0,4,2,56,0,3,8,29,0,3,33:06,1,3,4,11-122,5.6,50,282,9.8,22-34,332,614,0-1,5-11,31,9,0,2,
401215319,2020,9,regular,App State,Sun Belt,away,31,5,0,33,3,8,6,0,2,2,15,0,1,7,0,0,3,34:47,1,0,1,4-45,6.3,52,328,8.4,13-18,152,480,3-4,4-11,26,23,0,1,
401215319,2020,9,regular,UL Monroe,Sun Belt,home,13,5,0,48,1,0,0,0,1,1,62,0,5,1,35,0,1,25:13,3,0,3,3-40,3.2,21,68,3.8,22-41,154,222,1-1,6-14,16,,,,
401215321,2020,9,regular,Georgia Southern,Sun Belt,home,24,11,0,40,5,3,4,1,3,0,25,0,1,6,,,,31:40,1,0,1,7-72,5.2,48,250,10.6,5-9,95,345,0-1,3-12,15,,,,
401215321,2020,9,regular,South Alabama,Sun Belt,away,17,3,0,36,0,1,0,0,0,2,20,0,2,5,5,0,1,28:20,0,1,1,3-40,1.9,33,64,7.4,20-27,200,264,0-1,4-13,16,2,0,1,
401215318,2020,9,regular,Coastal Carolina,Sun Belt,away,51,5,0,31,3,3,0,1,3,4,,,,9,0,0,1,34:17,0,1,1,1-6,5.3,47,250,9.7,21-29,280,530,2-2,7-11,30,10,0,2,
401215318,2020,9,regular,Georgia State,Sun Belt,home,0,5,0,46,0,0,5,1,0,0,74,0,5,0,,,,18:56,1,1,2,4-50,2.7,28,76,2.5,6-12,30,106,1-2,1-10,5,,,,
401212533,2020,9,regular,Tulsa,American Athletic,home,34,5,0,42,0,5,5,2,2,2,53,0,3,10,3,0,1,24:51,2,1,3,10-109,4.7,37,175,6.8,19-37,253,428,3-4,3-14,25,0,0,1,
401212533,2020,9,regular,East Carolina,American Athletic,away,30,5,0,41,3,3,5,1,0,3,116,0,6,12,22,0,2,35:09,1,2,3,13-105,4.5,28,126,6.6,38-50,330,456,1-1,6-15,27,,,,
401212517,2020,9,regular,Tulane,American Athletic,home,38,9,0,47,3,0,4,0,2,3,23,0,2,8,14,0,1,31:45,1,2,3,6-47,6.0,47,284,10.0,13-22,220,504,0-0,7-11,28,55,0,5,
401212517,2020,9,regular,Temple,American Athletic,away,3,5,0,59,2,0,0,2,0,0,76,0,5,3,0,0,1,27:32,1,0,1,3-28,2.1,36,77,5.6,16-26,145,222,0-2,4-16,11,,,,
401212543,2020,9,regular,Cincinnati,American Athletic,home,49,10,0,35,6,1,4,1,4,3,19,0,1,7,,,,34:50,1,0,1,5-40,5.9,41,242,10.4,21-26,271,513,1-1,6-11,28,2,0,1,
401212543,2020,9,regular,Memphis,American Athletic,away,10,4,0,32,2,0,0,0,0,1,73,0,4,4,0,0,1,25:10,0,1,1,4-50,0.1,29,3,9.0,18-35,316,319,0-3,4-16,15,0,0,1,
401212538,2020,9,regular,UCF,American Athletic,away,44,5,0,47,3,6,8,0,3,2,44,0,2,14,41,0,2,27:19,0,1,1,8-70,6.9,51,353,9.9,19-33,328,681,0-0,8-15,32,,,,
401212538,2020,9,regular,Houston,American Athletic,home,21,7,1,51,6,2,4,1,1,1,79,0,3,1,,,,32:41,2,0,2,7-60,4.5,37,165,6.4,22-42,269,434,1-1,6-16,26,17,0,1,
401212489,2020,9,regular,SMU,American Athletic,home,51,12,0,48,4,1,2,1,4,3,73,0,4,9,,,,25:33,0,1,1,6-56,6.9,37,255,10.7,23-28,300,555,1-1,7-11,25,2,0,1,
401212489,2020,9,regular,Navy,American Athletic,away,37,3,0,56,1,0,1,1,3,2,21,0,1,7,,,,34:27,0,1,1,4-30,4.2,45,191,8.0,14-30,239,430,4-4,6-15,27,,,,
401234624,2020,9,regular,Clemson,ACC,home,34,8,0,28,4,3,2,0,2,2,74,0,3,8,,,,30:22,0,1,1,9-82,3.4,31,106,8.0,30-43,342,448,3-3,7-16,26,2,0,3,
401234624,2020,9,regular,Boston College,ACC,away,28,2,1,34,1,1,1,1,1,2,24,0,1,4,,,,24:26,0,0,0,12-92,2.0,34,67,8.3,13-25,208,275,1-2,4-11,21,18,0,1,
401234629,2020,9,regular,Syracuse,ACC,home,14,6,0,57,2,4,3,0,0,2,68,0,3,2,,,,23:46,2,1,3,8-81,3.6,22,79,4.2,22-34,142,221,1-1,3-11,13,26,0,1,
401234629,2020,9,regular,Wake Forest,ACC,away,38,8,1,39,2,1,2,1,3,1,19,0,1,8,32,1,2,33:03,0,0,0,7-57,3.8,48,184,7.6,19-33,250,434,2-4,9-18,26,3,0,2,
401234627,2020,9,regular,Louisville,ACC,home,35,7,0,46,3,0,0,0,2,3,81,0,4,5,,,,27:49,3,0,3,7-60,6.8,29,198,9.7,23-36,350,548,2-4,6-12,23,,,,
401234627,2020,9,regular,Virginia Tech,ACC,away,42,7,0,44,3,4,2,0,5,0,36,0,2,10,18,0,3,32:11,0,0,0,7-71,5.5,51,283,18.3,10-10,183,466,1-1,1-7,21,1,0,1,
