gameId,season,week,seasonType,team,conference,homeAway,points,fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns
400763546,2015,7,regular,Purdue,Big Ten,away,7,0,1,,,,0,56,0,3,1,66,0,1,22:14,0,1,1,7-67,1.9,29,55,5.2,15-26,136,191,1-3,4-13,12
400763546,2015,7,regular,Wisconsin,Big Ten,home,24,1,3,,,,0,10,0,1,6,,,,37:46,1,0,1,7-65,2.6,37,96,8.3,30-39,322,418,1-1,7-14,26
400763543,2015,7,regular,Nebraska,Big Ten,away,48,1,2,49,0,2,3,33,0,2,12,43,1,2,31:43,0,0,0,2-25,5.2,39,203,10.0,18-26,261,464,0-0,7-13,23
400763543,2015,7,regular,Minnesota,Big Ten,home,25,0,2,14,0,1,1,98,0,6,5,,,,28:17,2,1,3,6-55,2.5,26,65,7.5,26-40,301,366,1-2,6-15,18
400763544,2015,7,regular,Northwestern,Big Ten,home,10,0,0,1,0,2,1,111,0,5,4,20,0,1,22:38,1,2,3,5-55,2.0,26,51,3.4,20-43,147,198,0-0,8-19,13
400763544,2015,7,regular,Iowa,Big Ten,away,40,2,5,,,,0,,,,10,4,0,1,37:22,1,0,1,5-47,5.8,51,294,7.3,16-27,198,492,1-1,9-18,24
400760495,2015,7,regular,Bucknell,Patriot,away,14,1,0,8,0,2,2,70,0,3,0,0,0,2,24:37,1,0,1,14-105,5.0,21,104,5.6,17-33,186,290,1-1,2-12,13
400760495,2015,7,regular,Army,FBS Independents,home,21,0,2,1,0,4,1,27,0,1,3,-2,0,1,35:23,2,1,3,4-35,4.3,61,263,11.4,5-10,114,377,3-3,8-17,18
400764887,2015,7,regular,South Florida,American Athletic,away,28,0,1,,,,3,61,0,2,4,0,0,1,25:09,2,0,2,3-30,6.3,44,275,11.6,12-16,186,461,0-1,4-12,17
400764887,2015,7,regular,UConn,American Athletic,home,20,0,1,6,0,1,1,89,0,4,8,15,0,2,34:51,1,0,1,4-39,4.3,38,163,8.7,28-42,365,528,1-3,7-17,26
400787450,2015,7,regular,South Alabama,Sun Belt,home,31,1,1,,,,3,57,0,3,7,,,,28:21,3,2,5,7-52,0.9,32,29,8.3,18-33,273,302,0-1,3-14,12
400787450,2015,7,regular,Arkansas State,Sun Belt,away,49,2,2,35,0,4,2,79,0,4,11,97,1,3,31:39,0,1,1,8-80,4.3,53,226,6.6,10-18,119,345,0-2,3-15,17
400787451,2015,7,regular,App State,Sun Belt,away,59,0,5,,,,3,60,0,3,11,16,0,2,29:36,0,1,1,6-68,7.6,50,379,17.2,9-16,275,654,3-4,4-11,23
400787451,2015,7,regular,UL Monroe,Sun Belt,home,14,1,0,,,,2,143,0,6,2,,,,30:24,2,0,2,3-15,4.1,39,159,5.5,18-35,191,350,1-4,6-16,21
400764889,2015,7,regular,UCF,American Athletic,away,16,3,0,11,0,1,0,113,0,5,10,81,1,1,27:01,2,0,2,9-64,2.1,29,62,2.3,10-31,72,134,0-0,3-16,10
400764889,2015,7,regular,Temple,American Athletic,home,30,0,3,92,0,6,1,92,0,5,2,0,0,2,32:59,1,3,4,8-84,5.3,40,211,5.4,16-28,150,361,0-0,7-14,20
400764888,2015,7,regular,Tulsa,American Athletic,away,17,0,1,,,,1,74,0,4,5,0,0,1,28:00,1,1,2,7-53,3.9,45,175,7.0,19-41,288,463,2-5,5-19,22
400764888,2015,7,regular,East Carolina,American Athletic,home,30,1,1,8,0,2,1,37,0,3,12,100,1,1,32:00,1,0,1,9-78,3.3,43,143,8.2,20-29,239,382,0-0,4-15,18
400764885,2015,7,regular,Tulane,American Athletic,home,7,0,1,,,,0,99,0,5,1,7,0,1,28:12,0,0,0,12-133,3.5,32,112,4.5,14-33,150,262,1-2,4-18,11
400764885,2015,7,regular,Houston,American Athletic,away,42,0,4,175,1,8,1,31,0,1,6,,,,31:48,1,0,1,10-99,5.1,47,239,8.9,17-25,222,461,1-1,7-15,24
400756954,2015,7,regular,Louisville,ACC,away,21,0,0,,,,3,76,0,5,3,,,,25:43,1,1,2,9-84,3.3,30,99,8.8,20-35,307,406,0-1,9-15,20
400756954,2015,7,regular,Florida State,ACC,home,41,1,2,0,0,1,3,13,0,1,11,4,0,1,34:17,0,0,0,10-75,4.2,32,133,9.7,27-39,377,510,0-0,8-15,24
400756953,2015,7,regular,Clemson,ACC,home,34,0,1,1,0,5,3,76,0,3,10,,,,32:06,2,0,2,6-45,3.1,36,112,10.0,27-42,420,532,1-1,5-15,24
400756953,2015,7,regular,Boston College,ACC,away,17,0,1,0,0,1,1,44,0,2,5,46,0,2,27:54,0,0,0,8-80,4.2,38,159,3.8,7-23,87,246,2-2,3-15,11
400756957,2015,7,regular,North Carolina,ACC,home,50,1,4,1,0,1,3,47,0,2,6,,,,22:56,2,0,2,6-44,6.4,33,212,12.5,18-26,326,538,1-2,5-10,22
400756957,2015,7,regular,Wake Forest,ACC,away,14,0,0,,,,2,63,0,4,2,19,0,2,37:04,0,1,1,3-24,2.6,43,113,6.6,20-30,197,310,0-2,8-18,16
400756956,2015,7,regular,Miami,ACC,home,30,1,1,,,,2,11,0,1,12,14,0,3,26:52,0,0,0,9-81,2.5,39,99,9.9,19-30,296,395,1-2,7-16,20
400756956,2015,7,regular,Virginia Tech,ACC,away,20,0,0,-1,0,2,2,89,0,5,8,,,,33:08,3,1,4,8-69,4.6,35,160,7.4,17-27,201,361,1-2,3-10,20
400756955,2015,7,regular,Pittsburgh,ACC,away,31,1,1,-3,0,3,3,31,0,1,7,0,0,1,34:20,0,0,0,4-30,4.7,43,200,8.3,15-23,191,391,2-2,4-11,21
400756955,2015,7,regular,Georgia Tech,ACC,home,28,0,3,,,,1,38,0,2,4,,,,25:40,1,1,2,5-54,9.4,40,376,7.1,6-15,106,482,1-1,5-11,19
400756958,2015,7,regular,Syracuse,ACC,away,38,1,2,26,0,1,2,22,0,1,8,3,0,1,27:49,0,2,2,4-32,4.3,43,184,6.8,16-22,150,334,1-2,6-14,21
400756958,2015,7,regular,Virginia,ACC,home,44,2,3,,,,2,47,0,2,8,,,,32:11,1,1,2,7-78,3.6,44,159,6.3,24-37,234,393,1-1,9-17,25
400790882,2015,7,regular,Boise State,Mountain West,away,26,1,3,39,0,2,0,16,0,1,8,,,,24:56,3,5,8,3-30,1.1,30,34,6.0,25-50,299,333,2-2,5-16,20
400790882,2015,7,regular,Utah State,Mountain West,home,52,5,3,8,0,1,3,27,0,2,10,115,1,3,35:04,0,1,1,11-104,4.1,43,177,6.5,17-24,157,334,2-3,5-16,15
400787260,2015,7,regular,Air Force,Mountain West,away,23,0,3,6,0,1,0,85,0,3,5,21,0,1,31:35,1,1,2,5-45,4.8,56,269,8.6,10-16,137,406,2-5,9-17,21
400787260,2015,7,regular,Colorado State,Mountain West,home,38,1,2,40,0,1,3,10,0,1,8,13,0,1,28:25,1,0,1,9-87,4.3,37,160,9.9,23-30,296,456,0-1,10-15,22
400787264,2015,7,regular,Nevada,Mountain West,away,21,0,1,,,,2,32,0,2,3,,,,25:15,0,0,0,5-41,3.9,30,118,7.0,25-41,287,405,0-2,6-12,27
400787264,2015,7,regular,Wyoming,Mountain West,home,28,0,1,12,0,1,3,28,0,2,4,,,,34:45,0,0,0,7-71,5.3,51,272,10.6,18-20,213,485,1-1,7-13,25
400787262,2015,7,regular,Hawai'i,Mountain West,away,27,2,2,10,0,2,1,19,0,1,9,,,,29:41,2,0,2,11-94,4.3,51,220,7.8,13-25,195,415,0-0,10-18,23
400787262,2015,7,regular,New Mexico,Mountain West,home,28,0,1,,,,2,114,1,3,4,29,0,2,30:19,0,2,2,9-64,3.7,53,197,7.5,15-26,195,392,1-2,9-16,28
400790883,2015,7,regular,UNLV,Mountain West,away,28,1,2,,,,2,23,0,1,4,,,,32:08,0,0,0,2-16,3.9,48,188,4.6,12-24,111,299,0-1,8-16,20
400790883,2015,7,regular,Fresno State,Mountain West,home,31,0,4,0,0,1,0,44,0,3,5,,,,27:52,0,1,1,4-47,5.7,38,217,6.2,19-31,193,410,1-1,9-17,23
400787265,2015,7,regular,San José State,Mountain West,home,7,0,1,,,,0,48,0,2,1,,,,25:33,2,0,2,4-29,1.0,35,35,4.7,14-24,113,148,1-2,5-14,14
400787265,2015,7,regular,San Diego State,Mountain West,away,30,0,2,-1,0,2,1,33,0,1,12,10,0,2,34:27,0,0,0,9-76,4.9,48,233,10.3,10-14,144,377,1-1,3-11,23
400787338,2015,8,regular,Toledo,Mid-American,away,51,0,1,60,0,5,5,117,0,5,15,83,0,1,36:58,3,0,3,10-81,4.6,58,265,7.6,26-47,355,620,2-4,12-21,33
400787338,2015,8,regular,Massachusetts,Mid-American,home,35,0,1,16,0,1,4,179,0,9,5,68,0,3,23:02,1,0,1,15-134,6.2,24,148,4.9,27-49,240,388,0-2,4-15,19
400787457,2015,8,regular,Troy,Sun Belt,away,52,2,1,30,0,2,5,16,0,1,10,,,,26:14,0,0,0,5-27,6.9,24,166,7.5,26-42,316,482,2-2,2-11,23
400787457,2015,8,regular,New Mexico State,Sun Belt,home,7,0,0,46,0,5,1,20,0,2,1,,,,33:46,0,2,2,8-82,5.1,46,233,4.5,14-35,159,392,1-4,4-18,20
400787456,2015,8,regular,UL Monroe,Sun Belt,away,13,2,0,-4,0,1,1,51,0,2,7,26,0,1,24:43,0,0,0,6-42,2.5,23,57,5.0,19-37,186,243,0-2,2-13,15
400787456,2015,8,regular,Idaho,Sun Belt,home,27,0,0,-1,0,1,3,53,0,3,9,,,,35:17,1,2,3,5-65,3.3,52,174,8.1,23-39,315,489,0-1,11-18,28
400603886,2015,8,regular,Alabama,SEC,home,19,1,2,,,,0,62,0,2,7,,,,35:39,1,0,1,7-64,2.8,42,117,9.1,21-27,247,364,0-0,5-13,23
400603886,2015,8,regular,Tennessee,SEC,away,14,0,1,3,0,2,1,31,0,1,2,1,0,1,24:21,0,1,1,6-30,3.4,39,132,7.8,13-22,171,303,0-0,7-13,21
400603889,2015,8,regular,Mississippi State,SEC,home,42,0,3,0,0,1,3,38,0,2,6,9,0,3,27:09,1,0,1,6-62,5.7,36,204,10.6,26-36,382,586,1-2,5-11,30
400603889,2015,8,regular,Kentucky,SEC,away,16,0,1,,,,0,70,0,4,10,0,0,1,32:51,3,0,3,3-30,4.9,33,163,5.0,30-52,260,423,0-0,8-16,30
400603891,2015,8,regular,Missouri,SEC,away,3,1,0,9,0,2,0,50,0,3,3,,,,21:36,0,1,1,6-37,4.2,19,80,3.2,14-34,108,188,1-2,0-14,10
400603891,2015,8,regular,Vanderbilt,SEC,home,10,1,1,71,0,7,0,,,,4,,,,38:24,0,1,1,5-59,3.4,49,168,4.9,17-28,136,304,0-1,8-19,18
400763443,2015,8,regular,Kansas,Big 12,away,10,0,0,,,,1,131,0,5,4,,,,22:37,2,0,2,10-102,1.1,27,30,6.2,12-31,191,221,0-0,5-16,9
400763443,2015,8,regular,Oklahoma State,Big 12,home,58,0,4,63,1,5,3,47,0,2,8,18,0,2,37:23,0,0,0,2-25,4.3,47,202,10.6,27-36,381,583,1-1,6-13,33
400763444,2015,8,regular,Texas,Big 12,home,23,0,3,-1,0,2,0,44,0,3,5,0,0,1,30:40,0,0,0,3-35,5.2,53,274,6.2,10-16,99,373,0-1,7-15,20
400763444,2015,8,regular,Kansas State,Big 12,away,9,0,0,11,0,1,1,72,0,3,3,,,,29:20,1,0,1,5-27,3.6,37,135,4.5,11-24,107,242,1-2,4-14,15
400763441,2015,8,regular,Iowa State,Big 12,away,27,1,1,22,0,2,3,91,0,5,3,-1,0,1,34:35,2,2,4,4-30,4.2,55,232,5.4,15-29,156,388,2-3,5-16,23
400763441,2015,8,regular,Baylor,Big 12,home,45,2,3,6,0,1,3,48,0,3,9,15,0,2,25:25,1,1,2,9-48,5.6,49,276,5.5,17-38,209,485,2-2,7-15,27
400763442,2015,8,regular,Oklahoma,Big 12,home,63,0,7,,,,2,22,0,1,9,33,0,4,31:40,1,1,2,3-34,7.1,57,405,9.6,15-22,212,617,1-1,10-13,35
400763442,2015,8,regular,Texas Tech,Big 12,away,27,1,2,,,,1,163,0,7,9,45,0,1,28:20,4,0,4,7-57,4.3,40,172,5.6,29-45,253,425,0-1,12-18,28
400763636,2015,8,regular,Florida Atlantic,Conference USA,away,17,1,2,-1,0,1,0,71,0,2,5,,,,23:05,1,2,3,5-60,4.9,30,146,9.5,14-23,219,365,0-1,4-10,15
400763636,2015,8,regular,UTEP,Conference USA,home,27,2,0,-5,0,3,3,25,0,1,9,27,0,1,36:55,0,1,1,6-50,3.6,38,137,6.9,20-39,271,408,1-2,9-20,20
400760496,2015,8,regular,Army,FBS Independents,away,31,2,3,8,0,1,1,39,0,2,7,,,,31:36,0,1,1,2-24,6.8,56,378,1.8,2-10,18,396,0-2,4-14,18
400760496,2015,8,regular,Rice,Conference USA,home,38,1,3,1,0,1,2,64,0,3,8,,,,28:24,0,2,2,8-64,4.7,35,165,8.9,20-30,267,432,0-0,7-14,21
400757060,2015,8,regular,Washington,Pac-12,away,14,0,2,-3,0,2,0,104,0,4,2,0,0,1,19:55,0,0,0,3-30,4.7,24,113,5.6,9-21,118,231,0-0,4-11,11
400757060,2015,8,regular,Stanford,Pac-12,home,31,0,2,,,,2,79,0,3,7,,,,40:05,1,0,1,6-53,3.9,48,188,12.1,17-24,290,478,2-2,6-14,25
400757056,2015,8,regular,UCLA,Pac-12,home,40,0,1,12,0,1,3,20,0,1,16,,,,30:52,0,1,1,9-74,4.1,42,174,8.3,34-48,399,573,1-1,9-16,31
400757056,2015,8,regular,California,Pac-12,away,24,1,0,0,0,2,3,14,0,1,4,,,,29:08,0,0,0,5-37,3.7,35,131,5.6,32-53,295,426,3-5,8-19,25
400757059,2015,8,regular,Colorado,Pac-12,away,17,0,1,,,,1,58,0,3,5,0,0,1,33:44,0,0,0,9-80,3.9,44,171,6.5,17-24,157,328,1-1,5-14,20
400757059,2015,8,regular,Oregon State,Pac-12,home,13,0,1,,,,0,110,0,4,7,,,,26:16,1,0,1,8-65,4.9,41,202,6.2,13-32,199,401,0-3,6-15,17
400757057,2015,8,regular,Arizona,Pac-12,home,42,0,3,69,1,1,2,39,0,2,6,,,,22:07,0,1,1,5-40,5.5,32,176,8.3,24-37,307,483,1-2,9-14,24
400757057,2015,8,regular,Washington State,Pac-12,away,45,1,1,7,0,3,5,68,0,3,9,,,,37:53,0,0,0,9-51,3.8,31,117,8.3,47-62,514,631,1-2,10-16,34
400757058,2015,8,regular,Utah,Pac-12,away,24,0,1,43,0,2,2,91,0,5,6,,,,25:10,4,0,4,4-34,3.5,28,99,7.1,24-36,254,353,0-2,3-11,20
400757058,2015,8,regular,USC,Pac-12,home,42,0,4,-1,0,2,1,45,0,4,6,122,1,4,34:50,0,0,0,5-49,2.6,45,116,9.1,21-29,264,380,2-3,5-13,21
400787429,2015,8,regular,Wagner,NEC,away,6,0,1,,,,0,46,0,2,0,,,,30:37,1,0,1,2-15,2.3,36,83,2.9,8-16,46,129,0-0,6-17,6
400787429,2015,8,regular,BYU,FBS Independents,home,70,0,6,94,0,5,4,30,0,1,10,3,0,1,29:23,0,0,0,7-55,7.9,42,330,15.2,23-27,411,741,0-1,8-9,31
400603887,2015,8,regular,Arkansas,SEC,home,54,0,4,4,0,1,3,7,0,1,8,,,,32:51,1,0,1,3-25,4.3,49,213,7.6,20-32,244,457,2-2,9-16,29
400603887,2015,8,regular,Auburn,SEC,away,46,0,6,,,,0,81,0,3,8,0,0,1,27:09,0,0,0,2-25,3.1,52,162,7.5,19-34,254,416,2-3,8-17,22
400603888,2015,8,regular,Western Kentucky,Conference USA,away,20,0,0,8,0,1,3,125,0,7,2,,,,29:11,1,1,2,7-62,4.5,23,103,5.3,37-61,325,428,1-4,5-15,24
400603888,2015,8,regular,LSU,SEC,home,48,1,3,4,0,1,3,47,0,3,12,7,0,1,30:49,0,0,0,7-65,4.9,43,211,14.3,11-20,286,497,0-0,6-12,21
400787337,2015,8,regular,Western Michigan,Mid-American,home,35,2,2,0,0,1,3,63,0,3,5,,,,36:51,0,0,0,5-38,3.0,47,143,8.7,25-32,278,421,1-2,7-13,25
400787337,2015,8,regular,Miami (OH),Mid-American,away,13,0,1,,,,0,76,0,4,7,,,,23:09,0,2,2,8-64,2.1,27,58,8.1,14-27,218,276,0-2,4-14,12
400787333,2015,8,regular,Buffalo,Mid-American,home,41,0,3,8,0,1,0,27,0,2,11,82,2,4,30:59,0,0,0,8-65,4.7,34,161,6.6,21-32,212,373,0-0,5-14,19
400787333,2015,8,regular,Ohio,Mid-American,away,17,0,2,11,0,1,0,19,0,1,5,,,,29:01,4,0,4,7-60,1.6,34,54,6.9,33-54,370,424,1-4,10-18,22
400787334,2015,8,regular,Bowling Green,Mid-American,away,48,0,1,6,0,3,5,23,0,1,12,36,0,2,35:31,0,0,0,8-85,3.3,46,153,10.0,29-45,449,602,2-2,13-23,31
400787334,2015,8,regular,Kent State,Mid-American,home,0,0,0,,,,0,78,0,4,0,,,,24:29,2,0,2,8-69,2.1,26,55,4.4,12-25,111,166,0-0,1-11,10
400763634,2015,8,regular,Louisiana Tech,Conference USA,home,45,1,3,16,0,2,2,34,0,2,9,59,1,2,31:34,0,0,0,5-50,4.9,34,166,8.8,21-35,308,474,1-1,6-14,22
400763634,2015,8,regular,Middle Tennessee,Conference USA,away,16,0,0,14,0,1,2,85,0,5,4,,,,28:26,2,1,3,7-59,1.4,24,33,6.8,36-56,381,414,1-3,7-18,21
400763633,2015,8,regular,Old Dominion,Conference USA,away,12,1,2,5,0,2,0,55,0,3,0,,,,24:11,1,2,3,6-41,9.0,33,297,5.9,18-34,201,498,0-3,4-12,20
400763633,2015,8,regular,Florida International,Conference USA,home,41,2,2,44,0,1,3,54,0,2,11,0,0,1,35:49,0,1,1,3-30,1.8,33,58,10.0,31-39,390,448,1-3,8-16,20
400763635,2015,8,regular,Marshall,Conference USA,home,30,0,2,5,0,1,1,11,0,1,12,18,0,1,34:57,0,0,0,4-50,5.0,43,213,5.6,19-34,189,402,2-3,6-17,21
400763635,2015,8,regular,North Texas,Conference USA,away,13,0,0,12,0,2,1,45,0,3,7,,,,25:03,1,0,1,5-28,5.2,40,209,3.5,15-37,128,337,1-2,5-16,22
400763632,2015,8,regular,Southern Miss,Conference USA,away,44,0,1,4,0,3,4,140,1,3,8,35,0,3,36:22,0,2,2,7-63,5.6,38,212,6.7,25-40,268,480,0-2,10-18,22
400763632,2015,8,regular,Charlotte,Conference USA,home,10,2,1,28,0,3,0,93,0,6,4,,,,23:38,3,0,3,5-60,3.8,36,137,4.0,12-30,120,257,0-0,4-16,13
400603890,2015,8,regular,Texas A&M,SEC,away,3,1,0,-4,0,1,0,31,0,2,3,14,0,3,24:12,1,2,3,13-100,2.1,27,58,3.0,18-45,134,192,0-2,6-20,12
400603890,2015,8,regular,Ole Miss,SEC,home,23,2,0,19,0,5,2,,,,11,-2,0,1,35:48,3,1,4,10-108,4.5,51,230,5.9,26-41,241,471,0-0,8-19,28
400787336,2015,8,regular,Central Michigan,Mid-American,away,23,1,0,0,0,1,2,39,0,2,11,,,,36:42,1,1,2,10-55,3.8,31,118,8.1,30-39,316,434,0-0,6-14,20
400787336,2015,8,regular,Ball State,Mid-American,home,21,1,1,2,0,1,1,137,1,4,3,0,0,1,23:18,0,1,1,5-50,3.9,29,112,4.7,25-40,187,299,1-3,2-12,17
400787335,2015,8,regular,Northern Illinois,Mid-American,home,49,0,3,6,0,3,4,29,0,1,7,0,0,1,31:53,0,0,0,8-68,5.5,59,323,7.0,24-38,267,590,1-1,15-23,34
400787335,2015,8,regular,Eastern Michigan,Mid-American,away,21,0,3,42,0,3,0,101,0,6,3,,,,28:07,1,0,1,7-75,3.6,44,157,5.1,26-43,219,376,0-1,8-18,26
400763551,2015,8,regular,Rutgers,Big Ten,home,7,1,0,,,,1,64,0,5,1,,,,27:20,1,0,1,7-55,3.6,29,104,7.0,13-27,189,293,1-1,5-15,12
400763551,2015,8,regular,Ohio State,Big Ten,away,49,0,4,28,0,2,3,20,0,1,7,0,0,1,32:40,0,1,1,0-0,5.7,49,281,11.8,17-21,247,528,2-3,5-10,27
400763549,2015,8,regular,Indiana,Big Ten,away,26,1,1,3,0,2,3,76,0,4,2,,,,21:01,1,1,2,6-45,3.5,23,81,8.3,23-37,308,389,0-1,5-11,20
400763549,2015,8,regular,Michigan State,Big Ten,home,52,1,3,17,0,1,4,67,0,2,10,0,0,1,38:59,0,1,1,5-56,3.2,44,142,7.7,30-52,398,540,0-1,13-20,33
400763548,2015,8,regular,Penn State,Big Ten,away,31,2,1,,,,3,125,0,6,7,0,0,3,23:44,0,3,3,5-24,1.5,31,48,10.5,13-30,315,363,0-0,3-13,16
400763548,2015,8,regular,Maryland,Big Ten,home,30,3,2,24,0,3,1,100,0,4,12,,,,36:16,3,2,5,7-70,5.0,48,241,8.0,19-28,225,466,0-2,4-13,21
400763547,2015,8,regular,Illinois,Big Ten,home,13,0,1,38,0,4,0,61,0,4,7,0,0,2,19:51,1,1,2,7-50,4.2,13,55,6.5,22-43,278,333,0-2,3-12,15
400763547,2015,8,regular,Wisconsin,Big Ten,away,24,1,1,1,0,1,2,64,0,4,6,0,0,1,40:09,2,0,2,4-45,3.5,40,138,7.0,25-40,281,419,0-0,9-16,23
400763550,2015,8,regular,Northwestern,Big Ten,away,30,0,1,27,0,2,1,120,0,5,12,72,1,1,21:02,0,0,0,5-58,5.6,28,156,6.3,13-28,177,333,0-0,5-13,14
400763550,2015,8,regular,Nebraska,Big Ten,home,28,0,2,-1,0,1,1,38,0,3,8,,,,38:58,1,0,1,6-64,2.2,38,82,6.1,24-48,291,373,1-1,9-20,22
400764892,2015,8,regular,Cincinnati,American Athletic,home,37,1,2,,,,2,27,0,2,13,0,0,1,32:38,0,1,1,10-105,5.8,49,285,9.3,26-35,327,612,3-4,4-14,28
400764892,2015,8,regular,UConn,American Athletic,away,13,1,1,,,,0,62,0,3,7,,,,27:22,1,1,2,3-25,4.5,30,136,3.2,17-41,130,266,0-2,2-12,19
400787454,2015,8,regular,Louisiana,Sun Belt,away,27,0,2,,,,2,34,0,3,3,16,0,1,29:11,2,0,2,3-32,6.8,34,232,5.8,17-44,253,485,2-4,6-17,22
400787454,2015,8,regular,Arkansas State,Sun Belt,home,37,0,2,12,0,1,2,111,0,4,7,30,1,2,30:49,1,0,1,3-20,5.9,52,306,6.4,9-20,129,435,0-0,5-13,22
400787458,2015,8,regular,Texas State,Sun Belt,home,36,0,4,3,0,2,0,55,0,3,6,,,,28:39,1,0,1,11-111,7.4,43,319,4.6,13-23,105,424,0-0,5-15,19
400787458,2015,8,regular,South Alabama,Sun Belt,away,18,0,2,5,0,1,0,34,0,2,4,0,0,1,31:21,0,0,0,16-127,5.8,47,272,7.3,16-27,196,468,1-2,5-16,22
400787455,2015,8,regular,Georgia Southern,Sun Belt,away,13,0,1,8,0,2,0,35,0,2,1,,,,26:39,2,0,2,4-26,4.9,38,188,4.9,5-13,64,252,1-1,4-12,13
400787455,2015,8,regular,App State,Sun Belt,home,31,0,2,0,0,4,2,0,0,1,7,19,0,2,33:21,0,0,0,5-40,4.8,48,231,10.1,14-20,202,433,1-1,6-12,22
400764890,2015,8,regular,East Carolina,American Athletic,home,14,0,1,24,0,1,1,23,0,1,2,,,,32:24,1,1,2,9-99,2.7,35,95,5.3,33-53,283,378,2-2,10-20,24
400764890,2015,8,regular,Temple,American Athletic,away,24,1,2,14,0,1,1,42,0,2,6,26,0,1,27:36,0,0,0,12-114,2.9,25,72,6.9,19-36,250,322,1-1,4-13,17
400764894,2015,8,regular,SMU,American Athletic,away,14,1,1,0,0,3,1,144,0,7,2,,,,34:48,1,3,4,6-57,3.0,44,132,6.5,20-36,233,365,0-0,9-20,19
400764894,2015,8,regular,South Florida,American Athletic,home,38,3,5,82,0,3,0,17,0,1,8,0,0,1,25:12,0,1,1,4-40,5.8,43,251,4.6,10-22,101,352,1-2,5-15,15
400764895,2015,8,regular,Houston,American Athletic,away,59,1,5,-7,0,3,2,46,0,3,11,49,0,3,33:42,0,0,0,7-82,7.6,48,366,8.4,20-28,234,600,0-0,7-13,30
400764895,2015,8,regular,UCF,American Athletic,home,10,0,0,0,0,1,1,145,0,7,4,,,,26:18,3,1,4,6-52,3.2,30,97,6.3,14-29,183,280,0-0,4-14,14
400764893,2015,8,regular,Tulane,American Athletic,away,14,0,1,0,0,1,1,114,0,6,2,,,,28:27,1,2,3,9-80,4.6,27,123,6.9,27-38,263,386,0-1,7-13,21
400764893,2015,8,regular,Navy,American Athletic,home,31,2,3,9,0,2,1,,,,7,0,0,1,31:33,0,0,0,3-30,2.5,54,133,13.2,8-12,158,291,3-3,8-16,18
400764891,2015,8,regular,Tulsa,American Athletic,home,42,1,2,27,0,1,4,,,,6,,,,24:36,1,2,3,11-76,2.5,45,113,11.7,24-36,421,534,0-1,5-15,27
400764891,2015,8,regular,Memphis,American Athletic,away,66,2,5,1,0,1,4,65,0,3,12,0,0,1,35:24,0,1,1,12-120,4.9,52,257,10.2,32-44,447,704,1-1,9-18,35
400756962,2015,8,regular,Georgia Tech,ACC,home,22,0,1,13,0,3,0,1,0,1,10,0,0,1,34:51,2,0,2,5-41,5.3,49,261,6.7,4-10,67,328,1-1,5-14,15
400756962,2015,8,regular,Florida State,ACC,away,16,0,1,1,0,1,0,,,,10,63,0,2,25:09,1,0,1,6-45,2.9,24,70,6.8,20-31,210,280,0-0,2-10,17
400756959,2015,8,regular,Louisville,ACC,home,17,1,1,3,0,6,0,19,0,1,5,,,,35:57,2,2,4,8-49,2.8,48,135,8.8,15-26,230,365,0-0,6-17,18
400756959,2015,8,regular,Boston College,ACC,away,14,2,1,45,1,3,0,37,0,2,2,0,0,2,24:03,0,1,1,4-25,-0.5,30,-14,4.2,9-22,93,79,0-1,1-14,4
400756960,2015,8,regular,Miami,ACC,home,0,1,0,10,0,1,0,86,0,4,,,,,26:08,3,0,3,7-88,1.8,29,53,2.9,13-32,93,146,0-1,4-18,6
400756960,2015,8,regular,Clemson,ACC,away,58,0,6,1,0,1,1,11,0,1,10,78,1,3,33:52,0,1,1,4-29,6.6,63,416,6.0,17-25,151,567,1-1,8-14,33
400756964,2015,8,regular,Wake Forest,ACC,home,17,0,2,9,0,4,0,51,0,2,5,,,,33:00,1,0,1,3-35,3.9,38,149,4.1,14-30,122,271,0-1,4-16,17
400756964,2015,8,regular,NC State,ACC,away,35,0,2,51,1,3,2,26,0,2,5,0,0,1,27:00,0,0,0,6-46,8.1,30,242,6.7,20-34,227,469,0-1,4-13,19
400756961,2015,8,regular,Duke,ACC,away,45,0,1,6,0,2,4,21,0,1,13,,,,23:09,0,0,0,7-22,5.6,32,179,6.8,19-40,270,449,0-0,8-18,20
400756961,2015,8,regular,Virginia Tech,ACC,home,43,0,2,2,0,2,3,69,0,4,11,,,,36:51,0,0,0,5-35,3.4,53,182,5.7,24-47,270,452,1-1,11-22,28
400756963,2015,8,regular,Virginia,ACC,away,13,1,0,,,,1,14,0,1,7,0,0,1,33:57,4,1,5,10-62,5.3,39,205,4.9,17-30,148,353,0-1,5-14,23
400756963,2015,8,regular,North Carolina,ACC,home,26,1,3,1,0,2,0,58,0,2,8,46,0,4,26:03,1,1,2,13-135,5.2,38,196,8.7,21-26,226,422,0-0,2-8,24
