gameId,season,week,seasonType,team,conference,homeAway,points,rushingTDs,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,fumblesRecovered,totalFumbles,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,puntReturnYards,puntReturnTDs,puntReturns,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected
401520311,2023,6,regular,Rutgers,Big Ten,away,13,0,2,,,,1,,,,2,0,27:13,1,0,1,4-36,2.9,22,64,5.6,18-38,211,275,1-2,2-12,16,,,,4,0,36,2,2,2
401520303,2023,6,regular,Minnesota,Big Ten,home,10,0,1,4,0,1,4,,,,0,,31:12,2,0,2,4-36,3.0,39,117,3.3,5-16,52,169,2-2,3-14,10,,,,3,0,32,0,0,1
401520303,2023,6,regular,Michigan,Big Ten,away,52,4,1,21,0,1,10,64,2,2,0,,28:48,0,0,0,1-10,5.8,33,191,10.5,16-23,241,432,1-1,5-10,18,7,0,2,7,2,28,2,4,4
401540103,2023,6,regular,South Dakota State,MVFC,away,40,3,3,34,0,1,4,,,,2,1,35:45,0,1,1,9-90,8.1,46,374,9.6,12-18,173,547,1-2,7-11,25,,,,,,,,,
401540103,2023,6,regular,Illinois State,MVFC,home,21,1,2,37,0,3,3,,,,1,3,24:15,0,2,2,3-15,5.8,21,122,5.0,27-34,171,293,0-2,7-13,18,5,0,1,,,,,,
401540021,2023,6,regular,Sacred Heart,NEC,away,13,0,1,18,0,1,7,,,,0,,27:13,1,0,1,3-25,2.8,44,124,5.2,15-29,151,275,3-4,5-16,20,,,,,,,,,
401540021,2023,6,regular,Long Island University,NEC,home,23,2,1,34,0,3,5,0,0,1,0,4,32:47,0,0,0,7-70,3.8,46,177,3.3,7-11,36,213,0-0,6-13,16,24,0,2,,,,,,
401540301,2023,6,regular,Indiana State,MVFC,home,20,1,1,65,0,2,8,,,,0,,39:58,2,0,2,8-88,2.5,38,96,8.2,23-30,245,341,0-1,8-14,22,30,0,3,,,,,,
401540301,2023,6,regular,Northern Iowa,MVFC,away,27,3,0,19,0,1,9,-1,0,2,0,,20:02,0,0,0,7-63,5.7,26,148,6.3,16-28,176,324,0-0,4-10,19,,,,,,,,,
401540447,2023,6,regular,Youngstown State,MVFC,home,31,4,0,14,0,1,7,20,0,1,0,3,37:39,1,1,2,4-24,3.6,47,167,8.7,14-18,156,323,2-2,7-14,17,,,,,,,,,
401540447,2023,6,regular,Southern Illinois,MVFC,away,3,0,0,82,0,5,3,0,0,1,1,0,22:21,1,0,1,5-45,0.3,23,6,3.5,12-27,94,100,2-4,2-13,8,,,,,,,,,
401540371,2023,6,regular,North Dakota,MVFC,home,49,6,0,,,,7,33,1,1,0,,27:18,0,0,0,7-68,8.0,28,224,8.8,21-27,237,461,0-1,3-4,26,,,,,,,,,
401540371,2023,6,regular,Western Illinois,MVFC,away,10,0,1,109,0,5,4,,,,1,1,32:42,1,0,1,12-90,1.5,27,40,5.9,20-28,166,206,3-4,4-13,13,,,,,,,,,
401539973,2023,6,regular,Central Connecticut,NEC,home,51,5,2,104,0,4,9,,,,2,,32:56,0,0,0,8-64,9.4,53,497,4.5,9-19,86,583,1-2,5-13,29,,,,,,,,,
401539973,2023,6,regular,Delaware State,MEAC,away,44,1,3,273,1,9,3,,,,0,2,25:29,2,2,4,5-55,4.2,30,125,11.6,16-26,301,426,0-1,4-10,19,85,1,1,,,,,,
401520306,2023,6,regular,Northwestern,Big Ten,home,23,1,2,49,0,4,3,,,,0,1,30:26,0,0,0,8-46,3.9,46,181,7.3,13-18,131,312,0-1,7-13,21,1,0,1,5,0,48,3,3,2
401520306,2023,6,regular,Howard,MEAC,away,20,3,0,32,0,2,2,,,,0,2,29:34,0,0,0,8-52,4.5,36,162,5.6,18-30,169,331,1-3,7-15,18,0,0,2,6,0,54,4,1,1
401539997,2023,6,regular,Elon,Coastal Athletic,home,23,1,2,66,0,3,5,,,,0,2,33:24,1,0,1,5-60,1.9,43,82,8.8,19-32,282,364,3-5,7-16,22,,,,,,,,,
401539997,2023,6,regular,North Carolina Central,MEAC,away,34,4,1,0,0,1,4,6,0,1,0,,26:36,0,0,0,8-60,8.6,24,207,4.8,21-36,171,378,1-2,5-11,22,,,,,,,,,
401540001,2023,6,regular,Virginia Lynchburg,,away,6,0,0,97,0,7,6,,,,1,0,30:09,2,0,2,10-69,1.6,29,47,4.9,9-26,127,174,0-0,3-16,7,0,0,1,,,,,,
401540001,2023,6,regular,South Carolina State,MEAC,home,56,4,3,82,0,3,8,9,0,2,0,1,29:51,0,1,1,1-12,6.5,42,273,12.1,6-15,182,455,0-2,1-6,23,42,0,4,,,,,,
401531380,2023,6,regular,South Florida,American Athletic,away,35,3,2,79,0,4,5,35,0,1,0,1,26:45,2,1,3,9-86,5.7,37,211,5.9,24-44,260,471,2-5,8-17,24,,,,10,0,48,2,4,2
401531380,2023,6,regular,UAB,American Athletic,home,56,4,4,,,,8,0,0,2,1,1,33:15,1,0,1,11-74,5.3,48,253,12.2,20-29,355,608,3-4,4-12,29,7,0,3,5,0,46,3,4,7
401531340,2023,6,regular,Tulsa,American Athletic,away,17,1,1,39,0,2,5,0,0,1,0,1,28:39,2,0,2,5-48,4.5,43,194,6.5,13-28,182,376,2-4,8-17,16,,,,6,0,39,3,2,5
401531340,2023,6,regular,Florida Atlantic,American Athletic,home,20,2,0,41,0,2,8,0,0,2,0,,31:21,1,0,1,1-5,5.4,43,234,5.1,18-28,144,378,1-2,6-17,18,36,0,2,6,0,31,2,3,0
401531433,2023,6,regular,Navy,American Athletic,home,27,3,1,,,,3,,,,2,0,33:55,0,0,0,7-41,5.7,58,331,7.5,4-10,75,406,2-2,4-12,21,2,0,1,10,0,46,8,4,5
401531433,2023,6,regular,North Texas,American Athletic,away,24,2,1,44,0,2,6,,,,0,2,26:05,0,2,2,0-0,5.7,36,206,8.1,22-33,267,473,3-5,2-11,23,0,0,1,3,0,35,1,2,1
401531389,2023,6,regular,Temple,American Athletic,home,34,0,5,46,0,4,4,,,,0,2,35:18,0,2,2,2-30,2.4,29,70,7.3,42-65,472,542,2-4,12-20,32,,,,3,0,38,1,2,1
401531389,2023,6,regular,UTSA,American Athletic,away,49,4,3,26,0,2,7,,,,2,2,24:42,0,0,0,8-83,4.5,35,157,10.2,25-33,338,495,1-2,5-11,26,3,0,1,7,0,47,1,2,6
401520296,2023,6,regular,Sam Houston,Conference USA,away,16,0,2,26,0,2,4,24,0,1,0,1,27:24,1,0,1,3-25,3.3,22,72,6.1,27-42,255,327,1-2,4-14,19,-1,0,1,6,0,36,2,1,0
401520296,2023,6,regular,Liberty,Conference USA,home,21,2,1,77,0,4,3,0,0,1,0,,32:36,1,0,1,8-79,4.4,43,191,13.5,11-19,257,448,0-0,7-14,19,,,,4,0,37,2,3,5
401540392,2023,6,regular,McNeese,Southland,away,10,1,0,39,0,2,4,0,0,1,0,3,28:35,1,2,3,4-40,2.1,31,64,5.8,22-37,216,280,2-3,0-13,16,,,,,,,,,
401540392,2023,6,regular,East Texas A&M,Southland,home,41,3,2,42,0,2,11,0,0,1,2,0,31:25,1,0,1,10-75,4.5,35,158,12.0,15-26,312,470,1-1,5-13,18,28,0,2,,,,,,
401540592,2023,6,regular,Mercer,Southern,away,24,1,2,,,,6,,,,1,2,29:58,0,2,2,5-62,1.8,40,71,11.7,20-27,317,388,1-1,3-14,16,37,0,3,,,,,,
401540592,2023,6,regular,East Tennessee State,Southern,home,6,0,0,32,0,3,6,,,,2,2,30:02,0,1,1,4-32,2.2,37,81,2.0,7-23,45,126,1-2,3-18,7,26,0,2,,,,,,
401540358,2023,6,regular,Nicholls,Southland,home,38,4,1,31,0,1,8,54,0,3,1,1,33:05,1,0,1,7-50,5.4,44,237,8.2,15-25,204,441,1-1,5-14,19,,,,,,,,,
401540358,2023,6,regular,Houston Christian,Southland,away,7,0,1,12,0,1,1,0,0,1,0,1,26:55,3,1,4,3-20,1.7,27,46,4.1,19-42,174,220,1-2,5-16,14,3,0,3,,,,,,
401540435,2023,6,regular,SE Louisiana,Southland,away,26,1,2,,,,8,3,0,1,2,3,35:16,1,1,2,8-75,3.7,39,145,6.6,27-41,271,416,3-4,5-16,24,-2,0,1,,,,,,
401540435,2023,6,regular,Incarnate Word,Southland,home,33,1,2,88,0,4,7,-2,0,1,1,2,24:44,1,1,2,9-78,2.3,29,67,9.2,23-33,304,371,0-2,4-8,22,,,,,,,,,
401540627,2023,6,regular,Wofford,Southern,home,10,1,0,69,0,3,4,0,0,1,0,,27:15,1,0,1,4-35,4.9,28,137,3.6,13-32,114,251,1-1,1-14,14,7,0,2,,,,,,
401540627,2023,6,regular,Samford,Southern,away,31,3,1,30,0,2,7,0,0,1,0,,32:45,1,0,1,5-38,4.7,44,205,5.9,31-43,252,457,0-0,9-17,28,10,0,1,,,,,,
401520301,2023,6,regular,Illinois,Big Ten,home,7,0,1,,,,1,0,0,1,2,2,22:43,1,1,2,3-30,1.1,19,21,6.1,29-47,289,310,1-4,4-15,16,,,,3,0,33,1,4,3
401520301,2023,6,regular,Nebraska,Big Ten,away,20,2,0,22,0,1,8,39,0,1,1,3,37:17,1,2,3,10-70,3.2,49,158,6.4,12-24,154,312,1-1,5-15,18,,,,6,0,29,2,6,7
401520302,2023,6,regular,Purdue,Big Ten,away,14,1,1,,,,2,26,0,1,0,2,35:28,2,0,2,6-45,2.4,40,96,6.2,25-40,247,343,0-2,9-19,21,53,0,3,5,0,32,1,3,1
401520302,2023,6,regular,Iowa,Big Ten,home,20,1,1,3,0,1,8,41,0,2,0,1,24:32,1,0,1,2-20,5.2,35,181,5.2,6-21,110,291,0-0,3-13,13,45,0,3,12,0,41,6,3,3
401520298,2023,6,regular,Boston College,ACC,away,27,4,0,15,0,1,3,,,,1,1,34:30,1,0,1,3-25,4.9,61,299,8.1,4-9,73,372,3-4,8-17,19,,,,1,0,35,0,0,0
401520298,2023,6,regular,Army,FBS Independents,home,24,2,1,68,0,3,6,21,0,1,0,3,25:30,0,1,1,6-30,4.9,33,161,8.1,10-13,105,266,0-0,3-10,12,6,0,1,4,0,34,2,1,1
401525861,2023,6,regular,Oklahoma,Big 12,away,34,3,1,37,0,2,10,7,0,2,1,0,27:49,0,0,0,4-30,4.7,43,201,7.5,23-38,285,486,0-1,5-14,28,,,,10,0,51,5,3,3
401525861,2023,6,regular,Texas,Big 12,home,30,1,1,70,0,4,12,,,,0,1,32:11,2,1,3,9-70,3.9,40,156,9.8,32-38,371,527,3-4,5-14,25,7,1,4,5,1,45,1,2,6
401540608,2023,6,regular,Tennessee State,Big South-OVC,away,27,2,1,49,0,2,9,1,0,1,0,,26:56,0,0,0,8-81,3.6,33,120,4.7,17-37,175,295,0-0,6-17,17,18,0,1,,,,,,
401540608,2023,6,regular,Kennesaw State,FCS Independents,home,20,2,0,122,0,4,8,,,,0,2,33:04,1,0,1,6-50,4.0,39,157,4.6,12-31,144,301,0-2,5-16,17,16,0,5,,,,,,
401525439,2023,6,regular,Louisville,ACC,home,33,2,1,,,,15,38,0,3,2,2,31:24,0,1,1,6-35,4.6,40,185,6.0,17-24,145,330,0-0,5-14,17,21,0,3,8,0,30,5,3,4
401525439,2023,6,regular,Notre Dame,FBS Independents,away,20,0,2,72,0,3,8,,,,1,2,28:36,3,2,5,3-35,1.6,28,44,6.7,22-38,254,298,0-2,3-13,17,,,,5,0,34,2,0,2
401525518,2023,6,regular,Virginia Tech,ACC,away,17,1,0,156,1,4,5,,,,0,3,31:16,0,1,1,6-60,6.0,35,209,3.9,14-27,104,313,3-4,2-13,19,8,0,1,4,1,22,2,1,3
401525518,2023,6,regular,Florida State,ACC,home,39,3,2,,,,7,,,,1,0,28:44,0,0,0,12-99,7.8,36,282,6.8,18-25,170,452,1-1,5-12,20,33,0,2,5,0,30,2,2,5
401525519,2023,6,regular,Miami,ACC,home,20,1,1,46,0,2,8,46,0,2,0,,35:26,3,2,5,6-80,3.5,47,165,8.0,24-36,288,453,0-1,8-16,23,,,,0,0,0,1,0,2
401525519,2023,6,regular,Georgia Tech,ACC,away,23,2,1,,,,5,107,0,3,2,0,24:34,2,0,2,11-67,3.7,27,99,5.8,12-26,151,250,0-0,5-13,13,,,,1,0,1,1,0,5
401525520,2023,6,regular,Syracuse,ACC,away,7,1,0,,,,1,,,,1,1,22:44,2,0,2,7-53,3.3,28,92,5.6,16-23,129,221,0-0,4-11,11,14,0,1,6,0,54,2,8,2
401525520,2023,6,regular,North Carolina,ACC,home,40,1,3,,,,16,19,0,2,0,1,37:16,0,1,1,5-55,4.2,48,202,9.0,33-49,442,644,1-2,10-19,33,5,0,1,3,0,33,1,6,0
401525517,2023,6,regular,Clemson,ACC,home,17,2,0,,,,5,,,,1,2,31:21,0,2,2,6-69,4.9,42,207,4.7,18-28,131,338,2-2,6-15,19,0,0,2,8,0,46,4,3,6
401525517,2023,6,regular,Wake Forest,ACC,away,12,1,0,,,,6,,,,2,1,28:39,0,1,1,3-20,2.6,39,102,5.5,15-25,137,239,0-1,2-12,18,13,0,1,2,0,45,0,1,1
401525522,2023,6,regular,William & Mary,Coastal Athletic,away,13,1,0,34,0,2,7,0,0,1,1,1,28:47,0,1,1,5-58,3.8,39,147,3.8,14-19,72,219,1-3,5-13,15,,,,6,0,45,4,2,2
401525522,2023,6,regular,Virginia,ACC,home,27,1,2,13,0,2,9,,,,1,1,31:13,1,1,2,5-41,4.9,45,221,8.9,17-26,232,453,2-2,6-15,27,10,0,3,6,0,33,0,3,1
401532592,2023,6,regular,Boise State,Mountain West,home,35,3,2,12,0,1,5,0,0,1,0,3,27:44,1,2,3,3-25,6.2,42,262,9.6,13-24,230,492,2-2,5-11,21,,,,4.5,0,32,3,2,6
401532592,2023,6,regular,San José State,Mountain West,away,27,3,0,,,,9,5,0,1,2,0,32:16,1,0,1,7-55,4.0,26,104,8.6,23-38,325,429,0-2,4-12,19,,,,4,0,34,2,1,3
401532590,2023,6,regular,Utah State,Mountain West,home,44,2,4,4,0,1,8,0,0,3,2,2,32:50,2,2,4,7-70,4.6,55,252,13.3,19-29,387,639,0-0,8-17,28,8,0,3,5,0,31,1,14,9
401532590,2023,6,regular,Colorado State,Mountain West,away,24,2,0,61,0,4,6,25,0,2,2,3,27:10,3,2,5,8-55,3.7,26,95,3.9,26-57,225,320,1-2,6-19,20,86,1,2,9,1,42,6,3,2
401532591,2023,6,regular,Wyoming,Mountain West,home,24,0,3,,,,6,23,0,1,0,,32:12,0,0,0,2-15,3.7,35,130,7.1,20-28,199,329,0-0,6-11,27,,,,4,0,36,3,2,5
401532591,2023,6,regular,Fresno State,Mountain West,away,19,0,2,17,0,1,7,,,,0,1,27:48,1,0,1,8-93,1.9,20,38,6.2,30-46,286,324,2-2,7-15,16,4,0,1,5,0,38,1,0,3
401540292,2023,6,regular,Rhode Island,Coastal Athletic,away,34,1,3,107,1,3,4,0,0,2,0,,23:29,0,0,0,7-51,6.2,27,167,7.4,16-30,222,389,0-0,5-13,16,30,0,3,,,,,,
401540292,2023,6,regular,Brown,Ivy,home,30,3,0,66,0,3,12,,,,0,1,36:31,2,0,2,3-40,5.1,34,172,4.9,31-56,272,444,0-0,12-21,30,18,0,2,,,,,,
401540315,2023,6,regular,Hampton,Coastal Athletic,home,27,2,2,28,0,2,3,0,0,1,0,1,26:14,2,0,2,4-40,5.8,42,244,5.3,14-28,147,391,0-3,8-13,23,0,0,1,,,,,,
401540315,2023,6,regular,Campbell,Coastal Athletic,away,30,2,2,63,0,4,4,44,0,2,0,1,33:46,1,0,1,5-50,4.6,44,202,11.3,14-21,238,440,0-2,7-14,18,,,,,,,,,
401540585,2023,6,regular,Western Carolina,Southern,away,52,3,3,23,0,2,10,44,1,2,0,,18:57,0,0,0,9-76,12.0,23,275,11.0,13-25,276,551,0-0,4-9,18,19,0,2,,,,,,
401540585,2023,6,regular,Chattanooga,Southern,home,50,1,5,116,0,5,10,,,,0,,41:03,2,0,2,5-45,3.7,39,144,8.9,29-45,399,543,1-1,8-13,33,14,0,1,,,,,,
401540523,2023,6,regular,Marist,Pioneer,away,0,0,0,34,0,3,,,,,2,1,32:56,3,1,4,4-25,1.2,29,34,5.2,24-39,203,237,0-4,5-16,15,2,0,2,,,,,,
401540523,2023,6,regular,Columbia,Ivy,home,16,2,0,18,0,1,4,0,0,3,1,5,27:04,0,3,3,4-50,4.8,46,222,3.3,10-20,65,287,1-3,6-16,14,40,0,2,,,,,,
401540336,2023,6,regular,Yale,Ivy,away,31,1,2,,,,7,76,1,3,1,1,24:33,0,0,0,5-50,1.3,27,36,10.9,15-22,239,275,0-0,2-10,11,10,0,1,,,,,,
401540336,2023,6,regular,Dartmouth,Ivy,home,24,2,1,43,0,2,6,,,,0,2,35:27,3,1,4,4-35,5.1,43,221,5.1,21-29,147,368,0-0,11-17,23,25,0,4,,,,,,
401540469,2023,6,regular,Morehead State,Pioneer,home,31,2,2,49,0,2,7,0,0,3,2,1,28:13,1,1,2,11-100,3.1,30,94,8.1,19-36,291,385,1-2,4-12,19,,,,,,,,,
401540469,2023,6,regular,Dayton,Pioneer,away,7,1,0,143,0,6,1,0,0,1,1,3,31:47,3,2,5,4-59,4.6,44,203,4.1,16-29,119,322,1-4,6-15,21,19,0,2,,,,,,
401540457,2023,6,regular,Valparaiso,Pioneer,away,14,0,2,68,0,2,2,,,,1,2,33:26,0,1,1,7-78,3.6,38,135,3.5,16-40,140,275,1-2,7-19,20,54,0,5,,,,,,
401540457,2023,6,regular,Drake,Pioneer,home,20,0,2,49,0,2,8,,,,1,2,26:34,0,1,1,8-75,1.9,24,46,7.4,17-36,267,313,0-0,4-15,15,15,0,4,,,,,,
401540479,2023,6,regular,UT Martin,Big South-OVC,away,28,2,1,10,0,1,3,15,0,1,0,4,25:02,0,3,3,9-90,4.6,32,146,5.7,14-30,171,317,0-0,6-14,14,,,,,,,,,
401540479,2023,6,regular,Eastern Illinois,Big South-OVC,home,27,0,2,65,0,3,2,,,,3,0,27:42,1,0,1,6-51,0.9,24,22,7.3,21-35,257,279,0-0,5-15,14,,,,,,,,,
401540600,2023,6,regular,The Citadel,Southern,away,14,2,0,18,0,1,0,0,0,1,0,1,24:35,2,1,3,5-32,1.4,28,39,7.0,19-34,239,278,2-4,3-12,18,,,,,,,,,
401540600,2023,6,regular,Furman,Southern,home,28,2,2,49,0,3,4,2,0,2,1,1,35:25,1,0,1,9-63,4.1,48,199,6.1,19-24,146,345,0-1,8-14,24,4,0,1,,,,,,
401540485,2023,6,regular,Robert Morris,Big South,away,16,1,0,31,0,2,4,0,0,1,2,3,36:11,0,2,2,3-24,1.0,34,33,4.2,26-43,179,212,1-5,5-18,16,9,0,3,,,,,,
401540485,2023,6,regular,Gardner-Webb,Big South-OVC,home,31,2,2,26,0,1,7,,,,2,3,23:49,1,2,3,5-54,4.5,31,140,9.5,12-17,162,302,0-1,2-8,14,22,0,3,,,,,,
401540060,2023,6,regular,Pennsylvania,Ivy,home,42,4,1,38,0,1,10,24,0,2,0,2,26:07,0,1,1,8-75,5.3,25,132,7.7,26-35,268,400,0-0,5-12,21,28,0,2,,,,,,
401540060,2023,6,regular,Georgetown,Patriot,away,39,2,3,,,,5,,,,1,1,33:53,2,0,2,12-96,3.7,40,149,6.8,26-40,272,421,1-1,8-17,26,25,0,2,,,,,,
401540495,2023,6,regular,Tennessee Tech,Big South-OVC,away,0,0,0,,,,,,,,0,3,30:00,1,2,3,5-25,2.3,39,91,3.6,12-34,122,213,2-6,4-17,18,1,0,2,,,,,,
401540495,2023,6,regular,Lindenwood,Big South-OVC,home,23,0,1,99,1,1,11,0,0,1,2,0,30:00,0,0,0,7-60,1.9,38,72,7.5,12-19,143,215,1-1,4-16,10,3,0,2,,,,,,
401540491,2023,6,regular,Richmond,Coastal Athletic,home,42,0,6,92,0,4,6,0,0,2,0,,33:46,2,0,2,6-55,3.0,32,96,10.6,26-37,391,487,0-0,7-14,24,18,0,2,,,,,,
401540491,2023,6,regular,Maine,Coastal Athletic,away,31,0,4,25,0,4,7,12,0,2,0,1,26:14,2,0,2,4-45,0.6,18,11,11.1,27-37,410,421,1-2,2-11,17,,,,,,,,,
401540544,2023,6,regular,Villanova,Coastal Athletic,away,37,1,3,47,0,3,13,,,,0,3,37:27,0,1,1,0-0,4.8,52,248,12.6,16-23,289,537,0-0,8-16,25,-6,0,2,,,,,,
401540544,2023,6,regular,North Carolina A&T,Coastal Athletic,home,14,1,0,168,0,4,2,,,,1,0,22:33,0,0,0,3-20,3.9,28,108,3.8,8-17,64,172,0-1,2-11,8,21,0,2,,,,,,
401540274,2023,6,regular,Weber State,Big Sky,home,10,1,0,50,0,2,4,4,0,1,0,1,22:49,2,0,2,9-85,2.5,24,61,4.0,19-30,119,180,0-2,2-12,12,1,0,1,,,,,,
401540274,2023,6,regular,Northern Arizona,Big Sky,away,27,2,1,64,0,2,3,7,0,2,0,,37:11,1,0,1,11-90,3.1,42,130,6.0,26-32,191,321,2-2,8-17,22,104,0,4,,,,,,
401540556,2023,6,regular,Stetson,Pioneer,away,28,3,1,26,0,1,4,23,0,2,1,1,25:33,1,1,2,8-74,3.7,43,159,8.5,10-22,186,345,0-2,6-13,18,,,,,,,,,
401540556,2023,6,regular,Presbyterian,Pioneer,home,24,1,2,99,0,4,6,29,0,1,1,1,34:27,2,1,3,10-90,2.8,42,118,8.0,18-25,201,319,0-0,5-11,20,,,,,,,,,
401540578,2023,6,regular,UAlbany,Coastal Athletic,away,24,1,2,64,0,5,6,0,0,1,1,3,27:38,1,2,3,6-55,2.6,29,74,9.0,18-25,225,299,0-1,5-9,18,16,0,1,,,,,,
401540578,2023,6,regular,Towson,Coastal Athletic,home,17,1,0,98,0,5,9,0,0,1,2,1,32:22,1,1,2,8-90,2.4,42,102,7.0,19-31,217,319,2-3,8-18,18,,,,,,,,,
401534853,2023,7,regular,Howard,MEAC,away,7,1,0,80,0,4,1,,,,0,1,29:03,2,1,3,2-20,3.9,36,139,5.2,13-26,135,274,0-2,6-13,15,,,,,,,,,
401534853,2023,7,regular,Harvard,Ivy,home,48,4,2,34,0,2,12,10,0,2,2,1,30:57,0,0,0,1-5,7.3,47,341,6.7,11-19,128,469,1-1,5-10,24,22,0,1,,,,,,
401540246,2023,7,regular,Montana,Big Sky,away,23,1,1,,,,11,27,0,2,1,0,28:17,0,0,0,2-15,4.0,40,158,9.8,11-18,176,334,0-1,8-14,15,,,,,,,,,
401540246,2023,7,regular,Idaho,Big Sky,home,21,1,2,,,,1,,,,0,1,31:43,2,1,3,7-45,1.8,32,58,9.1,26-37,336,394,2-4,7-14,25,7,0,1,,,,,,
401520327,2023,7,regular,Vanderbilt,SEC,home,20,1,2,24,0,2,2,35,0,1,1,0,22:41,1,0,1,5-30,1.2,15,18,6.9,19-29,201,219,1-1,2-9,9,,,,4,0,46,2,3,3
401520327,2023,7,regular,Georgia,SEC,away,37,3,1,47,0,2,13,8,0,1,0,3,37:19,1,1,2,4-39,7.5,39,291,6.7,29-39,261,552,1-1,11-16,26,-3,0,1,4,0,23,1,4,3
401520325,2023,7,regular,South Carolina,SEC,home,39,1,4,27,0,4,7,,,,0,2,27:12,1,1,2,9-82,4.6,33,152,10.4,23-30,313,465,0-0,5-10,23,,,,9,0,43,4,7,6
401520325,2023,7,regular,Florida,SEC,away,41,1,3,16,0,1,15,0,0,1,1,0,32:48,0,0,0,6-48,2.2,33,71,8.8,30-48,423,494,3-4,4-15,28,5,0,1,6,0,42,2,7,0
401520326,2023,7,regular,Texas A&M,SEC,away,13,1,0,23,0,1,7,16,0,1,0,,30:48,2,0,2,11-90,1.9,28,54,6.6,16-34,223,277,0-2,5-15,17,,,,8,0,43,3,5,1
401520326,2023,7,regular,Tennessee,SEC,home,20,0,1,19,0,1,8,41,0,2,0,1,29:12,1,0,1,12-115,4.7,49,232,4.5,11-22,100,332,0-2,7-15,20,39,1,1,5,1,31,2,11,4
401520318,2023,7,regular,Missouri,SEC,away,38,2,2,54,0,3,12,6,0,2,1,1,31:07,1,0,1,6-65,3.1,38,118,6.9,20-30,206,324,1-1,6-14,19,10,0,1,6,0,35,4,3,2
401520318,2023,7,regular,Kentucky,SEC,home,21,1,2,103,0,6,3,0,0,1,0,3,28:53,2,1,3,14-122,5.8,31,179,4.4,14-27,120,299,0-1,5-13,19,,,,7,0,38,1,5,0
401520322,2023,7,regular,Penn State,Big Ten,home,63,4,3,24,0,1,9,6,0,1,0,2,27:02,0,2,2,6-60,6.6,37,246,7.0,16-23,162,408,1-1,7-9,28,172,2,5,14,2,33,7,1,3
401520322,2023,7,regular,Massachusetts,FBS Independents,away,0,0,0,77,0,4,,,,,1,1,32:58,1,0,1,9-81,1.6,39,64,2.0,9-23,45,109,0-1,5-18,9,,,,3,0,30,1,1,0
401525864,2023,7,regular,Kansas,Big 12,away,32,0,5,58,0,3,2,,,,0,2,28:29,2,0,2,3-22,3.1,29,90,12.1,23-34,410,500,0-2,7-13,19,,,,4,0,57,1,2,5
401525864,2023,7,regular,Oklahoma State,Big 12,home,39,2,2,61,0,4,15,25,0,2,0,1,31:31,0,0,0,3-12,5.7,38,218,8.2,28-41,336,554,0-0,6-15,27,0,0,1,7,0,30,4,1,4
401525866,2023,7,regular,Texas Tech,Big 12,home,21,2,1,76,0,4,3,,,,0,,27:15,3,0,3,5-45,6.1,30,182,6.1,30-49,298,480,3-5,4-13,23,1,0,1,5,0,41,1,0,3
401525866,2023,7,regular,Kansas State,Big 12,away,38,5,0,0,0,1,8,24,0,3,0,,32:45,0,0,0,5-45,5.8,47,272,9.1,14-18,163,435,1-1,4-11,24,2,0,1,3,0,49,2,2,2
401525863,2023,7,regular,Cincinnati,Big 12,home,10,0,1,38,0,2,4,,,,0,1,26:20,2,0,2,6-49,3.5,33,115,3.4,15-29,99,214,1-3,3-13,15,,,,4,0,30,2,1,3
401525863,2023,7,regular,Iowa State,Big 12,away,30,1,2,110,0,2,12,0,0,2,0,,33:40,0,0,0,5-55,3.2,38,123,9.6,15-25,241,364,3-3,5-15,17,3,0,3,6,0,27,2,3,3
401525865,2023,7,regular,BYU,Big 12,away,11,1,0,91,0,4,3,17,0,2,0,1,29:22,1,1,2,5-50,2.8,32,91,4.5,15-34,152,243,1-3,2-14,15,0,0,1,0,0,53,0,0,5
401525865,2023,7,regular,TCU,Big 12,home,44,0,4,50,0,3,14,35,1,1,1,1,30:38,2,0,2,7-59,5.1,27,137,7.6,38-59,447,584,0-1,12-19,30,2,0,2,5,1,38,3,0,2
401525862,2023,7,regular,Houston,Big 12,home,41,1,4,184,1,5,5,0,0,1,0,,23:01,0,0,0,7-70,5.4,26,140,9.4,21-27,253,393,0-0,3-9,20,18,0,2,6,1,48,0,0,7
401525862,2023,7,regular,West Virginia,Big 12,away,39,3,2,92,0,5,7,,,,0,1,36:59,1,0,1,8-84,3.5,44,155,10.3,20-38,391,546,1-1,13-19,26,3,0,2,6,0,32,2,1,1
401540365,2023,7,regular,Southern Illinois,MVFC,away,27,3,0,,,,9,17,0,2,1,2,34:27,0,1,1,8-61,5.4,50,270,6.0,14-23,137,407,1-2,9-18,20,15,0,4,,,,,,
401540365,2023,7,regular,Murray State,MVFC,home,6,0,0,52,0,3,6,,,,1,2,25:33,2,1,3,7-75,1.2,27,33,5.4,12-29,157,190,0-2,3-13,13,6,0,2,,,,,,
401540204,2023,7,regular,North Alabama,UAC,away,13,0,2,30,0,2,1,,,,0,2,30:00,4,1,5,7-70,4.4,43,191,5.4,28-43,232,423,1-3,10-21,23,5,0,1,,,,,,
