rank,n_estimators,learning_rate,max_depth,min_samples_leaf,subsample,mean_log_loss,std_log_loss,mean_brier_score,std_brier_score,mean_roc_auc,std_roc_auc,mean_accuracy,std_accuracy,mean_balanced_accuracy,mean_precision,mean_recall,fold_1_log_loss,fold_1_brier_score,fold_1_roc_auc,fold_1_accuracy,fold_2_log_loss,fold_2_brier_score,fold_2_roc_auc,fold_2_accuracy,fold_3_log_loss,fold_3_brier_score,fold_3_roc_auc,fold_3_accuracy,fold_4_log_loss,fold_4_brier_score,fold_4_roc_auc,fold_4_accuracy
72,200,0.08,2,10,0.75,0.5350357510157167,0.022441540896266064,0.17874818409605203,0.009614538399850976,0.788485525066656,0.021918628167989243,0.727448825749901,0.017359407904334004,0.6940771248243314,0.75572966320677,0.8316541120483926,0.5098732186008049,0.16825941280203144,0.802061754874822,0.7476415094339622,0.5327315002946846,0.17773884576457652,0.8038432883028522,0.7269372693726938,0.5264217005112746,0.17468344644708547,0.7972880596839016,0.734982332155477,0.5711165846561024,0.1943110313705148,0.7507489974050483,0.7002341920374707
73,750,0.03,2,3,1.0,0.5351097013456886,0.023835428540547918,0.17899010253536582,0.009903816208059314,0.7873733777965561,0.022802582073921593,0.7294239146277148,0.017497504467159614,0.6960889165535861,0.7571118829529232,0.8328989092595972,0.5041817756854315,0.16653725944191547,0.8070480974292227,0.75,0.5371612152520544,0.18019252753491435,0.7987826306985114,0.7195571955719557,0.5283955817948975,0.1753272218621794,0.7950634671821043,0.7420494699646644,0.5707002326503706,0.19390340130245412,0.748599315876386,0.7060889929742389
74,200,0.03,2,3,1.0,0.5351382327576147,0.02403041721421665,0.17880309509011422,0.010154133744287292,0.7862762298988302,0.023256805356815763,0.7327340439234573,0.018092145550584242,0.6974189861982926,0.7566038707344385,0.8426930087542412,0.5026618668733738,0.1652026726897652,0.8068922742243976,0.7547169811320755,0.5393765602453248,0.18041918672693863,0.7974682654596063,0.7398523985239852,0.5287819908003403,0.1760479638947566,0.7939025540089809,0.7314487632508834,0.5697325131114203,0.19354255704899637,0.7468418259023355,0.7049180327868853
75,750,0.03,2,10,1.0,0.5353620143363492,0.026042211779330166,0.17915488684686592,0.010659033495674071,0.7867818213619711,0.02591298417532133,0.7249376868871789,0.019922716985864043,0.6920579098568502,0.7548132167945134,0.8267799421126388,0.5038774774528659,0.16639713378819374,0.8072008652770902,0.7511792452830188,0.5301430195096658,0.1777447282349808,0.8044828991945122,0.7121771217712177,0.531122868438363,0.17650882959688832,0.7925118153853407,0.7361601884570083,0.5763046919445022,0.19596885576740086,0.7429317055909412,0.7002341920374707
76,200,0.1,2,5,0.75,0.5355510671449325,0.02346173897880941,0.17896957388854223,0.00997468109710159,0.7887644952908024,0.02327528433014427,0.7294308445700859,0.021660352682753084,0.6970654825390628,0.7587193539171938,0.830100312151964,0.5114278174706337,0.16875787792248284,0.8008762763753688,0.7558962264150944,0.5276815316368072,0.17627186346228593,0.8085384539691018,0.7324723247232472,0.5286762675086657,0.17534721676912798,0.7964954565276321,0.7338044758539458,0.5744186519636233,0.1955013374002722,0.7491477942911063,0.6955503512880562
77,500,0.05,2,5,0.75,0.5355720522296946,0.02180621326131592,0.17895242911170062,0.009128849152752356,0.7890203824163531,0.022171373809187645,0.7291716683629926,0.017352840725158032,0.6966314835000142,0.7578082224758956,0.8313975422163657,0.5117710944319244,0.16963813655338175,0.8024222869957898,0.7488207547169812,0.5324412956166011,0.17791336211104378,0.8041666080942406,0.7232472324723247,0.5270936858492242,0.17433340028378536,0.7987229955095643,0.7408716136631331,0.5709821330210286,0.19392481749859164,0.7507696390658174,0.7037470725995316
78,500,0.05,2,10,1.0,0.5356689399974173,0.024512021157868043,0.1792205814059863,0.009983460212024117,0.7872177313666968,0.024486040950576833,0.725348438593399,0.01707746009250495,0.6927017092475087,0.7553752628348634,0.8267940712543332,0.5070021592075806,0.16772267148256217,0.8048726832755871,0.7476415094339622,0.5300906055131465,0.17782159532322359,0.8045602147968005,0.7103321033210332,0.530835967255593,0.1761465860971945,0.7939408582507337,0.7361601884570083,0.5747470280133491,0.195191472720965,0.7454971691436659,0.7072599531615925
79,500,0.05,2,5,1.0,0.5356782453452669,0.02419513227736508,0.17916830457814276,0.010047212644173052,0.787203363062829,0.02393885885655995,0.7261467223373607,0.016722903943743775,0.6922535475258519,0.7540601816058004,0.8318079157898169,0.5061790712929585,0.16724787119758344,0.8060214974915519,0.7476415094339622,0.5335494929624425,0.1788326029913302,0.8018682260989359,0.7158671586715867,0.5295067362924007,0.17564054278713762,0.7945714049995874,0.7361601884570083,0.5734776808332659,0.19495220133651983,0.7463523236612409,0.7049180327868853
80,350,0.03,4,10,0.75,0.5357889957341249,0.027601524905508042,0.17904335841614336,0.011463590539150336,0.7889790622571604,0.02722796440283566,0.7268249447779025,0.021961068884074123,0.6961013997996843,0.7597382247211725,0.8212220521368198,0.5110820498797136,0.1690010183450584,0.8044754868711311,0.75,0.5277851682245389,0.1757011389832284,0.8083135358533533,0.7361623616236163,0.5218303185748456,0.17300647105481537,0.8011008049783728,0.7302709069493521,0.5824584462574011,0.19846480528147123,0.7420264213257844,0.6908665105386417
81,200,0.05,4,3,1.0,0.5360854669316897,0.028705358595041027,0.17924377311893816,0.01166760726609534,0.786593626168345,0.028391282976240294,0.7308467832659817,0.016351355175970677,0.6966987976901377,0.7572692510786252,0.8355524141616015,0.5044164681175529,0.16689253863183925,0.8080197009416611,0.7441037735849056,0.5312120814268761,0.17724475266109382,0.8045180426500977,0.7287822878228782,0.5260578768713028,0.17448118195205606,0.7958118731363514,0.7455830388692579,0.5826554413110265,0.19835661923076353,0.73802488794527,0.7049180327868853
82,500,0.03,3,5,1.0,0.5360909574175693,0.025876220897934343,0.17925146607716386,0.010673305330527927,0.787102673891599,0.025089586063445225,0.7248892768846477,0.01789428528137881,0.6913111882964759,0.7541510432479799,0.8283244995542716,0.5029149696532018,0.16603414276143275,0.8082580187843346,0.7488207547169812,0.5339715657178289,0.1785244891902888,0.8025921812840013,0.7214022140221402,0.5319407649043375,0.1766520462545233,0.7928536070809811,0.7302709069493521,0.5755365293949092,0.1957951861024105,0.7447068884170794,0.6990632318501171
83,500,0.03,3,10,1.0,0.536106725962007,0.024914026487397642,0.1793690338964531,0.010284639815283277,0.7869014688770949,0.025061836832111696,0.7275716744478591,0.016208293220933617,0.6944462704629861,0.7567061568408165,0.828934045151497,0.5071818568267693,0.16762845856809852,0.804622144005084,0.7488207547169812,0.530245326905272,0.17763510229127413,0.8053263421285688,0.7250922509225092,0.5310634099989474,0.1763219512049179,0.7933810270251158,0.7326266195524146,0.5759363101170397,0.19589062352152187,0.7442763623496108,0.7037470725995316
84,500,0.03,3,3,1.0,0.5361465400517474,0.02728999348577405,0.1794804830825586,0.011191280294097597,0.786547530668466,0.026208575507200158,0.7256834180807766,0.017051480552610583,0.692468666601904,0.7554290462706443,0.8273871532896009,0.5020953059915552,0.16596975160394495,0.8084413402017757,0.7464622641509434,0.5351356479582905,0.17941448654398867,0.8005116887133279,0.7269372693726938,0.5291440527458765,0.17563232919224112,0.7953610616757222,0.7302709069493521,0.5782111535112678,0.19690536499005967,0.7418760320830384,0.6990632318501171
85,200,0.08,3,5,1.0,0.5362392888222433,0.02723067552009639,0.17940375550954646,0.01110990758398133,0.7874096405493571,0.026597117300526905,0.7261072919212385,0.018873297504852865,0.6938397684000318,0.7565528613898179,0.8261446904986596,0.5046996660402164,0.16672260774127817,0.8087407651835963,0.7523584905660378,0.5302425282636674,0.17754066149692319,0.8040611777274835,0.7250922509225092,0.5301998226270053,0.17610066780660316,0.7946480134830931,0.7279151943462897,0.5798151383580842,0.1972510849933813,0.7421886058032554,0.6990632318501171
86,500,0.05,2,3,1.0,0.536320315990386,0.024344857207076104,0.17935773126136206,0.01011870604797152,0.7866746581863335,0.023847482843558605,0.7258477684687732,0.014872350004551737,0.6916909074528623,0.7535430542649001,0.8323007840011166,0.5056156835779603,0.1670664756469264,0.8062842581898843,0.7441037735849056,0.5376021690373927,0.18027344339373455,0.7989724053586742,0.7158671586715867,0.5287447058960695,0.17522364319133707,0.795520171603003,0.7361601884570083,0.5733187054501218,0.1948673628134502,0.7459217975937722,0.7072599531615925
87,200,0.05,4,10,0.75,0.5365190227415567,0.02763309183509189,0.17948700364189146,0.011735689651347534,0.7877240480137484,0.026484138543961058,0.7268235557964149,0.021139062222064978,0.6934846716569927,0.7561669962090786,0.8285416255686371,0.5097591293523115,0.16795647635024935,0.8031311298098958,0.7452830188679245,0.5277329472165387,0.1760156545803553,0.8076106667416395,0.7361623616236163,0.5257498796754594,0.17487649732612912,0.7979156599526207,0.734982332155477,0.5828341347219171,0.19909938631083218,0.7422387355508374,0.6908665105386417
88,350,0.03,4,5,0.75,0.5366070785847449,0.02713848222486098,0.1792515617806189,0.011231343315281025,0.788036176413385,0.027701126678423234,0.7264426064556727,0.02228233933873104,0.6938933733903694,0.7571011271704802,0.8258373960884404,0.5110700711635151,0.1692623274855076,0.8044266011598135,0.7464622641509434,0.5268641104130669,0.174943328869099,0.809297552609753,0.7416974169741697,0.5261705071713165,0.1744835459576448,0.7978449444293847,0.7279151943462897,0.5823236255910808,0.19831704481022422,0.7405756074545884,0.689695550351288
89,200,0.1,2,10,0.75,0.5368483961974767,0.0249915588578386,0.17948527341960535,0.01056266088956817,0.7878004208819352,0.024906439972717163,0.7293934515996865,0.022427517199090887,0.6968341737054914,0.7582622354538963,0.8307647815589646,0.5085687248747143,0.16782086340445643,0.8050682261208577,0.7558962264150944,0.5310032915531561,0.17747204912423437,0.8055582889354345,0.7287822878228782,0.5306496918727139,0.17601320198461967,0.795331596874374,0.7385159010600707,0.5771718764893226,0.19663497916511102,0.7452435715970749,0.6943793911007026
90,200,0.08,3,10,1.0,0.5369399112308966,0.023597911108075242,0.17958904786645963,0.009741466387040001,0.7867432860338497,0.02351399501752271,0.7296720521727978,0.017615052156999083,0.69771278661247,0.7593830212909708,0.8284638610813722,0.509400831736548,0.16844320865926657,0.8026117191271456,0.7547169811320755,0.5325082066944506,0.1781208472077725,0.8041947228587092,0.7287822878228782,0.5312649799062296,0.1765782804063664,0.7935371904722618,0.7302709069493521,0.5745856265863576,0.19521385519243306,0.7466295116772825,0.7049180327868853
91,500,0.05,2,10,0.75,0.5370126043290687,0.02193165687899738,0.1795174198097539,0.009256584724983651,0.7876852309927352,0.023403504376923533,0.7302619976630488,0.017315066873981877,0.6970360111735774,0.7578116968989757,0.833737375592619,0.5146773053143068,0.17055677168207534,0.7991652764792511,0.7464622641509434,0.5337123045571863,0.1782135991967023,0.80583943658012,0.7287822878228782,0.5265318976480278,0.17445003112925572,0.7982692375688003,0.7432273262661955,0.5731289097967541,0.19484927723098222,0.7474669733427696,0.702576112412178
92,200,0.05,4,10,1.0,0.5370991401856853,0.027964812263449903,0.17969888846069515,0.011335880241110017,0.7857782430020976,0.027064384554971833,0.7308952270967066,0.019113690500771642,0.6970191554636909,0.7576769213008278,0.8348759934968553,0.505834029831998,0.1672022831732716,0.8050376725512841,0.7523584905660378,0.5294161382855301,0.17711171100092357,0.80564263322884,0.7324723247232472,0.5307554743756793,0.17634605997871936,0.7926650323523521,0.7385159010600707,0.5823909182495339,0.19813549968986613,0.7397676338759142,0.7002341920374707
93,200,0.05,4,5,1.0,0.5372246975728602,0.02963720400838234,0.1797673685415537,0.011916676726945508,0.7856260464911393,0.028469645507064392,0.7312274191895456,0.018353246522917494,0.6985870719038079,0.759480392787558,0.8323414221328829,0.5016079177784305,0.16611017153579263,0.8094801615672758,0.7476415094339622,0.5309126762013867,0.17742224330875758,0.8037870587739151,0.7361623616236163,0.5324398588911836,0.17663360855798826,0.7916426037455655,0.7408716136631331,0.58393833742044,0.1989034507636763,0.7375943618778014,0.7002341920374707
94,750,0.03,3,3,0.75,0.5372768969236625,0.024207343907336934,0.1796652743310757,0.010281434412875436,0.7889571206111974,0.025124796542326445,0.728970954542397,0.021673487831172577,0.6975872806647168,0.7601360180591521,0.8250930012683267,0.5144853483650592,0.17087510739323036,0.8027339334054397,0.7488207547169812,0.5316174270143053,0.17698031889280208,0.8065141909273655,0.7306273062730627,0.5251607330434866,0.17372986809283616,0.8010035711339234,0.7432273262661955,0.577844079271799,0.1970758029454343,0.7455767869780608,0.6932084309133489
95,200,0.05,4,3,0.75,0.5374047486369687,0.02728145441870533,0.17991747262171015,0.01124844327181143,0.7874535494131266,0.025668185044822784,0.7247290446478533,0.022502284212375014,0.6912591056561644,0.7543322021037091,0.8278061601306901,0.5092171077269271,0.1690388260717534,0.8047626904251223,0.7417452830188679,0.5342158111770401,0.1780797472599136,0.8033583086157696,0.7324723247232472,0.5241089580237323,0.17395627016757736,0.798516741900126,0.7385159010600707,0.5820771176201754,0.19859504698759622,0.7431764567114886,0.6861826697892272
96,350,0.08,2,5,1.0,0.537408498995124,0.024707039373563167,0.17996556978060813,0.010130761602751814,0.7867176320791335,0.023522310813259485,0.7256854677248145,0.0170228310241295,0.692122785046328,0.7543455775885681,0.8297340512367013,0.505629786745268,0.16730752256051895,0.806999211717905,0.7476415094339622,0.5381198324236445,0.18082321126771445,0.7995276719569281,0.7140221402214022,0.5311618346723538,0.17638044643949763,0.7935195115914528,0.7361601884570083,0.5747225421392294,0.19535109885470153,0.7468241330502478,0.7049180327868853
97,350,0.03,4,10,1.0,0.5374421669509092,0.029431681124201192,0.17971253405109786,0.011855920403496034,0.7854298570967911,0.0283912269053162,0.7318135937739662,0.017673485738294196,0.6984806086363384,0.7590557089714592,0.8342892885771196,0.5024444129306413,0.16592291220007943,0.8077263866737552,0.75,0.5329886947359992,0.17862721512573404,0.8032950503957154,0.7361623616236163,0.5303161545290183,0.17574193985887357,0.7936462102372506,0.7385159010600707,0.584019405607978,0.19855806901970438,0.7370517810804436,0.702576112412178
98,350,0.03,4,5,1.0,0.5374499898072792,0.03013562545363366,0.1799100426884886,0.012168103026204028,0.7858371584224361,0.028898932423475753,0.73084920178527,0.017075786007803014,0.6970382252342994,0.7573557394989474,0.8355680337319293,0.499172396707556,0.16492187560595814,0.8111483864659909,0.7464622641509434,0.5338704712809197,0.17900814362120082,0.8030490462066152,0.7287822878228782,0.5330938891791202,0.1768881881128143,0.7919578771199924,0.7444051825677267,0.5836632020615209,0.19882196341398115,0.7371933238971455,0.7037470725995316
99,350,0.05,3,10,1.0,0.5378409813447468,0.02713494128167388,0.180096222988388,0.010943978490411337,0.7863945175709381,0.026447179260868155,0.7257256358914372,0.017807497895824524,0.6933778994169826,0.7564015700677176,0.8255694059176687,0.5067020271013638,0.16773560149918246,0.8055754153757783,0.7452830188679245,0.53198653465305,0.1787155510983482,0.8046164443257376,0.7306273062730627,0.5312672282899593,0.1762435336658421,0.7941353259396324,0.7302709069493521,0.5814081353346141,0.19769020569017923,0.7412508846426045,0.6967213114754098
100,750,0.03,3,10,0.75,0.5379007083851227,0.02414529831487587,0.1797971902289492,0.010341206688461639,0.7884809900948143,0.025731088957194937,0.7256512188258888,0.022687801002972685,0.6946663900033362,0.7589090979699916,0.8199204663045205,0.5182141391927846,0.1720556200216805,0.8001246585638601,0.7464622641509434,0.5304478531919523,0.17663599427848312,0.8073998060081251,0.7361623616236163,0.5238968690495197,0.17303378720576998,0.8022499322309569,0.7326266195524146,0.5790439721062342,0.1974633594098631,0.7441495635763152,0.6873536299765808
101,200,0.05,4,5,0.75,0.5379278428830068,0.026384033057504697,0.1799023648379899,0.01114348629592208,0.788120425714179,0.025352784939093143,0.7268630078424154,0.021492112467645604,0.6939783421667653,0.7568850190317702,0.827540347843867,0.5126027110245525,0.16985804293243603,0.803454997647375,0.7405660377358491,0.5322725731382106,0.17664498921404817,0.805087366630586,0.7398523985239852,0.5248590540295852,0.1743724363239948,0.7995951536294743,0.7373380447585395,0.581977033339679,0.1987339908814806,0.7443441849492805,0.689695550351288
102,350,0.03,4,3,1.0,0.5379304621549743,0.0293363972966067,0.1799509319865683,0.011793445838214765,0.78546547124094,0.02870940723889536,0.7301436387582951,0.020429832278017368,0.6968284898661137,0.7577401344704378,0.8329003996882307,0.5046847918938326,0.16705606831906414,0.8076591688206933,0.7488207547169812,0.5341358283876071,0.17856776804549537,0.8024445787705414,0.7306273062730627,0.5278426526237583,0.1751270913808807,0.7954494560797671,0.7444051825677267,0.5850585757146991,0.19905280020083302,0.7363086812927578,0.6967213114754098
103,350,0.05,3,10,0.75,0.5380771402629091,0.027345114649061388,0.1801281305975906,0.011615490672222284,0.7872990875740482,0.027419399223196698,0.7239778157531288,0.023756692230314336,0.6925118779610192,0.7565204974246519,0.8211119084027406,0.5111058081768656,0.16924607218849985,0.8045732582937665,0.7452830188679245,0.533325437358611,0.17805090253266867,0.8036043128048695,0.7306273062730627,0.524461426958735,0.17370481158526052,0.8011626810612043,0.7361601884570083,0.5834158885574245,0.19951073608393347,0.739856098136353,0.6838407494145199
104,350,0.08,2,3,1.0,0.5381451065655967,0.022509395897751056,0.18024208475390294,0.009356827994104948,0.786120444426917,0.021994276710556954,0.7225390497843966,0.017990775937413276,0.6894621313069449,0.7529108282300976,0.8254486858364749,0.5104275458492835,0.16910267758971903,0.8031983476629574,0.7441037735849056,0.5404614877209547,0.18185845183783753,0.7969903144636407,0.7084870848708487,0.5292765881185253,0.17556544449287395,0.7959650901033626,0.7361601884570083,0.5724148045736229,0.19444176509518132,0.7483280254777069,0.7014051522248244
105,350,0.08,2,10,1.0,0.5382024951600337,0.027183623927669015,0.18037891366911854,0.010838557641785379,0.7859670952685245,0.02611161007273649,0.7208653116645801,0.020497579724941914,0.6881513359494758,0.7522434945802065,0.8224211679930452,0.5043931379621913,0.16708222263798475,0.808642993760961,0.7476415094339622,0.5353004220272596,0.18008824027353992,0.8009966684004105,0.7029520295202952,0.5327838710253251,0.17715504609261243,0.7923762772991385,0.7338044758539458,0.5803325496253586,0.19719014567233706,0.7418524416135881,0.6990632318501171
106,200,0.08,3,3,1.0,0.5382148620447188,0.026460235291221306,0.18005179447116063,0.01075830784800023,0.7855971770465093,0.024975375244060898,0.7305111553143692,0.01668584410326074,0.6990560422810606,0.7602357407069134,0.8291423030937524,0.5039292668983585,0.1665086384061875,0.8078547116659639,0.7547169811320755,0.540538959402694,0.1812819075281374,0.7969481423169377,0.7250922509225092,0.5306488057080607,0.17615274581186555,0.7943474725093403,0.7338044758539458,0.577742416169762,0.19626388613845203,0.7432383816937957,0.7084309133489461
107,200,0.08,3,10,0.75,0.5383942231686629,0.026687177725166433,0.18014462139585374,0.011219262264249089,0.7870215133076817,0.026438117922631763,0.725741164346652,0.023503138791059554,0.6933014263155477,0.7563668870756016,0.8257252310067271,0.5130487189392172,0.1695141622155112,0.8025383905601692,0.7511792452830188,0.5296170210036603,0.1770082200996685,0.8073295190969537,0.7306273062730627,0.5276418350550941,0.17507228976273773,0.7965042959680364,0.7338044758539458,0.5832693176766802,0.1989838135054975,0.7417138476055675,0.6873536299765808
108,350,0.05,3,3,0.75,0.5384213447016455,0.024830173818751085,0.18032139768710723,0.01034237420394634,0.7871951594260798,0.023868389658503616,0.7245536339679679,0.019204955349707006,0.6912497816191785,0.7540044329307117,0.828271144441287,0.5135942415523815,0.17048470231778917,0.8019884263078455,0.7417452830188679,0.5363863636062092,0.17931649827882173,0.8017909104966474,0.7306273062730627,0.5246050186607223,0.17409491364573387,0.7991001449668227,0.7338044758539458,0.5790997549872687,0.19738947650608407,0.7459011559330031,0.6920374707259953
109,350,0.05,3,3,1.0,0.5386599153108018,0.027213166004334752,0.18034346670097895,0.011235569802142954,0.7847865032949959,0.02673994361540692,0.7256010537333715,0.01720314108164804,0.6930031036078075,0.7558861282678089,0.8261290709283319,0.5058082077894841,0.16708029305810596,0.8062659260481402,0.75,0.5386431490639931,0.18100482285030128,0.7980938189690316,0.7195571955719557,0.5291825489656002,0.1754819374074407,0.7958236590568907,0.7302709069493521,0.5810057554241297,0.19780681348806786,0.7389626091059213,0.702576112412178
110,750,0.03,3,5,0.75,0.5387455188066413,0.026030403803715248,0.1801839448870704,0.010999673585136021,0.7876463352139165,0.026750242208291763,0.7302699571432205,0.02313270749781598,0.6997812406355562,0.7628011066596906,0.8227346829824815,0.5146900337115704,0.1710719107911985,0.8023428477148985,0.75,0.5305556271741552,0.17650737965340255,0.8069218550121597,0.7416974169741697,0.5270769779741806,0.1742159866223467,0.7997955142786428,0.7385159010600707,0.5826594363666592,0.19894050248133394,0.7415251238499646,0.6908665105386417
111,200,0.08,3,3,0.75,0.5387559326199245,0.025570959523868446,0.18011877831107645,0.010708564023723513,0.7867405205998681,0.02682060892707584,0.723166431504804,0.021438263236321992,0.6911026020728313,0.7553825891727829,0.8220860679502807,0.5180773444153504,0.17167089763141558,0.7987680800747952,0.7358490566037735,0.5294436752821327,0.17668615037139357,0.8081026751198391,0.7380073800738007,0.5250159388389445,0.1737105406333939,0.7993623816988226,0.7326266195524146,0.5824867719432704,0.19840752460810274,0.7407289455060155,0.6861826697892272
112,500,0.03,4,3,0.75,0.5387840979124334,0.02610260142923544,0.17986706854162873,0.010918500552448248,0.788143217742446,0.02626676204408314,0.7268664680978194,0.022671063937680896,0.6948299747537464,0.7578407128889262,0.8254706825223344,0.5156286488552535,0.17091983936817542,0.8022450762922632,0.7464622641509434,0.5329709516928752,0.17684278159494216,0.8063455023405541,0.7398523985239852,0.5238080326938147,0.1732830852215096,0.8012127712234964,0.7326266195524146,0.58272875840779,0.1984225679818877,0.7427695211134702,0.6885245901639344
113,750,0.05,2,3,0.75,0.5388730639963364,0.02211719435131886,0.18010425640524813,0.009299005215491953,0.7880761525502269,0.0226085632944602,0.7306941444008608,0.021709924678353303,0.6996252421831952,0.7611668275743254,0.8271668658214425,0.517928470094405,0.17217986547969427,0.7985480943738658,0.7511792452830188,0.5377498553232946,0.17963773171992256,0.8036464849515723,0.7269372693726938,0.5246755406588435,0.17317162716094037,0.8010683936968898,0.7479387514723204,0.5751383899088023,0.1954278012604354,0.7490416371785799,0.6967213114754098
114,350,0.05,3,5,1.0,0.5389056413135289,0.026870822326352784,0.18019826436024786,0.011068201814101562,0.7851394702557846,0.025507293745157707,0.7238913088578911,0.021387719395081366,0.6906504956039718,0.7540232284095121,0.8260325254169464,0.5050683206351415,0.16677883272509259,0.8068342224422078,0.7464622641509434,0.5393778845174588,0.18065122826240815,0.7977212983398232,0.7232472324723247,0.5312328635038132,0.17605913029045026,0.7943268471483965,0.7361601884570083,0.579943496597702,0.19730386616304038,0.7416755130927106,0.689695550351288
115,200,0.1,3,5,1.0,0.5394869476424186,0.026971299401829272,0.18058588716960222,0.011098995984755434,0.7854585649133192,0.02612584085983697,0.72745780533631,0.021143177900896898,0.6947987475882077,0.7570064068519863,0.828482345990964,0.5073364372995911,0.1677948996225023,0.8059848332080636,0.7547169811320755,0.5368795831537143,0.18000130254187358,0.8009615249448249,0.7269372693726938,0.5317133964197909,0.176334139894953,0.7940852357773404,0.7326266195524146,0.582018373696578,0.19821320661908007,0.740802665723048,0.6955503512880562
116,500,0.03,4,10,0.75,0.5396134204976223,0.027491874436245074,0.18017577354673034,0.011374408204854759,0.7874546332851826,0.027255362319657295,0.7299277653577351,0.024468369853392593,0.6995181440258852,0.7631287413164061,0.8217170982320684,0.5155060284185937,0.17063911822736377,0.8033022297995074,0.7441037735849056,0.5307252883296514,0.17643001481080753,0.8067109942786455,0.7509225092250923,0.5259557926914714,0.17408279659411055,0.7993417563378789,0.7361601884570083,0.5862665725507729,0.19955116455463953,0.7404635527246992,0.6885245901639344
117,350,0.05,3,5,0.75,0.5396822333977419,0.027375392891916837,0.18085294337538022,0.011464664298148014,0.7860066435062348,0.027557878774714217,0.7228044492448021,0.024999737467016583,0.6902512350438867,0.7539901307656989,0.8238754005025094,0.5148385153532155,0.17077998742858103,0.801249029924166,0.7488207547169812,0.5315798504359805,0.17747251486855575,0.805136567468406,0.7306273062730627,0.5263889705395204,0.17488385687750357,0.7992238971324857,0.7302709069493521,0.5859215972622513,0.20027541432688062,0.738417079499882,0.6814988290398126
118,350,0.08,2,5,0.75,0.540022718980766,0.022817412113862585,0.18054391475767817,0.009560719819942408,0.785570548660657,0.02303846369336015,0.724344637818459,0.018983539149068338,0.6914411728815225,0.7542423717117724,0.8274439419106954,0.5158243567419704,0.17114538616188907,0.7984319908094862,0.7488207547169812,0.5358077804475851,0.17847590370656002,0.8028030420175155,0.7250922509225092,0.5310393617121903,0.17609681919743125,0.7950988249437223,0.7279151943462897,0.5774193770213187,0.1964575499648324,0.7459483368719038,0.6955503512880562
119,750,0.05,2,5,0.75,0.5402205118113553,0.02038559160847562,0.1806141811068323,0.008702936089600922,0.7868829471340709,0.02107878198812506,0.7308599054002234,0.020966750235713136,0.7004418011337188,0.762453429589711,0.8246207958505678,0.5190472762714469,0.17225909712117793,0.7984075479538275,0.7535377358490566,0.5371909875871129,0.1797835772887556,0.801776853114413,0.7287822878228782,0.5309686873606392,0.17545308670166096,0.7968431411835422,0.7432273262661955,0.5736750960262222,0.19496096331573476,0.7505042462845011,0.6978922716627635
120,350,0.08,2,3,0.75,0.540230859400226,0.022764181374351482,0.18090169903574363,0.009484222721571515,0.7857929850062954,0.023464819733552238,0.7251006915534447,0.018747901664426206,0.6937348121782438,0.7568497073806183,0.8237978708197166,0.5176681624496935,0.17219864914999014,0.7978881372710774,0.7441037735849056,0.5375129151835376,0.17951528951780635,0.8029436158398582,0.7269372693726938,0.5280033906649404,0.17519379840043917,0.7969993046306881,0.734982332155477,0.5777389693027324,0.19669905907473886,0.7453408822835574,0.6943793911007026
121,350,0.08,2,10,0.75,0.5402413530040424,0.02319365414706484,0.18061667821541416,0.009755952861717909,0.7858202000477581,0.023902198795183544,0.7283758125698825,0.019033361061581225,0.6978494091708973,0.7603630085754893,0.8239400976860813,0.5172372787413985,0.17180069135761286,0.7970693016065067,0.7452830188679245,0.5347863893802156,0.1782130021004274,0.8052771412907488,0.7306273062730627,0.5300999887949959,0.17540350727165768,0.7960475915471379,0.7408716136631331,0.5788417550995594,0.19704951213195873,0.7448867657466385,0.6967213114754098
122,350,0.1,2,3,1.0,0.5407463013635321,0.025289805111070228,0.1811564391700669,0.010391407909428576,0.7842127698425957,0.02394708090213091,0.7234162403871114,0.016875007281682997,0.6909476406573583,0.754275581232284,0.8244585936459776,0.5093832849810186,0.16862287256603878,0.8044754868711311,0.7464622641509434,0.5436729413284348,0.18291792424289605,0.7948043915262101,0.7084870848708487,0.5308628381740654,0.1762053274838611,0.794232559784082,0.7326266195524146,0.5790661409706095,0.19687963238747178,0.7433386411889596,0.7060889929742389
123,350,0.1,2,5,1.0,0.5407551195304399,0.025069783120305437,0.18104699659739362,0.01037148870173831,0.7847232169494298,0.02365916363417278,0.7251844138208958,0.018809348459026473,0.6929389179520749,0.7556658133170862,0.8258703232123561,0.5086589009569902,0.16805752483139758,0.8053065439635312,0.7511792452830188,0.5424706976074793,0.1822425509053524,0.7970395153014606,0.7084870848708487,0.5333691913141914,0.1771826249817626,0.7919637700802621,0.734982332155477,0.5785216882430984,0.1967052856710619,0.7445830384524652,0.7060889929742389
124,750,0.05,2,10,1.0,0.5408409990615005,0.024235326269704382,0.18115045395018187,0.009749627130822202,0.784053635557033,0.024080096669869832,0.7214466492104242,0.01854868167476933,0.6898703048350339,0.754264924082605,0.8198182311329186,0.5124688618001786,0.17001637339270928,0.8022572977200926,0.7452830188679245,0.5374527565791205,0.18097065388522104,0.7987966880807457,0.7029520295202952,0.5340431716371974,0.17700385175199743,0.7923585984183295,0.7338044758539458,0.5793992062295055,0.19661093677079974,0.7428019580089643,0.7037470725995316
