,gameId,season,week,seasonType,team,conference,homeAway,points,fumblesRecovered,rushingTDs,puntReturnYards,puntReturnTDs,puntReturns,passingTDs,kickReturnYards,kickReturnTDs,kickReturns,kickingPoints,interceptionYards,interceptionTDs,passesIntercepted,possessionTime,interceptions,fumblesLost,turnovers,totalPenaltiesYards,yardsPerRushAttempt,rushingAttempts,rushingYards,yardsPerPass,completionAttempts,netPassingYards,totalYards,fourthDownEff,thirdDownEff,firstDowns,startDate,completed,homeTeam,awayTeam,homePoints,awayPoints,opponent,pointsFor,pointsAgainst,pointDifferential,win,completions,passAttempts,completionPct,thirdDownConversions,thirdDownAttempts,thirdDownPct,fourthDownConversions,fourthDownAttempts,fourthDownPct,penalties,penaltyYards,possessionSeconds,totalFumbles,tacklesForLoss,defensiveTDs,tackles,sacks,qbHurries,passesDeflected,gamesBefore,winsBefore,pointsForBefore,pointsForAvgBefore,pointsAgainstBefore,pointsAgainstAvgBefore,rushingYardsBefore,rushingYardsAvgBefore,rushingAttemptsBefore,rushingAttemptsAvgBefore,netPassingYardsBefore,netPassingYardsAvgBefore,passAttemptsBefore,passAttemptsAvgBefore,completionsBefore,completionsAvgBefore,totalYardsBefore,totalYardsAvgBefore,firstDownsBefore,firstDownsAvgBefore,rushingTDsBefore,rushingTDsAvgBefore,passingTDsBefore,passingTDsAvgBefore,thirdDownConversionsBefore,thirdDownConversionsAvgBefore,thirdDownAttemptsBefore,thirdDownAttemptsAvgBefore,fourthDownConversionsBefore,fourthDownConversionsAvgBefore,fourthDownAttemptsBefore,fourthDownAttemptsAvgBefore,penaltiesBefore,penaltiesAvgBefore,penaltyYardsBefore,penaltyYardsAvgBefore,possessionSecondsBefore,possessionSecondsAvgBefore,turnoversBefore,turnoversAvgBefore,fumblesLostBefore,fumblesLostAvgBefore,interceptionsBefore,interceptionsAvgBefore,sacksBefore,sacksAvgBefore,qbHurriesBefore,qbHurriesAvgBefore,passesDeflectedBefore,passesDeflectedAvgBefore,tacklesForLossBefore,tacklesForLossAvgBefore,defensiveTDsBefore,defensiveTDsAvgBefore,pointDifferentialBefore,pointDifferentialAvgBefore,completionPctBefore,thirdDownPctBefore,fourthDownPctBefore,yardsPerRushAttemptBefore,yardsPerPassAttemptBefore,winPctBefore,pointsForAvgLast3,pointsAgainstAvgLast3,pointDifferentialAvgLast3,rushingYardsAvgLast3,netPassingYardsAvgLast3,totalYardsAvgLast3,sacksAvgLast3,qbHurriesAvgLast3,passesDeflectedAvgLast3,tacklesForLossAvgLast3,turnoversAvgLast3,pointsForAvgLast5,pointsAgainstAvgLast5,pointDifferentialAvgLast5,rushingYardsAvgLast5,netPassingYardsAvgLast5,totalYardsAvgLast5,sacksAvgLast5,qbHurriesAvgLast5,passesDeflectedAvgLast5,tacklesForLossAvgLast5,turnoversAvgLast5,winPctLast3,winPctLast5,isHome,isAway,homeGamesBefore,homeWinsBefore,homeWinPctBefore,homePointsForBefore,homePointsForAvgBefore,homePointsAgainstBefore,homePointsAgainstAvgBefore,homeRushingYardsBefore,homeRushingYardsAvgBefore,homeRushingAttemptsBefore,homeRushingAttemptsAvgBefore,homeNetPassingYardsBefore,homeNetPassingYardsAvgBefore,homePassAttemptsBefore,homePassAttemptsAvgBefore,homeCompletionsBefore,homeCompletionsAvgBefore,homeTotalYardsBefore,homeTotalYardsAvgBefore,homeFirstDownsBefore,homeFirstDownsAvgBefore,homeRushingTDsBefore,homeRushingTDsAvgBefore,homePassingTDsBefore,homePassingTDsAvgBefore,homeThirdDownConversionsBefore,homeThirdDownConversionsAvgBefore,homeThirdDownAttemptsBefore,homeThirdDownAttemptsAvgBefore,homeFourthDownConversionsBefore,homeFourthDownConversionsAvgBefore,homeFourthDownAttemptsBefore,homeFourthDownAttemptsAvgBefore,homePenaltiesBefore,homePenaltiesAvgBefore,homePenaltyYardsBefore,homePenaltyYardsAvgBefore,homePossessionSecondsBefore,homePossessionSecondsAvgBefore,homeTurnoversBefore,homeTurnoversAvgBefore,homeFumblesLostBefore,homeFumblesLostAvgBefore,homeInterceptionsBefore,homeInterceptionsAvgBefore,homeSacksBefore,homeSacksAvgBefore,homeQbHurriesBefore,homeQbHurriesAvgBefore,homePassesDeflectedBefore,homePassesDeflectedAvgBefore,homeTacklesForLossBefore,homeTacklesForLossAvgBefore,homeDefensiveTDsBefore,homeDefensiveTDsAvgBefore,homePointDifferentialBefore,homePointDifferentialAvgBefore,homeCompletionPctBefore,homeThirdDownPctBefore,homeFourthDownPctBefore,homeYardsPerRushAttemptBefore,homeYardsPerPassAttemptBefore,awayGamesBefore,awayWinsBefore,awayWinPctBefore,awayPointsForBefore,awayPointsForAvgBefore,awayPointsAgainstBefore,awayPointsAgainstAvgBefore,awayRushingYardsBefore,awayRushingYardsAvgBefore,awayRushingAttemptsBefore,awayRushingAttemptsAvgBefore,awayNetPassingYardsBefore,awayNetPassingYardsAvgBefore,awayPassAttemptsBefore,awayPassAttemptsAvgBefore,awayCompletionsBefore,awayCompletionsAvgBefore,awayTotalYardsBefore,awayTotalYardsAvgBefore,awayFirstDownsBefore,awayFirstDownsAvgBefore,awayRushingTDsBefore,awayRushingTDsAvgBefore,awayPassingTDsBefore,awayPassingTDsAvgBefore,awayThirdDownConversionsBefore,awayThirdDownConversionsAvgBefore,awayThirdDownAttemptsBefore,awayThirdDownAttemptsAvgBefore,awayFourthDownConversionsBefore,awayFourthDownConversionsAvgBefore,awayFourthDownAttemptsBefore,awayFourthDownAttemptsAvgBefore,awayPenaltiesBefore,awayPenaltiesAvgBefore,awayPenaltyYardsBefore,awayPenaltyYardsAvgBefore,awayPossessionSecondsBefore,awayPossessionSecondsAvgBefore,awayTurnoversBefore,awayTurnoversAvgBefore,awayFumblesLostBefore,awayFumblesLostAvgBefore,awayInterceptionsBefore,awayInterceptionsAvgBefore,awaySacksBefore,awaySacksAvgBefore,awayQbHurriesBefore,awayQbHurriesAvgBefore,awayPassesDeflectedBefore,awayPassesDeflectedAvgBefore,awayTacklesForLossBefore,awayTacklesForLossAvgBefore,awayDefensiveTDsBefore,awayDefensiveTDsAvgBefore,awayPointDifferentialBefore,awayPointDifferentialAvgBefore,awayCompletionPctBefore,awayThirdDownPctBefore,awayFourthDownPctBefore,awayYardsPerRushAttemptBefore,awayYardsPerPassAttemptBefore
915,400763639,2015,9,regular,North Texas,Conference USA,home,30,1,3,34.0,0.0,2.0,0,45.0,0.0,2.0,4.0,,,,22:24,0,1,1,8-80,7.0,38,267,4.7,11-22,104,371,0-0,4-10,20,2015-10-31 23:00:00+00:00,True,North Texas,UTSA,30,23,UTSA,30,23,7,1,11,22,0.5,4,10,0.4,0,0,,8,80,1344.0,,,,,,,,7,0,115,16.428571428571427,331,47.285714285714285,1143,163.28571428571428,260,37.142857142857146,1283,183.28571428571428,257,36.714285714285715,114,16.285714285714285,2426,346.57142857142856,142,20.285714285714285,3,0.42857142857142855,10,1.4285714285714286,39,5.571428571428571,115,16.428571428571427,9,1.2857142857142858,16,2.2857142857142856,42,6.0,359,51.285714285714285,10678.0,1525.4285714285713,15,2.142857142857143,7,1.0,8,1.1428571428571428,,,,,,,,,,,-216,-30.857142857142858,0.44357976653696496,0.3391304347826087,0.5625,4.3961538461538465,4.992217898832685,0.0,16.0,50.333333333333336,-34.333333333333336,162.66666666666666,159.33333333333334,322.0,,,,,1.3333333333333333,15.6,52.4,-36.8,171.2,170.4,341.6,,,,,1.6,0.0,0.0,True,False,3,0,0.0,59,19.666666666666668,159,53.0,454,151.33333333333334,93,31.0,653,217.66666666666666,111,37.0,52,17.333333333333332,1107,369.0,55,18.333333333333332,1,0.3333333333333333,7,2.3333333333333335,16,5.333333333333333,44,14.666666666666666,3,1.0,6,2.0,17,5.666666666666667,156,52.0,4239.0,1413.0,6,2.0,4,1.3333333333333333,2,0.6666666666666666,,,,,,,,,,,-100,-33.333333333333336,0.46846846846846846,0.36363636363636365,0.5,4.881720430107527,5.882882882882883,4,0,0.0,56,14.0,172,43.0,689,172.25,167,41.75,630,157.5,146,36.5,62,15.5,1319,329.75,87,21.75,2,0.5,3,0.75,23,5.75,71,17.75,6,1.5,10,2.5,25,6.25,203,50.75,6439.0,1609.75,9,2.25,3,0.75,6,1.5,,,,,,,,,,,-116,-29.0,0.4246575342465753,0.323943661971831,0.6,4.125748502994012,4.315068493150685
916,400763644,2015,10,regular,North Texas,Conference USA,away,13,2,0,37.0,0.0,1.0,2,204.0,0.0,9.0,1.0,0.0,0.0,1.0,32:53,1,3,4,3-35,2.3,36,82,5.2,25-45,234,316,3-5,6-17,20,2015-11-07 20:30:00+00:00,True,Louisiana Tech,North Texas,56,13,Louisiana Tech,13,56,-43,0,25,45,0.5555555555555556,6,17,0.35294117647058826,3,5,0.6,3,35,1973.0,,,,,,,,8,1,145,18.125,354,44.25,1410,176.25,298,37.25,1387,173.375,279,34.875,125,15.625,2797,349.625,162,20.25,6,0.75,10,1.25,43,5.375,125,15.625,9,1.125,16,2.0,50,6.25,439,54.875,12022.0,1502.75,16,2.0,8,1.0,8,1.0,,,,,,,,,,,-209,-26.125,0.44802867383512546,0.344,0.5625,4.731543624161074,4.971326164874552,0.125,23.666666666666668,36.0,-12.333333333333334,226.33333333333334,153.33333333333334,379.6666666666667,,,,,1.3333333333333333,18.4,44.6,-26.2,188.0,156.6,344.6,,,,,1.2,0.3333333333333333,0.2,False,True,4,1,0.25,89,22.25,182,45.5,721,180.25,131,32.75,757,189.25,133,33.25,63,15.75,1478,369.5,75,18.75,4,1.0,7,1.75,20,5.0,54,13.5,3,0.75,6,1.5,25,6.25,236,59.0,5583.0,1395.75,7,1.75,5,1.25,2,0.5,,,,,,,,,,,-93,-23.25,0.47368421052631576,0.37037037037037035,0.5,5.5038167938931295,5.69172932330827,4,0,0.0,56,14.0,172,43.0,689,172.25,167,41.75,630,157.5,146,36.5,62,15.5,1319,329.75,87,21.75,2,0.5,3,0.75,23,5.75,71,17.75,6,1.5,10,2.5,25,6.25,203,50.75,6439.0,1609.75,9,2.25,3,0.75,6,1.5,,,,,,,,,,,-116,-29.0,0.4246575342465753,0.323943661971831,0.6,4.125748502994012,4.315068493150685
917,400603935,2015,11,regular,North Texas,Conference USA,away,0,0,0,4.0,0.0,1.0,0,33.0,0.0,2.0,,0.0,0.0,1.0,30:59,0,0,0,5-35,2.9,32,92,4.1,13-26,107,199,0-2,2-12,14,2015-11-14 17:00:00+00:00,True,Tennessee,North Texas,24,0,Tennessee,0,24,-24,0,13,26,0.5,2,12,0.16666666666666666,0,2,0.0,5,35,1859.0,,,,,,,,9,1,158,17.555555555555557,410,45.55555555555556,1492,165.77777777777777,334,37.111111111111114,1621,180.11111111111111,324,36.0,150,16.666666666666668,3113,345.8888888888889,182,20.22222222222222,6,0.6666666666666666,12,1.3333333333333333,49,5.444444444444445,142,15.777777777777779,12,1.3333333333333333,21,2.3333333333333335,53,5.888888888888889,474,52.666666666666664,13995.0,1555.0,20,2.2222222222222223,11,1.2222222222222223,9,1.0,,,,,,,,,,,-252,-28.0,0.46296296296296297,0.34507042253521125,0.5714285714285714,4.467065868263473,5.003086419753086,0.1111111111111111,18.666666666666668,36.333333333333336,-17.666666666666668,186.0,155.33333333333334,341.3333333333333,,,,,2.0,18.2,46.0,-27.8,167.4,163.2,330.6,,,,,1.8,0.3333333333333333,0.2,False,True,4,1,0.25,89,22.25,182,45.5,721,180.25,131,32.75,757,189.25,133,33.25,63,15.75,1478,369.5,75,18.75,4,1.0,7,1.75,20,5.0,54,13.5,3,0.75,6,1.5,25,6.25,236,59.0,5583.0,1395.75,7,1.75,5,1.25,2,0.5,,,,,,,,,,,-93,-23.25,0.47368421052631576,0.37037037037037035,0.5,5.5038167938931295,5.69172932330827,5,0,0.0,69,13.8,228,45.6,771,154.2,203,40.6,864,172.8,191,38.2,87,17.4,1635,327.0,107,21.4,2,0.4,5,1.0,29,5.8,88,17.6,9,1.8,15,3.0,28,5.6,238,47.6,8412.0,1682.4,13,2.6,6,1.2,7,1.4,,,,,,,,,,,-159,-31.8,0.45549738219895286,0.32954545454545453,0.6,3.7980295566502464,4.523560209424084
918,400763655,2015,12,regular,North Texas,Conference USA,away,7,1,1,1.0,0.0,1.0,0,112.0,0.0,4.0,1.0,5.0,0.0,1.0,28:48,1,2,3,6-52,4.9,39,191,4.8,17-28,133,324,0-2,4-12,18,2015-11-21 17:00:00+00:00,True,Middle Tennessee,North Texas,41,7,Middle Tennessee,7,41,-34,0,17,28,0.6071428571428571,4,12,0.3333333333333333,0,2,0.0,6,52,1728.0,,,,,,,,10,1,158,15.8,434,43.4,1584,158.4,366,36.6,1728,172.8,350,35.0,163,16.3,3312,331.2,196,19.6,6,0.6,12,1.2,51,5.1,154,15.4,12,1.2,23,2.3,58,5.8,509,50.9,15854.0,1585.4,20,2.0,11,1.1,9,0.9,,,,,,,,,,,-276,-27.6,0.4657142857142857,0.33116883116883117,0.5217391304347826,4.327868852459017,4.937142857142857,0.1,14.333333333333334,34.333333333333336,-20.0,147.0,148.33333333333334,295.3333333333333,,,,,1.6666666666666667,16.8,37.6,-20.8,170.6,160.2,330.8,,,,,1.6,0.3333333333333333,0.2,False,True,4,1,0.25,89,22.25,182,45.5,721,180.25,131,32.75,757,189.25,133,33.25,63,15.75,1478,369.5,75,18.75,4,1.0,7,1.75,20,5.0,54,13.5,3,0.75,6,1.5,25,6.25,236,59.0,5583.0,1395.75,7,1.75,5,1.25,2,0.5,,,,,,,,,,,-93,-23.25,0.47368421052631576,0.37037037037037035,0.5,5.5038167938931295,5.69172932330827,6,0,0.0,69,11.5,252,42.0,863,143.83333333333334,235,39.166666666666664,971,161.83333333333334,217,36.166666666666664,100,16.666666666666668,1834,305.6666666666667,121,20.166666666666668,2,0.3333333333333333,5,0.8333333333333334,31,5.166666666666667,100,16.666666666666668,9,1.5,17,2.8333333333333335,33,5.5,273,45.5,10271.0,1711.8333333333333,13,2.1666666666666665,6,1.0,7,1.1666666666666667,,,,,,,,,,,-183,-30.5,0.4608294930875576,0.31,0.5294117647058824,3.6723404255319148,4.474654377880184
919,400763660,2015,13,regular,North Texas,Conference USA,home,17,5,0,52.0,1.0,5.0,0,66.0,0.0,3.0,5.0,,,,26:13,1,1,2,10-120,4.2,31,129,2.6,10-29,76,205,0-2,4-16,10,2015-11-28 20:30:00+00:00,True,North Texas,UTEP,17,20,UTEP,17,20,-3,0,10,29,0.3448275862068966,4,16,0.25,0,2,0.0,10,120,1573.0,,,,,,,,11,1,165,15.0,475,43.18181818181818,1775,161.36363636363637,405,36.81818181818182,1861,169.1818181818182,378,34.36363636363637,180,16.363636363636363,3636,330.54545454545456,214,19.454545454545453,7,0.6363636363636364,12,1.0909090909090908,55,5.0,166,15.090909090909092,12,1.0909090909090908,25,2.272727272727273,64,5.818181818181818,561,51.0,17582.0,1598.3636363636363,23,2.090909090909091,13,1.1818181818181819,10,0.9090909090909091,,,,,,,,,,,-310,-28.181818181818183,0.47619047619047616,0.3313253012048193,0.48,4.382716049382716,4.923280423280423,0.09090909090909091,6.666666666666667,40.333333333333336,-33.666666666666664,121.66666666666667,158.0,279.6666666666667,,,,,2.3333333333333335,12.6,34.8,-22.2,168.2,141.2,309.4,,,,,1.8,0.0,0.2,True,False,4,1,0.25,89,22.25,182,45.5,721,180.25,131,32.75,757,189.25,133,33.25,63,15.75,1478,369.5,75,18.75,4,1.0,7,1.75,20,5.0,54,13.5,3,0.75,6,1.5,25,6.25,236,59.0,5583.0,1395.75,7,1.75,5,1.25,2,0.5,,,,,,,,,,,-93,-23.25,0.47368421052631576,0.37037037037037035,0.5,5.5038167938931295,5.69172932330827,7,0,0.0,76,10.857142857142858,293,41.857142857142854,1054,150.57142857142858,274,39.142857142857146,1104,157.71428571428572,245,35.0,117,16.714285714285715,2158,308.2857142857143,139,19.857142857142858,3,0.42857142857142855,5,0.7142857142857143,35,5.0,112,16.0,9,1.2857142857142858,19,2.7142857142857144,39,5.571428571428571,325,46.42857142857143,11999.0,1714.142857142857,16,2.2857142857142856,8,1.1428571428571428,8,1.1428571428571428,,,,,,,,,,,-217,-31.0,0.4775510204081633,0.3125,0.47368421052631576,3.846715328467153,4.506122448979592
920,400757024,2015,3,regular,Northern Arizona,Big Sky,away,13,0,0,,,,1,129.0,0.0,6.0,7.0,,,,35:57,3,0,3,6-55,1.7,43,75,10.4,16-26,271,346,0-0,7-19,14,2015-09-20 03:00:00+00:00,True,Arizona,Northern Arizona,77,13,Arizona,13,77,-64,0,16,26,0.6153846153846154,7,19,0.3684210526315789,0,0,,6,55,2157.0,,,,,,,,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
921,400787115,2015,1,regular,Northern Illinois,Mid-American,home,38,0,3,13.0,0.0,1.0,2,118.0,0.0,5.0,8.0,0.0,0.0,1.0,24:26,0,0,0,7-55,4.4,42,185,13.8,21-26,360,545,0-2,6-13,24,2015-09-05 23:30:00+00:00,True,Northern Illinois,UNLV,38,30,UNLV,38,30,8,1,21,26,0.8076923076923077,6,13,0.46153846153846156,0,2,0.0,7,55,1466.0,,,,,,,,0,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
922,400787307,2015,2,regular,Northern Illinois,Mid-American,home,57,0,3,40.0,0.0,3.0,4,83.0,0.0,4.0,9.0,42.0,1.0,3.0,26:54,0,2,2,5-58,5.9,43,254,9.5,31-41,389,643,1-1,5-13,30,2015-09-12 19:30:00+00:00,True,Northern Illinois,Murray State,57,26,Murray State,57,26,31,1,31,41,0.7560975609756098,5,13,0.38461538461538464,1,1,1.0,5,58,1614.0,,,,,,,,1,1,38,38.0,30,30.0,185,185.0,42,42.0,360,360.0,26,26.0,21,21.0,545,545.0,24,24.0,3,3.0,2,2.0,6,6.0,13,13.0,0,0.0,2,2.0,7,7.0,55,55.0,1466.0,1466.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,8,8.0,0.8076923076923077,0.46153846153846156,0.0,4.404761904761905,13.846153846153847,1.0,38.0,30.0,8.0,185.0,360.0,545.0,,,,,0.0,38.0,30.0,8.0,185.0,360.0,545.0,,,,,0.0,1.0,1.0,True,False,1,1,1.0,38,38.0,30,30.0,185,185.0,42,42.0,360,360.0,26,26.0,21,21.0,545,545.0,24,24.0,3,3.0,2,2.0,6,6.0,13,13.0,0,0.0,2,2.0,7,7.0,55,55.0,1466.0,1466.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,8,8.0,0.8076923076923077,0.46153846153846156,0.0,4.404761904761905,13.846153846153847,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
923,400763514,2015,3,regular,Northern Illinois,Mid-American,away,13,2,1,,,,0,35.0,0.0,2.0,7.0,64.0,0.0,3.0,32:26,2,0,2,4-26,2.6,43,110,2.6,14-31,80,190,0-2,6-20,10,2015-09-19 19:30:00+00:00,True,Ohio State,Northern Illinois,20,13,Ohio State,13,20,-7,0,14,31,0.45161290322580644,6,20,0.3,0,2,0.0,4,26,1946.0,,,,,,,,2,2,95,47.5,56,28.0,439,219.5,85,42.5,749,374.5,67,33.5,52,26.0,1188,594.0,54,27.0,6,3.0,6,3.0,11,5.5,26,13.0,1,0.5,3,1.5,12,6.0,113,56.5,3080.0,1540.0,2,1.0,2,1.0,0,0.0,,,,,,,,,,,39,19.5,0.7761194029850746,0.4230769230769231,0.3333333333333333,5.1647058823529415,11.17910447761194,1.0,47.5,28.0,19.5,219.5,374.5,594.0,,,,,1.0,47.5,28.0,19.5,219.5,374.5,594.0,,,,,1.0,1.0,1.0,False,True,2,2,1.0,95,47.5,56,28.0,439,219.5,85,42.5,749,374.5,67,33.5,52,26.0,1188,594.0,54,27.0,6,3.0,6,3.0,11,5.5,26,13.0,1,0.5,3,1.5,12,6.0,113,56.5,3080.0,1540.0,2,1.0,2,1.0,0,0.0,,,,,,,,,,,39,19.5,0.7761194029850746,0.4230769230769231,0.3333333333333333,5.1647058823529415,11.17910447761194,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0.0,,0,,0,,0,,,,,,,,,,,,0,,,,,,
924,400756932,2015,4,regular,Northern Illinois,Mid-American,away,14,0,1,7.0,0.0,1.0,0,127.0,1.0,4.0,2.0,79.0,0.0,1.0,22:09,1,1,2,7-45,2.3,31,72,3.2,11-25,81,153,0-1,3-14,10,2015-09-26 17:00:00+00:00,True,Boston College,Northern Illinois,17,14,Boston College,14,17,-3,0,11,25,0.44,3,14,0.21428571428571427,0,1,0.0,7,45,1329.0,,,,,,,,3,2,108,36.0,76,25.333333333333332,549,183.0,128,42.666666666666664,829,276.3333333333333,98,32.666666666666664,66,22.0,1378,459.3333333333333,64,21.333333333333332,7,2.3333333333333335,6,2.0,17,5.666666666666667,46,15.333333333333334,1,0.3333333333333333,5,1.6666666666666667,16,5.333333333333333,139,46.333333333333336,5026.0,1675.3333333333333,4,1.3333333333333333,2,0.6666666666666666,2,0.6666666666666666,,,,,,,,,,,32,10.666666666666666,0.673469387755102,0.3695652173913043,0.2,4.2890625,8.459183673469388,0.6666666666666666,36.0,25.333333333333332,10.666666666666666,183.0,276.3333333333333,459.3333333333333,,,,,1.3333333333333333,36.0,25.333333333333332,10.666666666666666,183.0,276.3333333333333,459.3333333333333,,,,,1.3333333333333333,0.6666666666666666,0.6666666666666666,False,True,2,2,1.0,95,47.5,56,28.0,439,219.5,85,42.5,749,374.5,67,33.5,52,26.0,1188,594.0,54,27.0,6,3.0,6,3.0,11,5.5,26,13.0,1,0.5,3,1.5,12,6.0,113,56.5,3080.0,1540.0,2,1.0,2,1.0,0,0.0,,,,,,,,,,,39,19.5,0.7761194029850746,0.4230769230769231,0.3333333333333333,5.1647058823529415,11.17910447761194,1,0,0.0,13,13.0,20,20.0,110,110.0,43,43.0,80,80.0,31,31.0,14,14.0,190,190.0,10,10.0,1,1.0,0,0.0,6,6.0,20,20.0,0,0.0,2,2.0,4,4.0,26,26.0,1946.0,1946.0,2,2.0,0,0.0,2,2.0,,,,,,,,,,,-7,-7.0,0.45161290322580644,0.3,0.0,2.558139534883721,2.5806451612903225
925,400787315,2015,5,regular,Northern Illinois,Mid-American,away,19,0,2,39.0,0.0,3.0,0,99.0,0.0,3.0,7.0,18.0,0.0,1.0,30:59,1,3,4,8-69,3.6,59,211,3.5,12-30,105,316,4-7,6-20,17,2015-10-03 19:00:00+00:00,True,Central Michigan,Northern Illinois,29,19,Central Michigan,19,29,-10,0,12,30,0.4,6,20,0.3,4,7,0.5714285714285714,8,69,1859.0,,,,,,,,4,2,122,30.5,93,23.25,621,155.25,159,39.75,910,227.5,123,30.75,77,19.25,1531,382.75,74,18.5,8,2.0,6,1.5,20,5.0,60,15.0,1,0.25,6,1.5,23,5.75,184,46.0,6355.0,1588.75,6,1.5,3,0.75,3,0.75,,,,,,,,,,,29,7.25,0.6260162601626016,0.3333333333333333,0.16666666666666666,3.9056603773584904,7.3983739837398375,0.5,28.0,21.0,7.0,145.33333333333334,183.33333333333334,328.6666666666667,,,,,2.0,30.5,23.25,7.25,155.25,227.5,382.75,,,,,1.5,0.3333333333333333,0.5,False,True,2,2,1.0,95,47.5,56,28.0,439,219.5,85,42.5,749,374.5,67,33.5,52,26.0,1188,594.0,54,27.0,6,3.0,6,3.0,11,5.5,26,13.0,1,0.5,3,1.5,12,6.0,113,56.5,3080.0,1540.0,2,1.0,2,1.0,0,0.0,,,,,,,,,,,39,19.5,0.7761194029850746,0.4230769230769231,0.3333333333333333,5.1647058823529415,11.17910447761194,2,0,0.0,27,13.5,37,18.5,182,91.0,74,37.0,161,80.5,56,28.0,25,12.5,343,171.5,20,10.0,2,1.0,0,0.0,9,4.5,34,17.0,0,0.0,3,1.5,11,5.5,71,35.5,3275.0,1637.5,4,2.0,1,0.5,3,1.5,,,,,,,,,,,-10,-5.0,0.44642857142857145,0.2647058823529412,0.0,2.4594594594594597,2.875
926,400787324,2015,6,regular,Northern Illinois,Mid-American,home,59,0,6,-3.0,0.0,2.0,2,88.0,0.0,6.0,11.0,20.0,0.0,1.0,31:28,0,1,1,5-60,4.6,59,273,11.3,29-32,363,636,0-0,11-14,35,2015-10-10 19:30:00+00:00,True,Northern Illinois,Ball State,59,41,Ball State,59,41,18,1,29,32,0.90625,11,14,0.7857142857142857,0,0,,5,60,1888.0,,,,,,,,5,2,141,28.2,122,24.4,832,166.4,218,43.6,1015,203.0,153,30.6,89,17.8,1847,369.4,91,18.2,10,2.0,6,1.2,26,5.2,80,16.0,5,1.0,13,2.6,31,6.2,253,50.6,8214.0,1642.8,10,2.0,6,1.2,4,0.8,,,,,,,,,,,19,3.8,0.5816993464052288,0.325,0.38461538461538464,3.81651376146789,6.633986928104576,0.4,15.333333333333334,22.0,-6.666666666666667,131.0,88.66666666666667,219.66666666666666,,,,,2.6666666666666665,28.2,24.4,3.8,166.4,203.0,369.4,,,,,2.0,0.0,0.4,True,False,2,2,1.0,95,47.5,56,28.0,439,219.5,85,42.5,749,374.5,67,33.5,52,26.0,1188,594.0,54,27.0,6,3.0,6,3.0,11,5.5,26,13.0,1,0.5,3,1.5,12,6.0,113,56.5,3080.0,1540.0,2,1.0,2,1.0,0,0.0,,,,,,,,,,,39,19.5,0.7761194029850746,0.4230769230769231,0.3333333333333333,5.1647058823529415,11.17910447761194,3,0,0.0,46,15.333333333333334,66,22.0,393,131.0,133,44.333333333333336,266,88.66666666666667,86,28.666666666666668,37,12.333333333333334,659,219.66666666666666,37,12.333333333333334,4,1.3333333333333333,0,0.0,15,5.0,54,18.0,4,1.3333333333333333,10,3.3333333333333335,19,6.333333333333333,140,46.666666666666664,5134.0,1711.3333333333333,8,2.6666666666666665,4,1.3333333333333333,4,1.3333333333333333,,,,,,,,,,,-20,-6.666666666666667,0.43023255813953487,0.2777777777777778,0.4,2.954887218045113,3.0930232558139537
