mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__bootstrap,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score,mean_test_log_loss,mean_train_log_loss
15.804845650990805,0.6618700853877293,4.574969530105591,0.12203502713641952,1000,10,2,log2,8,False,"{'model__n_estimators': 1000, 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 8, 'model__bootstrap': False}",-0.5093553829494573,-0.5152542472569719,-0.5483905194725134,-0.5243333832263142,0.017180580186279337,34,-0.38357764526967847,-0.3802071301998147,-0.3583550943025503,-0.37404662325734783,0.011180582980133656,0.5243333832263142,0.37404662325734783
14.596002658208212,1.0315256854412524,3.554835001627604,0.12203620487141859,500,5,2,log2,12,True,"{'model__n_estimators': 500, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 12, 'model__bootstrap': True}",-0.5077999951902425,-0.5139216379245032,-0.5521796587944593,-0.524633763969735,0.019637563812118865,35,-0.28346386426819076,-0.2826325381241824,-0.26257481953430784,-0.276223740642227,0.009657210133611009,0.524633763969735,0.276223740642227
1.4826955795288086,0.06972303910560058,1.5136220455169678,0.65693455544343,300,2,2,log2,8,True,"{'model__n_estimators': 300, 'model__min_samples_split': 2, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 8, 'model__bootstrap': True}",-0.509902270827562,-0.5168666756738762,-0.5490234710889291,-0.5252641391967892,0.01703927077247316,36,-0.4018316988622128,-0.3983331608491873,-0.3758051006976299,-0.39198998680301006,0.011533222901405042,0.5252641391967892,0.39198998680301006
12.175158103307089,0.24288383660216478,3.288389285405477,0.05755597022737615,500,5,1,log2,20,True,"{'model__n_estimators': 500, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 20, 'model__bootstrap': True}",-0.5080749255999396,-0.513567751849395,-0.5595026286614316,-0.5270484353702555,0.023057880528320432,37,-0.2038230631727721,-0.2056957058341044,-0.19212202436298165,-0.20054693112328606,0.006006162839069415,0.5270484353702555,0.20054693112328606
55.40542872746786,0.5399022885488562,4.7555616696675616,0.8524841276911248,1000,5,1,1.0,12,True,"{'model__n_estimators': 1000, 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': 1.0, 'model__max_depth': 12, 'model__bootstrap': True}",-0.5103024974995769,-0.5125987413168274,-0.5664424843286098,-0.529781241048338,0.025940357913985673,38,-0.2347464592173673,-0.23842589837520856,-0.2148285798906215,-0.22933364582773244,0.010366043009397433,0.529781241048338,0.22933364582773244
24.380762815475464,2.627154074507331,5.693732897440593,1.8000419909475471,500,5,2,0.75,20,True,"{'model__n_estimators': 500, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.75, 'model__max_depth': 20, 'model__bootstrap': True}",-0.5114298983145438,-0.5103169907569175,-0.569938106121199,-0.5305616650642201,0.027847055182948353,39,-0.20275224183877996,-0.2067395911796174,-0.1927866574328806,-0.20075949681709263,0.005867956178903714,0.5305616650642201,0.20075949681709263
30.23194392522176,2.4547888270901903,5.283746798833211,0.17790959676023982,750,2,5,0.5,30,False,"{'model__n_estimators': 750, 'model__min_samples_split': 2, 'model__min_samples_leaf': 5, 'model__max_features': 0.5, 'model__max_depth': 30, 'model__bootstrap': False}",-0.5149167544982534,-0.5109050340437841,-0.5745595879888334,-0.5334604588436237,0.029107585352987495,40,-0.17119115758345452,-0.17579074461028596,-0.16477150875990518,-0.1705844703178819,0.004518992642926464,0.5334604588436237,0.1705844703178819
35.739943981170654,0.4376537682353974,5.3680775960286455,0.2813245141223386,750,30,5,0.75,8,False,"{'model__n_estimators': 750, 'model__min_samples_split': 30, 'model__min_samples_leaf': 5, 'model__max_features': 0.75, 'model__max_depth': 8, 'model__bootstrap': False}",-0.5208625623489795,-0.5143932301589798,-0.5718871264459214,-0.5357143063179602,0.02571403963795547,41,-0.37852313996042025,-0.3782455260634686,-0.34885832984764026,-0.36854233195717634,0.013919152791630002,0.5357143063179602,0.36854233195717634
24.21656934420268,0.1465307856306367,6.19433609644572,0.5285010836345314,500,2,15,0.75,16,False,"{'model__n_estimators': 500, 'model__min_samples_split': 2, 'model__min_samples_leaf': 15, 'model__max_features': 0.75, 'model__max_depth': 16, 'model__bootstrap': False}",-0.5241568697356287,-0.5102388153192393,-0.5803909099715069,-0.538262198342125,0.030326548516089645,42,-0.3213085809223284,-0.3249889419163352,-0.3066649004913662,-0.31765414111000995,0.007914493931700616,0.538262198342125,0.31765414111000995
36.86905964215597,0.18295706718276356,0.6729459762573242,0.15458226128676247,500,5,2,0.75,12,False,"{'model__n_estimators': 500, 'model__min_samples_split': 5, 'model__min_samples_leaf': 2, 'model__max_features': 0.75, 'model__max_depth': 12, 'model__bootstrap': False}",-0.5312653654273105,-0.5299418756216313,-0.5937990123503265,-0.5516687511330894,0.02979549282459688,43,-0.16154753567750932,-0.16705275468621927,-0.13888040785004954,-0.1558268994045927,0.012191924679601594,0.5516687511330894,0.1558268994045927
