,matchup_completionsAvgBefore,matchup_passAttemptsAvgBefore,matchup_netPassingYardsAvgBefore,matchup_passingTDsAvgBefore,matchup_yardsPerPassAttemptBefore,matchup_rushingAttemptsAvgBefore,matchup_rushingYardsAvgBefore,matchup_rushingTDsAvgBefore,matchup_yardsPerRushAttemptBefore,matchup_totalYardsAvgBefore,matchup_pointsForAvgBefore,matchup_pointsAgainstAvgBefore,matchup_pointDifferentialAvgBefore,matchup_winPctBefore,matchup_turnoversAvgBefore,matchup_interceptionsAvgBefore,matchup_fumblesLostAvgBefore,matchup_firstDownsAvgBefore,matchup_possessionSecondsAvgBefore,matchup_thirdDownAttemptsAvgBefore,matchup_thirdDownConversionsAvgBefore,matchup_thirdDownPctBefore,matchup_fourthDownAttemptsAvgBefore,matchup_fourthDownConversionsAvgBefore,matchup_fourthDownPctBefore,matchup_penaltiesAvgBefore,matchup_penaltyYardsAvgBefore,matchup_sacksAvgBefore,matchup_tacklesForLossAvgBefore,matchup_qbHurriesAvgBefore,matchup_passesDeflectedAvgBefore,matchup_pointsForAvgLast3,matchup_pointsForAvgLast5,matchup_pointsAgainstAvgLast3,matchup_pointsAgainstAvgLast5,matchup_pointDifferentialAvgLast3,matchup_pointDifferentialAvgLast5,matchup_netPassingYardsAvgLast3,matchup_netPassingYardsAvgLast5,matchup_rushingYardsAvgLast3,matchup_rushingYardsAvgLast5,matchup_totalYardsAvgLast3,matchup_totalYardsAvgLast5,matchup_turnoversAvgLast3,matchup_turnoversAvgLast5,matchup_sacksAvgLast3,matchup_sacksAvgLast5,matchup_tacklesForLossAvgLast3,matchup_tacklesForLossAvgLast5,matchup_qbHurriesAvgLast3,matchup_qbHurriesAvgLast5,matchup_passesDeflectedAvgLast3,matchup_passesDeflectedAvgLast5,matchup_offensePPA,matchup_offenseSuccessRate,matchup_offenseExplosiveness,matchup_defensePPA,matchup_defenseSuccessRate,matchup_defenseExplosiveness,matchup_elo
matchup_thirdDownPctBefore,0.18824306205213248,0.02344957719839816,0.31590319446018506,0.35141631323180356,0.4456679256107985,0.27415377744309366,0.41025475060040933,0.471810907211626,0.3909538736954824,0.5913026980153391,0.5813579038298264,-0.2794741195646061,0.5415137918246289,0.46722644800544727,-0.13625248945443172,-0.16401543995431947,-0.025330873731267255,0.6123515646389779,0.27967827864534783,-0.019060418424116023,0.8133325106221396,1.0,-0.23009330596807942,-0.09811854646766496,0.14253534392515116,-0.07430523110644656,-0.024146468888810235,0.09299938745121879,0.019958253677087485,0.060299485100385936,0.020439228602404515,0.519111358560893,0.560308088816118,-0.2326940267742228,-0.2553126125872052,0.4776738911019204,0.5153885277481802,0.28675554000715175,0.3103082878805757,0.3702960158365816,0.39216300346844174,0.5319094511042842,0.5724981756842705,-0.1189687015811668,-0.12986574400817846,0.08443059120195642,0.09274992603555675,0.016003599993637183,0.02159800196237135,0.05494225183653173,0.060862177804799376,0.02955821525404007,0.027567003460825322,0.6364850051093622,0.6691366636852423,0.05863142467204337,-0.15328590900851602,-0.16772619465700717,0.05377635702419254,0.3485326010052488
matchup_fourthDownAttemptsAvgBefore,0.08591035583155385,0.14695309407174215,-0.007488283219089108,-0.04853454543359613,-0.15517707560219543,0.14556539308250588,-0.014600899553073894,-0.05969893225367673,-0.1270645487625225,-0.017731127008273846,-0.1233946375670816,0.20497455015503657,-0.20240410029095074,-0.25024691639400926,0.10539896497642674,0.08465017386668948,0.0670827265166224,0.06314142855461316,0.09655083159811188,0.30766646946625137,-0.022820503945393217,-0.23009330596807942,1.0,0.7938821214620374,0.039655496104985526,-0.02378413142615225,-0.03464251095304583,-0.06313367379605567,-0.037744513212775964,-0.053648916616109904,-0.07803340377051074,-0.11911592757497255,-0.12457015280741557,0.17652007469777004,0.19666472418951855,-0.18558724267445645,-0.1995110080163761,-0.008313752760388832,-0.010509006496318416,-0.023188633526212733,-0.01940596837231864,-0.02504583238942571,-0.024101928134634364,0.0907184259320168,0.10229578524747367,-0.07107673157574262,-0.07259420978107342,-0.04714533058539648,-0.04743733708517297,-0.04663899227530385,-0.054159902916298616,-0.07195297167222572,-0.07925909494517097,-0.15131788091252205,-0.13879414356829126,0.02377332099905339,0.14011015566917676,0.10885576352412374,0.07850115855932191,-0.20559016389205978
matchup_fourthDownConversionsAvgBefore,0.08208543758524714,0.07946582028973172,0.03576947357296813,0.03697786730432779,-0.004274962473772101,0.20733990435712954,0.09570451303677471,0.09274650980190959,-0.01704846382796333,0.10479654784320877,0.06887881700154327,0.08475178028024419,-0.006618464411164827,-0.043501869169365964,0.026224869045754787,0.00889322161176913,0.030376971234063594,0.18020051426615216,0.18119838234328794,0.2366472149387027,0.050095092230698794,-0.09811854646766496,0.7938821214620374,1.0,0.5405057119942838,-0.050921374438367535,-0.04039083908307429,-0.016721524080446415,-0.028830504709355085,-0.003830950626639775,-0.0446570442183369,0.05322478016146717,0.06007810797172197,0.06657003049972429,0.08102006098153898,-0.0068261375723526795,-0.010537287457620637,0.03191061370443432,0.03305820480619041,0.07648155445560087,0.08477294845091236,0.08657595160283736,0.09426077531129004,0.022253760807590017,0.02474932838099378,-0.020615776249931595,-0.022333584698291345,-0.03514176621010578,-0.038961555449255315,-0.005418060829592769,-0.009314882837082317,-0.03797742696256318,-0.048744887094390926,0.057081833258198066,0.040408830834771675,0.037640033254922454,0.08727732756600151,0.06376402123632172,0.07147888719001051,-0.044992067586218404
matchup_fourthDownPctBefore,0.03334543581671304,-0.04046931656191922,0.07916368133348578,0.13247660009415957,0.18250761856657893,0.13978888494856526,0.17525244747801555,0.2229622090367565,0.14836537521300128,0.20379237991735905,0.27163427055285216,-0.10740236686449313,0.2390985925207852,0.23960096024907906,-0.08732724584017268,-0.09679322601621843,-0.025601012135573944,0.21221592608581033,0.16397748961438047,-0.017391024307817287,0.10942669379540862,0.14253534392515116,0.039655496104985526,0.5405057119942838,1.0,-0.0414999216555021,-0.012137644168119932,0.054444498735709834,0.00917423322244399,0.04843327036855218,0.025083239309031478,0.24201944474890663,0.2600682070722349,-0.10278266835512473,-0.10459462880487047,0.21918086136454598,0.2307762265282294,0.07411620709752774,0.07865654131909997,0.1575446520081855,0.16542352142339015,0.1854267978357316,0.1961602568162493,-0.07303610409873178,-0.0814637518780051,0.06000215276073829,0.05813558917814929,0.014406721265517645,0.007692939050789906,0.04655422351058357,0.044304248441625546,0.0333330277285395,0.02478833622274157,0.28334987306183024,0.2526983293992724,0.02983905410948171,-0.039623862983411286,-0.06479683850356874,0.06117461917708784,0.19323060503821712
matchup_penaltiesAvgBefore,0.1430222456052704,0.15774797075486469,0.1589841858615624,0.09177737578216615,-0.0078092826173700195,-0.06417251939016375,-0.01013374728447782,-0.056578729746334114,0.03839994930141655,0.13121692777460342,0.03377893093315831,0.06603658687940064,-0.017948237807875935,-0.012738235952129768,0.05073378826473467,0.058736078558022486,0.012058329524388262,0.08505640352221136,-0.037044214370359936,0.07120759349905377,-0.026362295966719188,-0.07430523110644656,-0.02378413142615225,-0.050921374438367535,-0.0414999216555021,1.0,0.9156304075012284,0.007534661870821085,0.1107878022029288,0.06559946010832662,0.07252289253675545,0.01751064192468306,0.026863306286773702,0.0461754803878017,0.05826996028413258,-0.01722518454001407,-0.01810985230372774,0.1313057289336896,0.1458310876523849,-0.013237309353459235,-0.008953476939222698,0.10177135552925098,0.1195635381932836,0.044166914254156385,0.045320958378923824,0.014800318828494027,0.015519919494662306,0.09946896277229027,0.11010807346843293,0.057619617163440266,0.06450400408607733,0.06729115067781863,0.07218049225294658,0.030107010890610773,-0.022835804911314917,0.0851299233830697,-0.05414810479936611,-0.061301409497953784,0.035912844927411446,-0.005769008105724788
matchup_penaltyYardsAvgBefore,0.14068510794185357,0.14375213550078947,0.1737759467960092,0.1050694211718947,0.03768627680340686,-0.031228825283954893,0.033547536490954905,0.00239624714341793,0.08101572799306196,0.17772961457149894,0.08935694211388354,0.046941598837308036,0.029247880612575244,0.030139093152699258,0.03381394872835233,0.04573614710057061,0.0006269498155749153,0.13091437570981343,-0.02045165684465563,0.05393766469667922,0.005733521868482997,-0.024146468888810235,-0.03464251095304583,-0.04039083908307429,-0.012137644168119932,0.9156304075012284,1.0,0.021956588083058736,0.10340008532190804,0.06406873780388105,0.07123594543769295,0.06535407004187306,0.0794367027541169,0.027933662357078937,0.040401213558869054,0.024821909890819456,0.02656702126703874,0.14341824328303074,0.15929924648328564,0.025882030717821476,0.0329250927186447,0.14245491046358996,0.16367448717445282,0.029713746085786915,0.02933438108940792,0.028449696854534953,0.0325389602411626,0.0985435721623452,0.11046861362458377,0.056855215070076154,0.06433707999678537,0.07526279639631862,0.07946589983428182,0.08251085944523333,0.031649012183641335,0.0929840443876634,-0.06136889780854139,-0.07491320495150601,0.05783187780918014,0.011846887052951777
matchup_sacksAvgBefore,0.045195021203064366,0.0031376660689131364,0.09262206833849246,0.1264198713124158,0.12430792930633752,0.0748534467977116,0.11602953979991017,0.1596259303854767,0.12210298204278525,0.17017979226073265,0.24280347842904104,-0.271847226035636,0.31932388861768196,0.3395966762664336,-0.09133281866479351,-0.08175851298555195,-0.04867704634277476,0.11738084770024311,0.0736216629921474,-0.0227337882974337,0.06564974004722204,0.09299938745121879,-0.06313367379605567,-0.016721524080446415,0.054444498735709834,0.007534661870821085,0.021956588083058736,1.0,0.5775452487559043,0.1586965418374757,0.09955419867449036,0.21301020911236337,0.22994811109423152,-0.24296425891621004,-0.2614001043364384,0.2870161258371122,0.30661324228513054,0.08022855165481065,0.086054301112273,0.09989169121461702,0.11071211602006324,0.14598219071079058,0.1603738229689096,-0.08775997559689815,-0.09214678244073839,0.8244488107935913,0.9199029735163339,0.4937208964614448,0.5349412749014071,0.10903516139106781,0.12725870306311268,0.05177430601822575,0.06398131564367252,0.14412046068680376,0.12503430670414167,0.06219812313055239,-0.2997934626465648,-0.3273943828458423,0.11138952921399693,0.2489756813110527
matchup_tacklesForLossAvgBefore,0.057351728954348494,0.05517502886419931,0.10943835932081934,0.1609875640423281,0.07235423480699506,0.03009880625489577,0.07549662566696855,0.10887510965362086,0.0976904764373759,0.15369586844934768,0.2213285742005252,-0.23235222428690702,0.28179419212567325,0.22841658095324685,-0.05740774709656127,-0.08494138463266356,0.007137230252147263,0.09371183930036621,-0.09286275487383723,0.021188534317775256,0.02949936952304892,0.019958253677087485,-0.037744513212775964,-0.028830504709355085,0.00917423322244399,0.1107878022029288,0.10340008532190804,0.5775452487559043,1.0,0.16798672399308745,0.1251508233521472,0.1935172770748423,0.2107488501950006,-0.20301006023344845,-0.2235215394518618,0.2498158908405196,0.27124405858574685,0.10231611342793248,0.10546321686730975,0.06289779826490692,0.07191135909189975,0.13610783352383476,0.1471314062158785,-0.0439597623937544,-0.053729254611871384,0.4606989619075909,0.517784448482992,0.8305231574844018,0.9120353419631104,0.11999137487503458,0.1342313793033412,0.06552107051833742,0.07678231386175534,0.1027199386856275,0.05884557540155785,0.08722175991829952,-0.3277778843848646,-0.37009890983661653,0.12122927129273328,0.19062622390091785
matchup_qbHurriesAvgBefore,0.08222391217135497,0.05369068912710778,0.12019127500230334,0.11633379363243254,0.09709492221468463,0.033640876766002116,0.05344421024552532,0.05606575111968492,0.05955356074886107,0.14617342275612855,0.14852806811306968,-0.16734116916928668,0.19596001035727328,0.21171609524136734,0.012029845563339137,0.002834317597514764,0.015334862628092425,0.12052123292760974,0.00953958188724729,0.008620994352435157,0.056946069310802656,0.060299485100385936,-0.053648916616109904,-0.003830950626639775,0.04843327036855218,0.06559946010832662,0.06406873780388105,0.1586965418374757,0.16798672399308745,1.0,0.2919674126704855,0.12475923907445388,0.13767035331089117,-0.14989999333022969,-0.16061453863627828,0.17279210642814444,0.18605179082428813,0.10190492878142599,0.1104780354387974,0.04015632910304674,0.04975468570580834,0.11811991345265115,0.13435266604608473,0.0023298474598296964,0.005990539769704139,0.1282304473046915,0.13881140727584848,0.11806074706781276,0.13223126987668,0.8561641985498015,0.9395027520048926,0.22019249359038326,0.2500973710781332,0.07795847196962238,0.07925934380902847,-0.00603389450018753,-0.18276964587850944,-0.179701151749964,-0.0034928451718045394,0.1474101692045924
matchup_passesDeflectedAvgBefore,0.05179396754289429,0.038409376114996674,0.09997305929401767,0.09102417982964027,0.09271163963472445,0.06851397670260505,0.07863879103040226,0.071345842509463,0.06798450112642761,0.14784630186411832,0.1439643106226854,-0.17607918359430808,0.19827906892332603,0.2078577242246745,0.019531038571199758,-0.04009828477741361,0.07516818111592621,0.1229010114495483,0.010556032822173045,0.02175986031960568,0.029836097023051237,0.020439228602404515,-0.07803340377051074,-0.0446570442183369,0.025083239309031478,0.07252289253675545,0.07123594543769295,0.09955419867449036,0.1251508233521472,0.2919674126704855,1.0,0.12020388643593857,0.13115505567547459,-0.15645792555838473,-0.17043040762132203,0.17390727826569793,0.18783499084229424,0.07750251393413247,0.08744389712848438,0.06607005232658353,0.0739045899244563,0.11737319609133931,0.13306102889593638,0.01784392705892822,0.019549851183728578,0.07905353733714278,0.08147772519625315,0.08046210478363973,0.08510272225071037,0.20898884847205917,0.2471507083084344,0.7966054255631958,0.904510236391137,0.07717781596178878,0.06547212448646393,0.008501372006854831,-0.23185352048405805,-0.19919005030627127,-0.026466830131282523,0.1479849122964629
matchup_pointsForAvgLast3,0.19515744752423744,0.020716866604051042,0.43072126363220475,0.5763310901052183,0.5824103767385129,0.22494645283644976,0.4777530488264949,0.607852330455815,0.526849705545477,0.7434055567803574,0.889210719130286,-0.2650987420549851,0.7307460599949186,0.593379818270744,-0.26112036473075684,-0.2582804815356059,-0.11157677822239254,0.6390610862329943,0.11931194846372652,-0.2729606218558816,0.27763169700249624,0.519111358560893,-0.11911592757497255,0.05322478016146717,0.24201944474890663,0.01751064192468306,0.06535407004187306,0.21301020911236337,0.1935172770748423,0.12475923907445388,0.12020388643593857,1.0,0.9265003690772822,-0.25813268364415365,-0.25854109385103147,0.8028540100331059,0.7528344811783211,0.46652774578526174,0.4440138297021559,0.5411128623132574,0.4980058123510994,0.8177496868874476,0.7701872748139923,-0.27596013993253027,-0.26817792626864456,0.22277513632788343,0.22590399738027991,0.19529157461914737,0.20329623988321235,0.1400199428604499,0.13005703658911788,0.14709983260554083,0.1280631552210561,0.7457168412767876,0.6889945077385234,0.22223932576143204,-0.2592150812122133,-0.2803974624225848,0.0934301628331305,0.483201850936993
matchup_pointsForAvgLast5,0.20966541131370225,0.025938280886573163,0.4632539848769936,0.6223387061270881,0.622074294162043,0.24412151858185974,0.5159552518934214,0.656263455049483,0.567258238735273,0.8012753127014753,0.9588357698334575,-0.2834739856084313,0.7865443244684038,0.6350464187416278,-0.27920245396349774,-0.2785930803757909,-0.11657357278994607,0.6892529346626379,0.1282277178651279,-0.28868092145901997,0.30429792995158755,0.560308088816118,-0.12457015280741557,0.06007810797172197,0.2600682070722349,0.026863306286773702,0.0794367027541169,0.22994811109423152,0.2107488501950006,0.13767035331089117,0.13115505567547459,0.9265003690772822,1.0,-0.25184934200924647,-0.2789127989928806,0.7516749754673198,0.8125050660891594,0.4485801919746074,0.4793923611511801,0.5011682239958629,0.5375440741409635,0.7714919178817919,0.8315587736101303,-0.24687531372746147,-0.2841417815989738,0.21217930039636632,0.2404206531579038,0.19431400771695181,0.22119656500124285,0.13565564179304412,0.14809337141424703,0.13594174819050506,0.1421139864360596,0.801871311577902,0.7377071447239631,0.2450269605981692,-0.27923799405984967,-0.3044789203562915,0.10285392976095663,0.5113281868610757
matchup_pointsAgainstAvgLast3,0.09210400956364642,0.21128254461250076,0.0415189880869349,-0.03767417132445224,-0.20895275636070956,-0.1832214472738323,-0.2316230357972022,-0.22902450123932466,-0.20190221576538328,-0.14155865886271946,-0.24666556429170255,0.8795508938082502,-0.68672621622131,-0.5830935272711968,0.24991196543057395,0.2675872433462712,0.08385237291202444,-0.12362731951021294,-0.24227732186891687,0.17616635696196306,-0.09702679509596748,-0.2326940267742228,0.17652007469777004,0.06657003049972429,-0.10278266835512473,0.0461754803878017,0.027933662357078937,-0.24296425891621004,-0.20301006023344845,-0.14989999333022969,-0.15645792555838473,-0.25813268364415365,-0.25184934200924647,1.0,0.9195122501723919,-0.7832138310724323,-0.7201841637576517,0.06301261528559847,0.05161889779885664,-0.26006730505151127,-0.24611137709497,-0.14792563445088797,-0.14552693994957763,0.2909241601952329,0.27280270478289803,-0.2939145673110267,-0.26919789377391207,-0.24957808282977387,-0.22700668606572041,-0.17297399689314455,-0.16045542096193063,-0.17871367538428445,-0.16880465556777333,-0.24556377214767522,-0.282161643717537,0.0988097151504755,0.7279872144019006,0.6374830286618984,0.2058105806557483,-0.48952917263776313
matchup_pointsAgainstAvgLast5,0.09777776213884852,0.22438391370357097,0.03939700842376342,-0.04399427361171159,-0.22729518274012545,-0.19344452913499718,-0.24889663013414412,-0.24999013809448667,-0.21888390460172383,-0.15662604700687477,-0.27060797076238974,0.9568236726963625,-0.7485121413243748,-0.6334857152840712,0.2679634725361011,0.28589639029568814,0.09105523981677136,-0.13554226394979935,-0.2572176721311936,0.19213613000458216,-0.10801144656045528,-0.2553126125872052,0.19666472418951855,0.08102006098153898,-0.10459462880487047,0.05826996028413258,0.040401213558869054,-0.2614001043364384,-0.2235215394518618,-0.16061453863627828,-0.17043040762132203,-0.25854109385103147,-0.2789127989928806,0.9195122501723919,1.0,-0.7338085514564605,-0.7864336467382439,0.04688615381234571,0.048215907331857766,-0.24479840798034241,-0.26362689531651945,-0.1498349525571868,-0.16196184665722266,0.2644650280415963,0.2879050894922234,-0.2641918080331897,-0.288103653957877,-0.231019967569771,-0.2504712019454058,-0.16260300346419432,-0.1746210221098276,-0.16672686432767694,-0.18517459110313647,-0.26914878339329174,-0.30677069588313516,0.10054668278313195,0.7907095938567289,0.6946883175078877,0.22482409876125076,-0.5256635634165476
matchup_pointDifferentialAvgLast3,0.06875975270285012,-0.1170475549624543,0.25157540778674053,0.39415376326891605,0.5037603249742415,0.2578312111858502,0.4503963108846802,0.5325198844115849,0.4636527133409335,0.5657827205637957,0.7244778785953726,-0.7133690925149035,0.8940525213861834,0.7416980645324066,-0.3222654025442884,-0.33134498070166835,-0.1235510905078607,0.4875652313907305,0.22629147845132672,-0.2843777404238426,0.23854770696987188,0.4776738911019204,-0.18558724267445645,-0.0068261375723526795,0.21918086136454598,-0.01722518454001407,0.024821909890819456,0.2870161258371122,0.2498158908405196,0.17279210642814444,0.17390727826569793,0.8028540100331059,0.7516749754673198,-0.7832138310724323,-0.7338085514564605,1.0,0.9289143513862013,0.26135565534574823,0.2538974684952907,0.5087250008485822,0.4723708410481334,0.6175568532741252,0.5854672300877607,-0.35712391526503723,-0.3409330159025988,0.3247413556212489,0.31150258409853604,0.27969438494383514,0.27091732827217796,0.19685205005154527,0.18271521348040365,0.20495029940103773,0.18658424705554,0.6314506053147063,0.6175303523179214,0.08205063287166993,-0.6160542827723083,-0.5738373310238717,-0.06687526877822816,0.6130540385652659
matchup_pointDifferentialAvgLast5,0.07550670569933549,-0.11952334320364305,0.2740443339303556,0.4269816725318809,0.5380924000720005,0.27445085986296147,0.4829374488789256,0.5738735923209904,0.4977303228534791,0.6104584510091201,0.7809819690516673,-0.7631779480575456,0.9602874459109616,0.7930242655129549,-0.34226016772270895,-0.35274960594412963,-0.1302647116993822,0.5256200209157879,0.23861310514715164,-0.3023058378247134,0.26131409517712983,0.5153885277481802,-0.1995110080163761,-0.010537287457620637,0.2307762265282294,-0.01810985230372774,0.02656702126703874,0.30661324228513054,0.27124405858574685,0.18605179082428813,0.18783499084229424,0.7528344811783211,0.8125050660891594,-0.7201841637576517,-0.7864336467382439,0.9289143513862013,1.0,0.26005884056794965,0.2790660782750123,0.4709421888215827,0.5057703768118489,0.5871702671304553,0.6331787506050075,-0.319337847245372,-0.35754214196334405,0.2968552029218401,0.32953960424169343,0.2652305024398094,0.2943282963090365,0.18593281063454245,0.20123997022885315,0.1886274065812412,0.20380913756397234,0.679148588138533,0.6607145329858239,0.09655056513384483,-0.6596063955968273,-0.6175476607637611,-0.07033723958016293,0.6479249520426631
matchup_netPassingYardsAvgLast3,0.7644896773048642,0.675517986590748,0.9117769506995484,0.6560205900033378,0.4261195102752672,-0.36223862378850485,-0.2455698860387627,-0.028973787647771337,-0.06909120277353939,0.6090305350078552,0.4422219415935447,0.03302407882744682,0.2644183096153267,0.20091347449730987,-0.007277826118835587,0.027952278694428376,-0.042641944427118404,0.5631324236648596,-0.03958193497023625,0.011811393333434478,0.2498835074145143,0.28675554000715175,-0.008313752760388832,0.03191061370443432,0.07411620709752774,0.1313057289336896,0.14341824328303074,0.08022855165481065,0.10231611342793248,0.10190492878142599,0.07750251393413247,0.46652774578526174,0.4485801919746074,0.06301261528559847,0.04688615381234571,0.26135565534574823,0.26005884056794965,1.0,0.9431890703125559,-0.24910791105632596,-0.25189308587927406,0.6603146169789469,0.6238213114149809,0.012549778051542473,-0.0014362876684466785,0.06803456952539252,0.08164947569316718,0.08651471197070949,0.10212393366754846,0.08163340920937816,0.0934496211745244,0.06695802200576251,0.0670797695718488,0.4055286124866513,0.3670231816857771,0.25894713348398485,-0.005250182522231613,-0.048900850449675966,0.09867738405466986,0.1873911333421756
matchup_netPassingYardsAvgLast5,0.8178928216334459,0.7242329720706628,0.9702008121773557,0.6991373808630013,0.4489971234478553,-0.38567087181741994,-0.256776294654809,-0.02577298639155829,-0.06763435545837042,0.6515277118067935,0.47333300532622935,0.034792920078318815,0.28335229479952206,0.21533927653642196,0.00010089632120786519,0.03584184883816782,-0.04015378561417793,0.6044981318437518,-0.041693743051405156,0.010584543916857278,0.26972336914010075,0.3103082878805757,-0.010509006496318416,0.03305820480619041,0.07865654131909997,0.1458310876523849,0.15929924648328564,0.086054301112273,0.10546321686730975,0.1104780354387974,0.08744389712848438,0.4440138297021559,0.4793923611511801,0.05161889779885664,0.048215907331857766,0.2538974684952907,0.2790660782750123,0.9431890703125559,1.0,-0.23912432976626438,-0.26136490735859685,0.6195641197613277,0.6657959731316702,0.019882455890755803,0.007982757792556259,0.07622180544807691,0.08526553713456735,0.09243734733786414,0.10463508507847177,0.08506521180955176,0.1014528114914522,0.07307454170293987,0.07834777851135297,0.4346345294334628,0.3963011423006738,0.27305842111580836,-0.006808486792786867,-0.05176613651771312,0.1002119203821096,0.2010132415272713
matchup_rushingYardsAvgLast3,-0.3857997138125066,-0.47719636814308375,-0.23594578731582147,-0.0010687184404240548,0.28551202754400146,0.6816406161380154,0.8980671302426746,0.6596622900862494,0.782220086025121,0.482957244443583,0.4779382711314878,-0.24312929360903476,0.4532040679825412,0.38072607933635816,-0.16169617293308722,-0.22454825587183144,0.0035708476120255967,0.3898690402312604,0.2441870485883563,-0.18788671937843704,0.19920526885221534,0.3702960158365816,-0.023188633526212733,0.07648155445560087,0.1575446520081855,-0.013237309353459235,0.025882030717821476,0.09989169121461702,0.06289779826490692,0.04015632910304674,0.06607005232658353,0.5411128623132574,0.5011682239958629,-0.26006730505151127,-0.24479840798034241,0.5087250008485822,0.4709421888215827,-0.24910791105632596,-0.23912432976626438,1.0,0.9319051608230671,0.5628213592581047,0.5127909282206545,-0.1768097210483911,-0.17106474757415674,0.10445509001206629,0.10736914657408538,0.06258891235914298,0.0679496348083211,0.066427326998813,0.048280865798810614,0.09439692629498353,0.07792290771014027,0.48987128589375173,0.4993800601733012,-0.005383762510344152,-0.162724405265398,-0.19012504254939303,0.05644593220867176,0.2935411627790353
matchup_rushingYardsAvgLast5,-0.42229245111953656,-0.5170043754578174,-0.2588266562835177,-0.0025976534135049305,0.30253910779805193,0.7359398489488662,0.9638129156763338,0.7078537255490995,0.8361830925836726,0.513423172464107,0.5124596864717162,-0.25932881437380206,0.48512211694686025,0.4039544320721642,-0.17568915667288446,-0.24402314690056884,0.003927961670198561,0.41038179163217514,0.26104886981014186,-0.19401921802581878,0.21445998765600346,0.39216300346844174,-0.01940596837231864,0.08477294845091236,0.16542352142339015,-0.008953476939222698,0.0329250927186447,0.11071211602006324,0.07191135909189975,0.04975468570580834,0.0739045899244563,0.4980058123510994,0.5375440741409635,-0.24611137709497,-0.26362689531651945,0.4723708410481334,0.5057703768118489,-0.25189308587927406,-0.26136490735859685,0.9319051608230671,1.0,0.5076604857639404,0.5461407213256961,-0.16748490808849625,-0.1844387400822289,0.09678931276111788,0.11434831148882774,0.06119515483187704,0.07532097363929327,0.05825373780496727,0.059676675932108646,0.08174632696619777,0.08644950043037046,0.5203155940107249,0.5223162569901401,0.0065331068314791515,-0.17556940282584826,-0.20730059292761985,0.0646939362781089,0.30630400298682653
matchup_totalYardsAvgLast3,0.3533152742127199,0.20650118049502722,0.5952244795405874,0.5590648288821031,0.5850929410450617,0.21940568232376492,0.4868066580339374,0.48682458052929123,0.5476158175757952,0.894315981362887,0.7480403924701705,-0.160388774205579,0.5771355657638148,0.46672278575452564,-0.13163126915438572,-0.150292534812489,-0.03364885761227478,0.7829507816684275,0.15559668114862438,-0.13561462363963983,0.367771037133934,0.5319094511042842,-0.02504583238942571,0.08657595160283736,0.1854267978357316,0.10177135552925098,0.14245491046358996,0.14598219071079058,0.13610783352383476,0.11811991345265115,0.11737319609133931,0.8177496868874476,0.7714919178817919,-0.14792563445088797,-0.1498349525571868,0.6175568532741252,0.5871702671304553,0.6603146169789469,0.6195641197613277,0.5628213592581047,0.5076604857639404,1.0,0.9300809167857191,-0.12641678589203445,-0.13391211564042896,0.13910104481394514,0.15297776450375564,0.12238077721553235,0.13986610108819375,0.12116032988784105,0.11718330427103495,0.1303203151018229,0.11765349971002192,0.7260040270236926,0.7004970137381211,0.2168403330523185,-0.13067723234451778,-0.18916835281119856,0.1279590366112391,0.38752421716053365
matchup_totalYardsAvgLast5,0.3834036750138793,0.22889329838519495,0.6419167183791012,0.604711077791309,0.6235354955159825,0.23416623795279173,0.5221339042303125,0.5248502593065911,0.5876838715982363,0.9623202366576473,0.8068935118682511,-0.17035747468837034,0.6209556164666775,0.4991889770110644,-0.13578664975610408,-0.15757074691055273,-0.03186156905777955,0.8418763304468599,0.16561448102484494,-0.14078388254489108,0.3999282661069087,0.5724981756842705,-0.024101928134634364,0.09426077531129004,0.1961602568162493,0.1195635381932836,0.16367448717445282,0.1603738229689096,0.1471314062158785,0.13435266604608473,0.13306102889593638,0.7701872748139923,0.8315587736101303,-0.14552693994957763,-0.16196184665722266,0.5854672300877607,0.6331787506050075,0.6238213114149809,0.6657959731316702,0.5127909282206545,0.5461407213256961,0.9300809167857191,1.0,-0.11225385320179956,-0.13570612460741155,0.14100928360854872,0.1624387017791489,0.1275581285703988,0.1490607714942516,0.11876015655522726,0.134125017157296,0.1265429074556842,0.13478745659786343,0.7794360543073393,0.7476939486565422,0.2420002559619879,-0.1416621988667913,-0.20518152931331907,0.13690455870044696,0.4110504718188412
