id,season,week,seasonType,startDate,startTimeTBD,completed,neutralSite,conferenceGame,attendance,venueId,venue,homeId,homeTeam,homeClassification,homeConference,homePoints,homeLineScores,homePostgameWinProbability,homePregameElo,homePostgameElo,awayId,awayTeam,awayClassification,awayConference,awayPoints,awayLineScores,awayPostgameWinProbability,awayPregameElo,awayPostgameElo,excitementIndex,highlights,notes,playoff,home_pregame_offense_ppa,home_pregame_offense_successRate,home_pregame_offense_explosiveness,home_pregame_defense_ppa,home_pregame_defense_successRate,home_pregame_defense_explosiveness,away_pregame_offense_ppa,away_pregame_offense_successRate,away_pregame_offense_explosiveness,away_pregame_defense_ppa,away_pregame_defense_successRate,away_pregame_defense_explosiveness
401643699,2024,1,regular,2024-08-31 19:30:00+00:00,False,True,False,False,31658.0,3713.0,Falcon Stadium,2005,Air Force,fbs,Mountain West,21.0,"[7, 7, 0, 7]",0.9455908886537696,1572.0,1572.0,2771,Merrimack,fcs,FCS Independents,6.0,"[0, 0, 0, 6]",0.0544091113462303,,,6.1226509062,,,,,,,,,,,,,,,
401643700,2024,1,regular,2024-08-31 20:00:00+00:00,False,True,False,False,24134.0,3608.0,Allen E. Paulson Stadium,290,Georgia Southern,fbs,Sun Belt,45.0,"[0, 16, 14, 15]",0.0039235223908046,1384.0,1381.0,68,Boise State,fbs,Mountain West,56.0,"[14, 14, 8, 20]",0.9960764776091954,1626.0,1629.0,6.144426114,,,,,,,,,,,,,,,
401628329,2024,1,regular,2024-08-31 20:15:00+00:00,False,True,False,False,78496.0,3994.0,Williams-Brice Stadium,2579,South Carolina,fbs,SEC,23.0,"[10, 3, 3, 7]",0.8387262463535545,1562.0,1560.0,295,Old Dominion,fbs,Sun Belt,19.0,"[7, 0, 9, 3]",0.1612737536464454,1406.0,1408.0,9.802219213,,,,,,,,,,,,,,,
401628590,2024,1,regular,2024-08-31 21:00:00+00:00,False,True,False,False,25032.0,3775.0,Joan C. Edwards Stadium,276,Marshall,fbs,Sun Belt,45.0,"[7, 10, 7, 21]",0.9987033581715667,1406.0,1406.0,2619,Stony Brook,fcs,CAA,3.0,"[0, 0, 3, 0]",0.0012966418284331,,,5.155172454,,,,,,,,,,,,,,,
401634301,2024,1,regular,2024-08-31 21:00:00+00:00,False,True,False,False,32275.0,3831.0,California Memorial Stadium,25,California,fbs,ACC,31.0,"[7, 7, 10, 7]",0.3995840361236263,1483.0,1483.0,302,UC Davis,fcs,Big Sky,13.0,"[6, 7, 0, 0]",0.6004159638763737,,,4.1654585599,,,,,,,,,,,,,,,
401643775,2024,1,regular,2024-08-31 21:00:00+00:00,False,True,False,False,15559.0,6526.0,Hancock Whitney Stadium,6,South Alabama,fbs,Sun Belt,38.0,"[3, 16, 7, 12]",0.2996523883576543,1650.0,1593.0,249,North Texas,fbs,American Athletic,52.0,"[7, 7, 28, 10]",0.7003476116423457,1412.0,1469.0,5.6675192299,,,,,,,,,,,,,,,
401628326,2024,1,regular,2024-08-31 22:00:00+00:00,False,True,False,False,48724.0,3693.0,Davis Wade Stadium,344,Mississippi State,fbs,SEC,56.0,"[14, 21, 7, 14]",0.99885664668392,1447.0,1447.0,2198,Eastern Kentucky,fcs,UAC,7.0,"[0, 7, 0, 0]",0.00114335331608,,,2.5389409303,,,,,,,,,,,,,,,
401628586,2024,1,regular,2024-08-31 22:00:00+00:00,False,True,False,False,21573.0,3992.0,Williams Stadium (VA),2335,Liberty,fbs,Conference USA,41.0,"[7, 10, 10, 14]",0.9927279314842185,1572.0,1572.0,2097,Campbell,fcs,CAA,24.0,"[3, 7, 7, 7]",0.0072720685157816,,,6.1174720374,,,,,,,,,,,,,,,
401628589,2024,1,regular,2024-08-31 22:00:00+00:00,False,True,False,False,40811.0,3923.0,Scott Stadium,258,Virginia,fbs,ACC,34.0,"[17, 10, 7, 0]",0.9980843477492788,1310.0,1310.0,257,Richmond,fcs,CAA,13.0,"[0, 7, 3, 3]",0.0019156522507212,,,2.7590078828,,,,,,,,,,,,,,,
401645320,2024,1,regular,2024-08-31 22:00:00+00:00,False,True,False,False,36467.0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,fbs,American Athletic,42.0,"[14, 14, 7, 7]",0.996793527864864,1404.0,1404.0,2450,Norfolk State,fcs,MEAC,3.0,"[3, 0, 0, 0]",0.003206472135136,,,2.9668534019,,,,,,,,,,0.2954225007577642,0.4509803921568627,1.3726308857059095,0.3135390750405728,0.4736842105263157,1.2388611400091805
